body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.103909,-0.026960,0.007517,-0.119192,-0.055508,-0.005364,-0.047077,-0.102244,-0.005015,-0.003360,-0.002454,0.009025,-0.119409,-0.014325,0.019621,-0.049614,0.037888,0.007443,-0.003296,-0.000934,-0.001581,-0.099431,-0.022602,0.007250,-0.116322,-0.050203,0.012169,-0.142130,-0.050937,0.004907,-0.175242,0.037387,-0.044500,-0.115553,0.022085,0.004260,-0.087305,0.045452,-0.002038,-0.124985,0.199409,-0.037759
-0.105926,-0.022073,0.003692,-0.120431,-0.052721,-0.008191,-0.045127,-0.112831,-0.006373,-0.004154,-0.003312,0.010579,-0.120462,-0.014838,0.015260,-0.053852,0.024659,0.005482,-0.003189,-0.001903,-0.000050,-0.101568,-0.016387,0.003292,-0.116333,-0.047466,0.006247,-0.143523,-0.037798,-0.002348,-0.163483,0.079402,-0.065060,-0.115350,0.020677,0.000389,-0.091542,0.052521,-0.004584,-0.133444,0.221404,-0.040628
-0.107014,-0.017382,0.000124,-0.121592,-0.049722,-0.011523,-0.043085,-0.122637,-0.008091,-0.004882,-0.004019,0.011846,-0.121493,-0.015659,0.011863,-0.056449,0.016212,0.003598,-0.003097,-0.002454,0.000373,-0.102568,-0.010291,-0.000418,-0.115195,-0.044111,0.000697,-0.143067,-0.025184,-0.008888,-0.148996,0.116859,-0.081559,-0.114062,0.018657,-0.003277,-0.094801,0.058800,-0.006853,-0.140020,0.239109,-0.041753
-0.107172,-0.013131,-0.003183,-0.122874,-0.046524,-0.015542,-0.041169,-0.130878,-0.010411,-0.005373,-0.004374,0.012437,-0.122693,-0.016625,0.009623,-0.057381,0.012954,0.002031,-0.002907,-0.002468,-0.000113,-0.102373,-0.004704,-0.003869,-0.112974,-0.040174,-0.004342,-0.140998,-0.012926,-0.014624,-0.132452,0.149979,-0.093933,-0.111758,0.016672,-0.006656,-0.096900,0.065032,-0.008796,-0.144592,0.253046,-0.041272
-0.106504,-0.009584,-0.006339,-0.124317,-0.043300,-0.020295,-0.039658,-0.136878,-0.013461,-0.005677,-0.004233,0.012092,-0.124082,-0.017564,0.008390,-0.056889,0.014522,0.000792,-0.002682,-0.001930,-0.001380,-0.101113,-0.000021,-0.007162,-0.109893,-0.035645,-0.008838,-0.137701,-0.000779,-0.019582,-0.114779,0.179272,-0.102476,-0.108660,0.015137,-0.009797,-0.097896,0.071587,-0.010483,-0.147179,0.263570,-0.039530
-0.105176,-0.006962,-0.009465,-0.125816,-0.040232,-0.025667,-0.038754,-0.140356,-0.017195,-0.005953,-0.003598,0.010768,-0.125531,-0.018252,0.007817,-0.055351,0.020035,-0.000236,-0.002582,-0.000971,-0.003336,-0.099042,0.003386,-0.010406,-0.106307,-0.030569,-0.012776,-0.133638,0.011356,-0.023782,-0.097076,0.205038,-0.107550,-0.105121,0.013993,-0.012839,-0.098048,0.078130,-0.012065,-0.147936,0.270533,-0.037011
-0.103285,-0.005343,-0.012534,-0.127069,-0.037369,-0.031274,-0.038409,-0.141369,-0.021288,-0.006253,-0.002650,0.008697,-0.126709,-0.018374,0.007586,-0.053055,0.028434,-0.001126,-0.002667,0.000173,-0.005830,-0.096387,0.005291,-0.013556,-0.102524,-0.025123,-0.016041,-0.129096,0.023391,-0.027106,-0.080329,0.227158,-0.109354,-0.101447,0.012801,-0.015832,-0.097640,0.083800,-0.013600,-0.147040,0.273402,-0.034120
-0.100764,-0.004621,-0.015207,-0.127520,-0.034629,-0.036351,-0.038348,-0.139846,-0.025068,-0.006482,-0.001667,0.006351,-0.127043,-0.017601,0.007593,-0.050060,0.038765,-0.001765,-0.002831,0.001261,-0.008559,-0.093224,0.005710,-0.016261,-0.098643,-0.019587,-0.018310,-0.123973,0.035193,-0.029181,-0.065090,0.245250,-0.107815,-0.097733,0.011080,-0.018516,-0.096831,0.087733,-0.014833,-0.144659,0.271708,-0.030913
-0.097408,-0.004591,-0.016849,-0.126411,-0.031929,-0.039799,-0.038263,-0.135129,-0.027626,-0.006511,-0.000886,0.004252,-0.125774,-0.015722,0.007974,-0.046210,0.050325,-0.001871,-0.002904,0.002144,-0.011094,-0.089485,0.004866,-0.017878,-0.094524,-0.014270,-0.019074,-0.117807,0.046641,-0.029424,-0.051401,0.258885,-0.102671,-0.093828,0.008647,-0.020262,-0.095580,0.089437,-0.015152,-0.140949,0.265381,-0.027015
-0.093020,-0.005083,-0.016784,-0.123002,-0.029263,-0.040502,-0.037996,-0.126016,-0.028128,-0.006276,-0.000412,0.002728,-0.122176,-0.012693,0.008902,-0.041280,0.062637,-0.001194,-0.002782,0.002769,-0.013067,-0.085082,0.003024,-0.017732,-0.089926,-0.009494,-0.017853,-0.110129,0.057455,-0.027301,-0.039080,0.267642,-0.093796,-0.089467,0.005704,-0.020292,-0.093628,0.088768,-0.013843,-0.135983,0.254747,-0.021878
-0.087585,-0.006019,-0.014626,-0.116833,-0.026600,-0.037739,-0.037579,-0.111324,-0.026125,-0.005761,-0.000200,0.001779,-0.115820,-0.008593,0.010356,-0.035158,0.075312,0.000268,-0.002470,0.003132,-0.014360,-0.080072,0.000342,-0.015432,-0.084687,-0.005557,-0.014473,-0.100852,0.067095,-0.022646,-0.028074,0.271192,-0.081525,-0.084458,0.002634,-0.018027,-0.090594,0.085643,-0.010471,-0.129742,0.240226,-0.015164
-0.081310,-0.007356,-0.010461,-0.107882,-0.023757,-0.031452,-0.037107,-0.090638,-0.021685,-0.004964,-0.000106,0.001179,-0.106723,-0.003576,0.012046,-0.027952,0.087886,0.002223,-0.002039,0.003256,-0.015117,-0.074682,-0.003126,-0.011058,-0.078799,-0.002592,-0.009189,-0.090336,0.075005,-0.015796,-0.018483,0.269533,-0.066735,-0.078775,-0.000278,-0.013353,-0.086149,0.079858,-0.005110,-0.122174,0.222068,-0.006994
