body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.708432,0.011255,-0.010174,-0.705616,-0.700661,0.086353,0.080019,0.703714,0.783546,0.026780,0.089481,-0.614273,0.788722,-0.003121,0.005125,-0.614720,-0.684441,0.168999,0.059510,0.706710,-0.589979,-0.087433,-0.106474,0.795577,-0.598703,-0.001776,-0.015647,0.800816,0.713017,0.057421,0.047269,-0.697191,-0.691965,-0.103334,0.104577,0.706803,-0.531245,-0.486859,-0.183364,0.668674,-0.488605,-0.517688,-0.131402,0.689927,0.718226,-0.056709,0.119654,-0.683095,0.648052,0.247853,0.536988,-0.479834,0.629098,0.176546,0.572752,-0.494998
0.707177,0.009850,-0.009565,-0.706903,-0.699856,0.084795,0.080986,0.704594,0.782982,0.029224,0.089299,-0.614907,0.788111,-0.002574,0.005222,-0.615506,-0.684885,0.163818,0.058214,0.707607,-0.590646,-0.085431,-0.103173,0.795735,-0.598892,-0.000672,-0.015000,0.800689,0.711340,0.057115,0.045991,-0.699012,-0.690167,-0.101309,0.106403,0.708579,-0.528367,-0.485704,-0.178567,0.673078,-0.487165,-0.514869,-0.126444,0.693969,0.716591,-0.055637,0.117522,-0.685267,0.645994,0.251752,0.538246,-0.479170,0.627454,0.181783,0.573597,-0.494210
-0.705996,-0.008509,0.008817,0.708110,-0.699082,0.083528,0.082384,0.705351,0.782675,0.031555,0.089238,-0.615192,0.787777,-0.002288,0.005331,-0.615933,-0.685268,0.158950,0.057201,0.708429,-0.591123,-0.083840,-0.099956,0.795960,-0.598907,0.000043,-0.014414,0.800689,0.709598,0.056893,0.044728,-0.700881,-0.688323,-0.099444,0.107969,0.710398,-0.524757,-0.485575,-0.174496,0.677051,-0.484457,-0.513069,-0.122352,0.697920,0.714942,-0.054774,0.115204,-0.687449,0.643791,0.255658,0.539799,-0.478318,0.625640,0.187322,0.574415,-0.493490
-0.704964,-0.007299,0.007793,0.709163,-0.698481,0.082158,0.083947,0.705923,0.782247,0.034670,0.089794,-0.615488,0.787374,-0.001597,0.005874,-0.616445,-0.685604,0.154735,0.056734,0.709074,-0.591720,-0.082893,-0.097174,0.795961,-0.599093,0.000101,-0.014159,0.800554,0.707725,0.056846,0.043504,-0.702852,-0.686459,-0.098331,0.108614,0.712255,-0.519830,-0.486810,-0.171549,0.680708,-0.479816,-0.513531,-0.119761,0.701227,0.713135,-0.053590,0.113285,-0.689735,0.640864,0.260370,0.542415,-0.476747,0.622888,0.194413,0.575977,-0.492407
-0.703916,-0.006129,0.007053,0.710222,-0.697743,0.081427,0.086345,0.706448,0.781631,0.037669,0.090259,-0.616025,0.786802,-0.001270,0.005884,-0.617177,-0.685651,0.151314,0.056771,0.709763,-0.591842,-0.082799,-0.094756,0.796171,-0.598875,-0.000152,-0.013844,0.800723,0.705777,0.056723,0.042545,-0.704877,-0.684616,-0.097217,0.108560,0.714188,-0.514036,-0.489972,-0.170689,0.683051,-0.473117,-0.515898,-0.119330,0.704110,0.711163,-0.052095,0.112117,-0.692071,0.637161,0.265756,0.546139,-0.474480,0.619254,0.202996,0.578464,-0.490608
-0.702860,-0.004978,0.006457,0.711282,-0.696986,0.080679,0.088820,0.706974,0.781062,0.040930,0.091028,-0.616426,0.786308,-0.000782,0.005969,-0.617806,-0.685549,0.148292,0.057064,0.710475,-0.592162,-0.082983,-0.092736,0.796152,-0.598901,-0.000773,-0.013902,0.800702,-0.703783,-0.056633,-0.041792,0.706920,-0.682804,-0.096390,0.107882,0.716135,-0.507804,-0.493789,-0.170744,0.684948,-0.465602,-0.519578,-0.120160,0.706269,0.709151,-0.050570,0.111182,-0.694397,0.633147,0.271309,0.550316,-0.471877,0.615148,0.212189,0.581357,-0.488459
-0.701835,-0.003654,0.006619,0.712300,-0.696155,0.080279,0.091725,0.707467,0.780454,0.044438,0.092254,-0.616771,0.785825,-0.000110,0.006258,-0.618418,-0.685164,0.146239,0.057840,0.711210,-0.591986,-0.084068,-0.091248,0.796341,-0.598545,-0.000907,-0.013667,0.800972,-0.701912,-0.056876,-0.041466,0.708777,-0.681109,-0.096280,0.106761,0.717929,-0.499811,-0.500062,-0.171937,0.685977,-0.454871,-0.525631,-0.121603,0.708532,0.707230,-0.048869,0.111307,-0.696454,0.629021,0.276662,0.556080,-0.467510,0.611496,0.221758,0.584921,-0.484524
-0.700928,-0.002233,0.006863,0.713195,-0.695426,0.080059,0.094904,0.707790,0.779741,0.048142,0.093622,-0.617188,0.785260,0.000596,0.006544,-0.619132,-0.684868,0.144280,0.058662,0.711827,-0.591888,-0.085237,-0.089871,0.796446,-0.598267,-0.001424,-0.013802,0.801177,-0.700185,-0.057186,-0.041272,0.710470,-0.679570,-0.096259,0.105430,0.719585,-0.491782,-0.506749,-0.173658,0.686439,-0.443391,-0.532728,-0.123945,0.710101,0.705458,-0.046918,0.111453,-0.698360,0.624974,0.282062,0.562005,-0.462599,0.607387,0.231989,0.588930,-0.480023
-0.700262,-0.000621,0.007271,0.713849,-0.694899,0.080190,0.098625,0.707784,0.779392,0.051984,0.095511,-0.617028,0.785123,0.001199,0.007008,-0.619299,-0.684766,0.142511,0.059569,0.712206,-0.591998,-0.086561,-0.088747,0.796348,-0.598239,-0.001758,-0.014001,0.801194,-0.698750,-0.057630,-0.041351,0.711841,-0.678346,-0.096411,0.103669,0.720974,-0.483697,-0.514269,-0.176531,0.685859,-0.430590,-0.540962,-0.127527,0.711118,0.703925,-0.045445,0.112631,-0.699814,0.620385,0.286892,0.569210,-0.456963,0.602983,0.241914,0.593261,-0.475322
-0.699799,0.001419,0.007743,0.714296,-0.694596,0.080575,0.102772,0.707447,0.778758,0.056193,0.097521,-0.617145,0.784727,0.001923,0.007433,-0.619794,-0.684941,0.140598,0.060392,0.712348,-0.591915,-0.087881,-0.087400,0.796414,-0.597989,-0.002248,-0.014289,0.801374,-0.697402,-0.058268,-0.041740,0.713087,-0.677201,-0.096866,0.101647,0.722277,-0.475390,-0.522505,-0.180024,0.684532,-0.416209,-0.550291,-0.131834,0.711737,0.702484,-0.043237,0.113991,-0.701180,0.616189,0.291874,0.576116,-0.450789,0.598341,0.252725,0.597762,-0.469893
-0.699437,0.003673,0.008248,0.714638,-0.694411,0.081088,0.107128,0.706924,0.778297,0.060447,0.099716,-0.616974,0.784536,0.002615,0.007937,-0.620027,-0.685247,0.138611,0.061174,0.712377,-0.591937,-0.089135,-0.086043,0.796406,-0.597854,-0.002390,-0.014416,0.801472,-0.696099,-0.059006,-0.042273,0.714267,-0.676094,-0.097479,0.099503,0.723529,-0.466947,-0.531081,-0.183741,0.682754,-0.400970,-0.560070,-0.136481,0.711981,-0.701056,0.041145,-0.115916,0.702418,0.611799,0.296546,0.583278,-0.444466,0.593467,0.263301,0.602311,-0.464425
