joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.137418,0.153130,-0.137170,0.011731,0.007560,0.042600,0.218508,-0.012075,0.224355,0.212419,0.192236,0.041736,-0.089565,-0.233677,-0.217112,0.308326,-0.246304,0.002143,-0.002830,-0.661633,0.564733,1.033782,1.249783,-0.195977,0.027847,0.057984,0.031395,-0.047785,-0.068807
0.137418,0.153130,-0.137170,0.011731,0.007560,0.042600,0.218508,-0.012075,0.226535,0.212419,0.193739,0.039353,-0.089565,-0.233677,-0.217112,0.308326,-0.246304,0.002143,-0.002830,-0.661633,0.563250,1.033782,1.248597,-0.195977,0.027847,0.057984,0.031395,-0.047785,-0.068807
0.136590,0.151910,-0.137781,0.011829,0.007584,0.041738,0.217706,-0.012819,0.229278,0.214725,0.196023,0.036147,-0.091288,-0.236364,-0.218391,0.308972,-0.246438,0.002864,-0.003290,-0.659814,0.562521,1.035178,1.247006,-0.196676,0.027829,0.058027,0.030573,-0.047412,-0.069362
0.135418,0.149999,-0.136734,0.012676,0.007930,0.041263,0.217562,-0.012931,0.232388,0.216688,0.198234,0.032586,-0.092568,-0.238075,-0.219421,0.308743,-0.247364,0.003367,-0.003319,-0.657869,0.562724,1.036468,1.245374,-0.197763,0.028195,0.057625,0.029987,-0.047185,-0.069579
0.133854,0.149999,-0.136734,0.012676,0.007930,0.041263,0.217562,-0.012931,0.236233,0.219834,0.200299,0.028317,-0.093995,-0.238075,-0.219421,0.308743,-0.247364,0.003367,-0.003319,-0.657869,0.562724,1.037724,1.243659,-0.197763,0.028195,0.057625,0.029987,-0.047185,-0.069579
0.131944,0.147854,-0.135136,0.013780,0.008057,0.040926,0.217967,-0.013485,0.240685,0.223019,0.202561,0.023806,-0.095676,-0.239819,-0.220450,0.307922,-0.248451,0.003601,-0.002595,-0.655299,0.563656,1.038293,1.241880,-0.198606,0.027954,0.057739,0.029764,-0.047277,-0.070163
0.129862,0.146150,-0.135136,0.013780,0.008057,0.040926,0.217967,-0.013485,0.245441,0.226223,0.204921,0.019175,-0.097484,-0.242002,-0.220450,0.307922,-0.248451,0.003601,-0.002595,-0.652877,0.563656,1.038293,1.240070,-0.198606,0.027954,0.057739,0.029764,-0.047277,-0.070163
0.126989,0.143812,-0.133791,0.015126,0.008487,0.040804,0.217926,-0.013826,0.250900,0.230583,0.207802,0.014128,-0.099670,-0.243793,-0.222055,0.306974,-0.249316,0.003745,-0.002548,-0.650010,0.563138,1.038444,1.238107,-0.199580,0.027775,0.057729,0.029308,-0.047286,-0.071169
0.123863,0.141226,-0.133145,0.016271,0.009604,0.040279,0.217770,-0.014096,0.256729,0.235490,0.211124,0.009032,-0.102043,-0.245916,-0.223496,0.305715,-0.250165,0.003432,-0.001751,-0.647011,0.561441,1.038364,1.236034,-0.200242,0.027914,0.057185,0.029010,-0.046839,-0.072377
0.120233,0.138148,-0.133145,0.017620,0.009604,0.040279,0.217770,-0.014096,0.263298,0.241488,0.215330,0.003841,-0.104790,-0.248702,-0.223496,0.305715,-0.250165,0.003432,-0.001751,-0.643746,0.558846,1.038364,1.233745,-0.200242,0.027914,0.057185,0.029010,-0.046839,-0.072377
