joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109007,0.000000,0.075176,-0.119172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074157,0.000000,-0.059336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.041409,-0.060989,-0.030549,0.004887,0.001206,-0.043101,-0.040092,-0.037189,0.137136,0.115283,0.114205,-0.160296,-0.086173,-0.134323,-0.063957,0.032312,-0.006717,0.036085,-0.022992,0.090966,-0.036424,0.069815,-0.079513,-0.034945,-0.000917,0.002152,-0.041051,0.018635,-0.027748
-0.058576,-0.095581,0.052362,0.042350,0.017301,-0.023763,-0.007184,-0.005606,0.155514,0.098159,0.110556,-0.178017,-0.063984,-0.085565,-0.051537,-0.011435,-0.046278,0.025131,-0.001475,0.097230,0.010154,0.064516,-0.081593,-0.054316,0.018275,-0.020137,-0.029342,0.011362,-0.010837
-0.078212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192265,0.157285,0.103258,-0.213459,-0.071364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062793,-0.085783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.095496,-0.107238,0.079912,0.055201,0.006332,-0.016817,0.020209,-0.027695,0.222602,0.159230,0.113080,-0.225544,-0.084038,-0.087176,-0.051419,-0.041071,-0.054359,0.011707,0.036185,0.128531,0.046584,0.028455,-0.088930,-0.042156,-0.012015,0.005738,-0.011118,-0.004631,-0.029211
-0.104138,-0.085176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.237769,0.160203,0.117987,-0.231584,-0.090375,-0.109175,0.000000,0.000000,0.000000,0.000000,0.000000,0.121069,0.000000,0.000000,-0.090504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.143638,-0.116937,0.067209,0.067329,0.021544,-0.006136,-0.002046,-0.017094,0.272935,0.218033,0.144045,-0.252354,-0.109307,-0.089555,-0.080254,-0.047405,-0.043260,0.007202,0.002389,0.143346,-0.025913,0.007528,-0.098175,-0.048698,-0.008971,-0.000545,-0.022800,-0.000416,-0.050272
-0.156271,-0.129269,0.032325,0.057250,0.055808,-0.026240,-0.007767,-0.013482,0.291450,0.245331,0.166129,-0.254757,-0.118656,-0.106139,-0.072059,-0.062959,-0.042421,-0.015641,0.039834,0.149977,-0.084823,-0.004005,-0.103611,-0.033133,0.006956,-0.027161,-0.014920,0.022348,-0.060403
-0.181537,-0.153933,0.000000,0.067406,0.000000,0.000000,0.000000,0.000000,0.328484,0.299919,0.210294,-0.259564,-0.137357,-0.139303,0.000000,0.000000,0.000000,0.000000,0.000000,0.163224,-0.129768,0.000000,-0.114477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.219792,-0.180572,-0.032162,0.075298,0.053508,0.003577,0.018371,-0.000805,0.370492,0.369363,0.250419,-0.291036,-0.160578,-0.174206,-0.110193,-0.081994,-0.042167,-0.023625,0.028371,0.143814,-0.146335,0.065339,-0.100517,-0.035875,-0.056936,-0.029745,-0.016730,0.034887,-0.058582
-0.238919,-0.193891,0.000000,0.079244,0.000000,0.000000,0.000000,0.000000,0.391495,0.404084,0.270481,-0.306774,-0.172190,-0.191660,-0.124035,0.000000,0.000000,0.000000,0.000000,0.134087,-0.154614,0.000000,-0.093520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.277123,-0.248152,-0.055101,0.094345,0.057586,0.003492,0.012249,0.021590,0.444812,0.467534,0.373927,-0.364133,-0.201157,-0.256442,-0.143846,-0.125344,-0.019610,0.014032,-0.021858,0.160235,-0.151789,0.141686,-0.065750,-0.028846,-0.038895,-0.016182,-0.009617,0.016309,-0.060087
-0.286807,-0.261369,-0.052351,0.089749,0.047986,0.010758,0.005740,-0.019069,0.465898,0.484101,0.396018,-0.382206,-0.218026,-0.235464,-0.140932,-0.085683,-0.036953,0.047738,0.020124,0.131580,-0.127164,0.107032,-0.029701,-0.014857,-0.032990,0.002550,-0.031414,0.008200,-0.060561
-0.306169,-0.287807,0.000000,0.080558,0.000000,0.000000,0.000000,0.000000,0.508071,0.517228,0.440202,-0.418352,-0.251764,-0.193514,-0.135105,-0.089613,0.000000,0.000000,0.000000,0.074276,-0.077906,0.136089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.323959,-0.343402,-0.027172,0.069106,0.016844,-0.013158,0.039022,0.013467,0.504620,0.492465,0.482532,-0.441131,-0.264677,-0.175616,-0.142302,-0.096691,-0.030592,0.056092,0.017597,0.060880,-0.025967,0.151408,0.047636,-0.026175,-0.040464,0.011554,-0.023518,0.033937,-0.063320
-0.332855,-0.371200,-0.047003,0.107052,-0.005449,-0.043398,0.085163,0.053061,0.502901,0.480089,0.503708,-0.452525,-0.271137,-0.166664,-0.145900,-0.100234,0.045823,0.024031,0.019387,0.058579,-0.049260,0.159061,-0.007379,0.025823,-0.024508,-0.011059,-0.006534,0.053989,-0.057324
-0.342128,-0.428656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499205,0.428037,0.535361,-0.460400,-0.223356,-0.066449,-0.100188,-0.104669,0.000000,0.000000,0.000000,0.000000,0.000000,0.146085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.306120,-0.429358,-0.063236,0.016891,-0.026965,-0.052878,0.082719,0.069768,0.519796,0.363992,0.542043,-0.465243,-0.178269,-0.068310,-0.116058,-0.102080,0.008388,0.010058,0.035567,0.055200,-0.093430,0.125599,-0.152504,-0.007600,-0.035742,0.005123,0.001962,0.027778,-0.056668
-0.234098,-0.430761,0.000000,0.000000,-0.065865,-0.093916,0.104281,0.100874,0.560978,0.235900,0.555395,-0.474923,-0.088087,0.000000,-0.147799,-0.096896,0.000000,0.000000,0.000000,0.098264,-0.181895,0.084651,-0.334918,0.000000,-0.062714,0.000000,0.000000,0.000000,0.000000
-0.158238,-0.425078,-0.060919,-0.090186,-0.093746,-0.113138,0.124430,0.104967,0.595088,0.094706,0.557098,-0.469272,0.027773,-0.024015,-0.178155,-0.087403,-0.065957,0.074366,0.012134,0.141197,-0.253671,0.028217,-0.566274,-0.054741,-0.105593,0.003755,-0.035241,0.049167,-0.075709
-0.120308,-0.422236,0.000000,-0.095109,-0.107687,-0.122749,0.134504,0.107014,0.612144,0.000000,0.557946,-0.466444,0.085706,0.000000,-0.193328,-0.082652,-0.088033,0.000000,0.000000,0.162664,-0.289565,0.000000,-0.681961,0.000000,-0.127032,0.000000,0.000000,0.000000,-0.064385
-0.112015,-0.491871,-0.092850,-0.138026,-0.136967,-0.156485,0.114052,0.124621,0.685693,-0.011572,0.664103,-0.487357,0.336455,0.052783,-0.188842,-0.076038,-0.214283,0.068313,0.089011,0.239450,-0.420496,-0.007552,-1.159912,-0.108505,-0.247291,-0.087452,-0.167227,0.061937,-0.139303
-0.137517,-0.508295,-0.069156,-0.138277,-0.140265,-0.167526,0.114844,0.122398,0.693503,-0.008667,0.679457,-0.482738,0.391617,0.029142,-0.217445,-0.087164,-0.225548,0.060810,0.079989,0.268143,-0.439841,-0.040048,-1.240689,-0.070327,-0.284920,-0.068202,-0.152029,0.080583,-0.156894
-0.188522,-0.541142,-0.081643,-0.138778,-0.146858,-0.189609,0.116424,0.117952,0.709113,0.056925,0.710155,-0.473498,0.501945,0.000000,-0.274655,0.000000,-0.248076,0.000000,0.000000,0.325552,-0.478506,-0.082082,-1.402217,-0.061011,-0.360177,-0.076542,-0.182299,0.000000,-0.192073
-0.317021,-0.695208,-0.068790,-0.151624,-0.164065,-0.203473,0.107843,0.128658,0.653188,0.153276,0.872956,-0.481111,0.546182,-0.077765,-0.329356,-0.036475,-0.267315,0.071262,0.038705,0.336033,-0.382000,-0.093627,-1.311588,-0.071868,-0.224747,-0.069251,-0.248747,0.076470,-0.226307
-0.381280,-0.772258,-0.062365,-0.158050,-0.172672,-0.210409,0.103554,0.134014,0.625235,0.201455,0.954382,-0.484926,0.568314,-0.096463,-0.356713,0.007659,-0.276938,0.068512,-0.000529,0.341293,-0.333749,-0.099415,-1.266301,-0.077299,-0.132415,-0.065606,-0.281976,0.076945,-0.243428
-0.600239,-0.992858,-0.172321,-0.168159,-0.209397,-0.212024,0.092412,0.095252,0.476967,0.343980,1.096590,-0.480388,0.601329,-0.109266,-0.412126,0.000000,-0.226371,0.000000,0.082124,0.266120,-0.440237,-0.103062,-0.966656,-0.066868,0.000000,-0.072753,-0.354885,0.000000,-0.262796
-0.607541,-0.991692,-0.198786,-0.184564,-0.220620,-0.215560,0.085369,0.103136,0.467591,0.342986,1.091470,-0.497396,0.615171,-0.107770,-0.417188,0.049122,-0.217734,0.072241,0.054750,0.223568,-0.471003,-0.104207,-0.826228,-0.024130,0.046257,-0.071550,-0.345222,0.082471,-0.238084
-0.622129,-0.989333,-0.251717,-0.217368,-0.243062,-0.222629,0.071283,0.118900,0.448827,0.340992,1.081191,-0.531397,0.642843,-0.104758,-0.427289,0.078340,-0.200464,0.000000,0.000000,0.138456,-0.532527,-0.106454,-0.545353,0.061353,0.064915,-0.069142,-0.325886,0.000000,-0.188653
-0.633265,-0.974765,-0.255843,-0.226439,-0.232258,-0.192025,0.053901,0.131973,0.366597,0.312030,1.013519,-0.549572,0.679922,-0.121456,-0.420706,0.082836,-0.185314,0.079919,0.048889,0.096130,-0.481419,-0.092286,-0.181788,0.145913,0.231336,-0.044714,-0.329174,0.084453,-0.196005
