body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.052804,-0.001063,0.020124,-0.009672,-0.001728,0.004750,0.023157,0.003280,-0.000548,-0.001381,0.001042,0.004594,-0.019960,0.003782,0.011603,0.061173,-0.001075,-0.010192,0.008555,0.010051,-0.009666,-0.000674,0.010081,0.017407,-0.048304,-0.013799,-0.004431,-0.042927,-0.010682,-0.011901,-0.030616,-0.014305,-0.018537,-0.029303,0.034471,0.026610,-0.035857,0.031439,0.046732,-0.041008,0.024866,0.040719
-0.048039,-0.003079,0.019519,-0.017092,-0.002426,0.008257,0.022131,0.003283,0.000521,0.002398,0.001825,0.001536,-0.022766,0.002675,0.011741,0.054975,-0.000995,-0.009335,0.003603,0.007219,-0.007562,0.018543,0.007136,0.011466,-0.044559,-0.009921,-0.016875,-0.034930,-0.013348,-0.018537,-0.022729,-0.017297,-0.023084,-0.020675,0.029824,0.023481,-0.032351,0.026098,0.033597,-0.036330,0.019402,0.025898
-0.042081,-0.003983,0.018899,-0.025743,-0.002805,0.011859,0.020395,0.003581,0.001268,0.001944,0.000911,-0.000403,-0.027124,0.002578,0.012629,0.047898,-0.000321,-0.007762,0.000770,0.004389,-0.004542,0.039437,0.005617,0.007691,-0.040332,-0.003418,-0.026667,-0.029078,-0.014093,-0.015525,-0.019139,-0.016428,-0.014027,-0.005784,0.024617,0.020963,-0.028948,0.017503,0.016670,-0.034576,0.012450,0.008302
-0.035430,-0.002826,0.017706,-0.035394,-0.003059,0.014413,0.018454,0.004572,0.001192,-0.004521,-0.002411,-0.000958,-0.035004,0.003414,0.013514,0.042033,0.000520,-0.005868,-0.000475,0.002943,-0.001983,0.062593,0.005874,0.007650,-0.035832,0.004999,-0.032413,-0.024694,-0.013285,-0.004374,-0.018903,-0.013344,0.005237,0.014070,0.021901,0.020945,-0.024016,0.009080,0.005030,-0.033600,0.006549,-0.002689
-0.029247,0.000195,0.015523,-0.046650,-0.003853,0.015153,0.018105,0.006490,0.000357,-0.014369,-0.007230,-0.000417,-0.046538,0.004382,0.013428,0.037797,0.000927,-0.003992,-0.001820,0.002674,-0.000918,0.087613,0.007073,0.012098,-0.031388,0.014346,-0.033634,-0.021371,-0.011279,0.011380,-0.020393,-0.009332,0.028799,0.035805,0.023262,0.025031,-0.016495,0.003655,0.006107,-0.030611,0.003395,0.000031
-0.024348,0.003949,0.012274,-0.060030,-0.005724,0.013974,0.020554,0.009164,-0.000753,-0.022686,-0.011098,0.000837,-0.059804,0.004944,0.011798,0.034595,0.000726,-0.002368,-0.003885,0.002101,-0.001559,0.113937,0.007603,0.020096,-0.026635,0.023814,-0.031289,-0.018871,-0.007600,0.027801,-0.021735,-0.004053,0.050872,0.057056,0.027275,0.033144,-0.005813,0.001192,0.020403,-0.023136,0.002720,0.016389
-0.020643,0.007345,0.008216,-0.075152,-0.008587,0.011320,0.025366,0.012096,-0.001784,-0.026698,-0.011909,0.002352,-0.072466,0.005144,0.008697,0.031635,0.000178,-0.001292,-0.006095,0.000014,-0.003576,0.141362,0.006352,0.029191,-0.020375,0.032956,-0.027659,-0.017156,-0.001064,0.042473,-0.021775,0.003837,0.068262,0.077502,0.031122,0.043201,0.007939,-0.000293,0.041047,-0.010415,0.003312,0.039068
-0.017707,0.010134,0.003800,-0.091437,-0.011956,0.007907,0.031438,0.014826,-0.002871,-0.027959,-0.009623,0.003291,-0.084176,0.005135,0.004718,0.027961,-0.000444,-0.001121,-0.008568,-0.003482,-0.006471,0.169609,0.003685,0.036568,-0.011491,0.041790,-0.025411,-0.016332,0.009133,0.055144,-0.020929,0.015137,0.081296,0.097556,0.033308,0.052308,0.023239,-0.002164,0.057944,0.005214,0.004753,0.057667
-0.015395,0.012783,-0.000634,-0.109045,-0.015569,0.004337,0.038643,0.017204,-0.004464,-0.029649,-0.005814,0.002571,-0.096613,0.004790,0.000501,0.023433,-0.001118,-0.002145,-0.012315,-0.007434,-0.009730,0.198066,0.000996,0.040028,0.000309,0.050599,-0.026700,-0.015758,0.022253,0.066007,-0.020172,0.029012,0.091595,0.116906,0.034380,0.058078,0.037389,-0.004130,0.062584,0.019389,0.007572,0.063436
-0.013753,0.015705,-0.005055,-0.128614,-0.019641,0.000851,0.048182,0.019396,-0.006795,-0.032820,-0.001940,-0.000251,-0.111352,0.003911,-0.003694,0.020036,-0.001926,-0.004411,-0.017316,-0.011065,-0.012885,0.226390,-0.000888,0.038238,0.014650,0.059200,-0.032909,-0.013252,0.035570,0.073619,-0.018888,0.042667,0.098706,0.134864,0.035111,0.059056,0.048419,-0.005614,0.050811,0.029283,0.011644,0.052336
