body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.702004,0.043236,0.044685,0.709453,-0.701079,0.056049,0.065330,0.707870,0.772327,0.055964,0.088175,-0.626581,0.777370,-0.014162,-0.001146,-0.628883,-0.701435,0.051470,0.058694,0.708445,-0.698642,-0.075212,-0.065765,0.708461,-0.701694,-0.000535,0.006666,0.712448,-0.655571,-0.057366,-0.005506,0.752931,-0.641411,-0.173159,0.092334,0.741676,-0.332214,-0.618921,-0.153719,0.694940,-0.369513,-0.596842,-0.245669,0.668496,-0.662521,0.054504,-0.068032,0.743953,0.635740,0.283962,0.560318,-0.448602,0.606936,0.280101,0.574442,-0.472429
-0.702080,0.044024,0.045369,0.709287,-0.701202,0.056091,0.065465,0.707731,0.772283,0.056188,0.088350,-0.626591,0.777347,-0.014178,-0.001359,-0.628910,-0.701581,0.051206,0.058821,0.708309,-0.698788,-0.075347,-0.065550,0.708323,-0.701813,-0.000230,0.006993,0.712326,-0.656208,-0.056202,-0.004811,0.752469,-0.642205,-0.172595,0.092914,0.741047,-0.334508,-0.617841,-0.153700,0.694805,-0.371538,-0.595434,-0.245915,0.668539,-0.662881,0.055516,-0.068131,0.743549,0.635850,0.282869,0.560025,-0.449502,0.607079,0.279199,0.574107,-0.473184
-0.702210,0.044464,0.045867,0.709098,-0.701376,0.055878,0.065400,0.707582,0.772281,0.056764,0.088834,-0.626474,0.777398,-0.014004,-0.001199,-0.628853,-0.701758,0.050938,0.058618,0.708170,-0.698462,-0.075829,-0.065790,0.708571,-0.701509,-0.000134,0.007106,0.712625,-0.656566,-0.055238,-0.004476,0.752230,-0.642655,-0.172310,0.093313,0.740673,-0.335749,-0.617082,-0.153492,0.694926,-0.372776,-0.594410,-0.246112,0.668688,-0.663008,0.056303,-0.068603,0.743333,0.635763,0.282033,0.560175,-0.449964,0.607033,0.278189,0.574105,-0.473841
-0.702415,0.044896,0.046380,0.708835,-0.701615,0.055770,0.065388,0.707354,0.772489,0.056824,0.088874,-0.626205,0.777609,-0.013914,-0.001183,-0.628592,-0.701995,0.050861,0.058633,0.707939,-0.698654,-0.076346,-0.066292,0.708279,-0.701753,-0.000678,0.006627,0.712389,-0.656854,-0.054822,-0.003969,0.752012,-0.643014,-0.171935,0.093773,0.740390,-0.336399,-0.616829,-0.153222,0.694896,-0.373405,-0.594100,-0.245850,0.668709,-0.663220,0.056745,-0.068065,0.743159,0.636120,0.281435,0.559947,-0.450117,0.607396,0.277607,0.573861,-0.474013
-0.702573,0.045387,0.046826,0.708618,-0.701807,0.055755,0.065317,0.707172,0.772391,0.057209,0.089323,-0.626227,0.777559,-0.014197,-0.001056,-0.628649,-0.702168,0.051105,0.058547,0.707758,-0.698225,-0.076898,-0.066952,0.708580,-0.701392,-0.000565,0.006342,0.712748,-0.657195,-0.054593,-0.004114,0.751730,-0.643229,-0.171991,0.094333,0.740119,-0.336877,-0.616758,-0.152801,0.694821,-0.373813,-0.593920,-0.245599,0.668733,-0.663514,0.057114,-0.068385,0.742839,0.636365,0.280694,0.560292,-0.449804,0.607687,0.276703,0.574018,-0.473978
-0.702707,0.045907,0.047238,0.708424,-0.701977,0.055770,0.065235,0.707010,0.772523,0.057170,0.089434,-0.626053,0.777703,-0.014638,-0.001484,-0.628460,-0.702299,0.051622,0.058961,0.707555,-0.698355,-0.077145,-0.067345,0.708388,-0.701563,-0.000831,0.005964,0.712582,-0.657400,-0.054087,-0.003691,0.751589,-0.643519,-0.171518,0.094723,0.739927,-0.337427,-0.616435,-0.152512,0.694903,-0.374333,-0.593554,-0.245326,0.668867,-0.663638,0.057638,-0.067944,0.742729,0.636599,0.280104,0.560118,-0.450057,0.607923,0.276128,0.573824,-0.474246
-0.702811,0.046335,0.047648,0.708265,-0.702113,0.055716,0.065519,0.706852,0.772455,0.057564,0.089536,-0.626085,0.777644,-0.014843,-0.001783,-0.628527,-0.702438,0.051543,0.059047,0.707416,-0.698095,-0.077939,-0.067832,0.708511,-0.701348,-0.000468,0.005891,0.712794,-0.657583,-0.054140,-0.004276,0.751422,-0.643493,-0.171536,0.095147,0.739891,-0.337270,-0.616511,-0.151985,0.695028,-0.373923,-0.593976,-0.244735,0.668939,-0.663897,0.058490,-0.068310,0.742397,0.636818,0.278847,0.560957,-0.449482,0.608231,0.274910,0.574595,-0.473625
-0.702921,0.046705,0.048098,0.708102,-0.702244,0.055736,0.065553,0.706717,0.772350,0.057968,0.089967,-0.626116,0.777589,-0.014547,-0.001442,-0.628603,-0.702562,0.051671,0.058927,0.707294,-0.697819,-0.078635,-0.068646,0.708627,-0.701155,-0.000593,0.005682,0.712986,-0.657489,-0.054030,-0.004663,0.751510,-0.643241,-0.171268,0.095752,0.740094,-0.336960,-0.616782,-0.151247,0.695099,-0.373357,-0.594538,-0.244038,0.669010,-0.663862,0.059184,-0.068368,0.742368,0.636718,0.278217,0.561252,-0.449645,0.608122,0.274595,0.574664,-0.473863
-0.703041,0.046959,0.048630,0.707928,-0.702357,0.055985,0.066085,0.706536,0.772455,0.058193,0.090186,-0.625934,0.777719,-0.014301,-0.001236,-0.628448,-0.702678,0.051922,0.059458,0.707116,-0.698031,-0.078359,-0.068143,0.708498,-0.701311,-0.000333,0.006205,0.712828,-0.657681,-0.054478,-0.004732,0.751309,-0.643288,-0.171026,0.096269,0.740042,-0.337293,-0.616712,-0.150784,0.695100,-0.373695,-0.594448,-0.243585,0.669067,-0.664181,0.059329,-0.067887,0.742115,0.637156,0.277802,0.561049,-0.449536,0.608572,0.274190,0.574456,-0.473773
-0.703259,0.047168,0.049039,0.707670,-0.702559,0.056302,0.066353,0.706284,0.772399,0.058353,0.090523,-0.625939,0.777701,-0.014180,-0.000808,-0.628474,-0.702886,0.052212,0.059363,0.706895,-0.697762,-0.078826,-0.068848,0.708643,-0.701115,-0.000594,0.006146,0.713021,-0.657417,-0.054694,-0.005419,0.751520,-0.642847,-0.170562,0.096561,0.740494,-0.337213,-0.616790,-0.150364,0.695161,-0.373583,-0.594582,-0.243311,0.669109,-0.664039,0.059652,-0.068167,0.742190,0.636921,0.277696,0.560639,-0.450446,0.608240,0.274114,0.573949,-0.474856
