joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.000000,0.000000,-0.053549,-0.092695,0.285842,-0.108237,-0.035297,-0.152129,0.000000,-1.324213,-1.329994,-0.825882,-1.050651,0.278187,0.186139,0.443390,-0.356391,0.022813,0.017815,0.000000,0.000000,-0.068009,-0.151789,0.039071,-0.000376,0.028283,-0.037618,0.088085,-0.070819
0.000000,0.000000,0.000000,-0.091583,0.212121,-0.064098,0.000000,0.000000,0.000000,-1.381874,-1.345849,-0.645989,-0.930762,0.426644,0.369406,0.512493,-0.412881,0.000000,0.094103,0.000000,0.000000,-0.162745,-0.187743,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068027
0.000000,0.000000,-0.068996,-0.097899,0.176122,-0.011389,-0.024945,-0.086190,0.000000,-1.374328,-1.329076,-0.552702,-0.856733,0.467372,0.439557,0.543949,-0.426823,0.001976,0.103926,0.000000,0.000000,-0.184089,-0.206345,0.065955,-0.019674,0.033135,-0.039054,0.072667,-0.092041
0.000000,0.000000,-0.094349,-0.110532,0.104138,0.000000,0.000000,0.000000,0.000000,-1.359224,-1.295543,-0.366199,-0.708687,0.548828,0.579858,0.606871,-0.454694,0.000000,0.123568,0.000000,0.000000,-0.226790,-0.243551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.107859,-0.098336,0.070707,0.121584,-0.017789,-0.060972,0.000000,-1.309860,-1.277196,-0.193620,-0.613570,0.642800,0.638354,0.681522,-0.484949,-0.016273,0.149603,0.000000,0.000000,-0.290310,-0.278109,0.127938,-0.054851,0.036914,-0.040614,0.066034,-0.088129
0.000000,0.000006,-0.114610,-0.092236,0.065717,0.135356,0.048414,-0.019062,0.000000,-1.285148,-1.267982,-0.071204,-0.566018,0.689787,0.667581,0.718826,-0.500071,-0.008704,0.162614,0.000000,0.000000,-0.322044,-0.295365,0.123902,-0.070645,0.037508,-0.041846,0.056470,-0.079869
0.000000,0.079000,-0.096136,-0.064369,0.000000,0.073516,0.000000,0.000000,0.000000,-1.294136,-1.293552,0.000000,-0.451982,0.770307,0.671607,0.742537,-0.538340,0.000000,0.206036,0.000000,0.000000,-0.432765,-0.254905,0.150235,0.000000,0.000000,0.000000,0.000000,0.000000
0.232053,0.458586,-0.088382,-0.060605,0.071310,0.102992,0.009566,-0.063704,-0.118595,-1.449251,-1.537454,0.239062,-0.275373,0.845274,0.590864,0.740862,-0.508934,0.015732,0.205392,0.000000,0.000000,-0.498188,-0.255251,0.147373,-0.031814,0.044278,-0.034119,0.033487,-0.065265
0.696087,1.217681,-0.072874,0.000000,0.000000,0.161936,-0.071501,-0.232606,-0.355744,-1.759446,-2.025151,0.608718,0.077796,0.995180,0.429356,0.737479,-0.450099,0.000000,0.204103,0.000000,0.000000,-0.629002,-0.255907,0.141648,0.000000,0.000000,0.000000,0.000000,0.000000
2.039379,2.187967,-0.013612,0.061845,0.207905,0.012259,-0.100883,-0.267170,-0.491109,-2.600038,-2.655113,1.190037,0.832951,0.487170,0.343853,0.664544,-0.246248,-0.046728,0.206904,0.000000,-0.439090,-0.804794,-0.229770,0.161777,0.085523,0.074454,-0.024665,-0.022309,-0.026836
