body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.717317,0.008275,0.005845,-0.696674,0.704000,-0.131944,-0.117588,-0.687858,-0.689709,-0.076533,-0.076006,0.716008,-0.693577,0.022354,0.003379,0.720028,0.701526,-0.144216,-0.114386,-0.688462,-0.642576,-0.099226,-0.068877,0.756642,-0.645971,0.000229,0.026368,0.762906,0.727453,0.052152,0.079560,-0.679531,0.646633,-0.038333,-0.508840,-0.566990,-0.538140,-0.553436,0.238391,0.589308,0.564869,0.564731,-0.220416,-0.559839,0.628341,-0.501649,-0.032626,-0.593693,0.647683,-0.297323,0.547579,-0.438478,0.598833,-0.320291,0.597439,-0.426472
0.717364,0.010798,0.007765,-0.696572,0.701222,-0.144779,-0.130244,-0.685831,-0.690254,-0.085646,-0.085547,0.713370,-0.695199,0.023427,0.002346,0.718432,0.698202,-0.158414,-0.124950,-0.686882,-0.642333,-0.108871,-0.077196,0.754716,-0.646670,0.000151,0.026356,0.762315,0.725498,0.058063,0.083702,-0.680643,0.640441,-0.044134,-0.533489,-0.550706,-0.535372,-0.550992,0.270447,0.580210,0.565714,0.559239,-0.256288,-0.549123,0.611244,-0.524571,-0.045164,-0.590903,0.637934,-0.323931,0.539500,-0.443902,0.589446,-0.345688,0.586082,-0.435386
0.717358,0.012850,0.009695,-0.696518,0.698189,-0.157711,-0.143495,-0.683424,-0.690632,-0.095239,-0.095345,0.710539,-0.696810,0.024565,0.001641,0.716833,0.694583,-0.172653,-0.135763,-0.685065,-0.641980,-0.118665,-0.085574,0.752634,-0.647367,0.000689,0.025974,0.761736,0.723425,0.064295,0.088094,-0.681735,0.634510,-0.050065,-0.556402,-0.534141,-0.532411,-0.548317,0.300161,0.570780,0.566305,0.553147,-0.289450,-0.538095,0.593643,-0.545969,-0.057998,-0.588338,0.627666,-0.348844,0.531265,-0.449557,0.580055,-0.368971,0.574271,-0.444534
0.717257,0.013961,0.011644,-0.696572,0.694749,-0.171698,-0.157165,-0.680546,-0.690481,-0.105207,-0.106199,0.707736,-0.698174,0.026501,0.000974,0.715437,0.690732,-0.187042,-0.147096,-0.682838,-0.641680,-0.128765,-0.094069,0.750212,-0.648228,0.001717,0.025748,0.761009,0.721146,0.071169,0.092976,-0.682816,0.628882,-0.055835,-0.576886,-0.518259,-0.529407,-0.545325,0.326842,0.561715,0.566447,0.546924,-0.319544,-0.527165,-0.576279,0.565160,0.071380,0.586004,0.617419,-0.371439,0.522787,-0.455544,0.571590,-0.389131,0.561722,-0.454236
0.716637,0.015007,0.013432,-0.697155,0.690670,-0.185192,-0.171683,-0.677646,-0.690213,-0.115880,-0.116850,0.704644,-0.699565,0.027554,0.000437,0.714038,0.686007,-0.201682,-0.158876,-0.680792,-0.640961,-0.138984,-0.102415,0.747907,-0.648754,0.002696,0.025564,0.760563,0.718681,0.078217,0.098393,-0.683885,0.623888,-0.061742,-0.593956,-0.504151,-0.526884,-0.541454,0.349611,0.554070,0.566667,0.539954,-0.345232,-0.517835,-0.559466,0.582329,0.084954,0.583672,0.607135,-0.391890,0.514771,-0.461325,0.563609,-0.406741,0.549509,-0.463623
0.715756,0.016019,0.015139,-0.698002,0.686056,-0.198838,-0.186155,-0.674638,-0.689545,-0.126412,-0.127825,0.701575,-0.700784,0.028660,-0.000495,0.712797,0.680698,-0.216420,-0.170821,-0.678700,-0.639948,-0.149201,-0.110727,0.745618,-0.649092,0.003703,0.025346,0.760279,0.716116,0.085616,0.103811,-0.684887,0.619107,-0.067637,-0.609300,-0.490800,-0.524481,-0.537270,0.370353,0.546899,0.566497,0.532553,-0.368997,-0.509224,-0.542601,0.597978,0.098794,0.581590,0.596786,-0.410764,0.506734,-0.467268,0.555726,-0.422852,0.537018,-0.473261
0.714466,0.018197,0.017231,-0.699221,0.680993,-0.211337,-0.199386,-0.672183,-0.688308,-0.135719,-0.137345,0.699249,-0.701348,0.029211,-0.001022,0.712219,-0.674683,0.230640,0.182423,0.677000,-0.638452,-0.158709,-0.118131,0.743798,-0.648905,0.004088,0.024834,0.760453,0.713289,0.091847,0.109651,-0.686119,-0.615623,0.073494,0.620656,0.479993,-0.520968,-0.534314,0.386696,0.541818,0.564811,0.527587,-0.386962,-0.502892,-0.526470,0.612370,0.110652,0.579300,0.585797,-0.427940,0.502656,-0.470156,0.546828,-0.437577,0.529881,-0.478258
0.713010,0.020767,0.019432,-0.700576,0.675192,-0.224711,-0.213246,-0.669438,-0.686578,-0.145277,-0.147335,0.696992,-0.701680,0.029398,-0.001444,0.711884,-0.667779,0.245815,0.194907,0.675024,-0.636752,-0.168639,-0.125920,0.741790,-0.648682,0.004494,0.024160,0.760663,0.710175,0.099153,0.115331,-0.687400,-0.611811,0.078549,0.632031,0.469099,-0.516097,-0.532921,0.402738,0.536136,0.561493,0.523544,-0.404913,-0.496662,-0.509522,0.625767,0.122830,0.577681,0.574627,-0.444160,0.499123,-0.472655,0.537434,-0.451888,0.523033,-0.483113
0.711228,0.024116,0.021853,-0.702208,0.668043,-0.239844,-0.228439,-0.666339,-0.683985,-0.155536,-0.158118,0.694961,-0.701508,0.029402,-0.002226,0.712051,-0.659273,0.262934,0.209207,0.672650,-0.634734,-0.179462,-0.134456,0.739478,-0.648404,0.004903,0.023198,0.760927,0.706392,0.107269,0.121990,-0.688929,-0.608349,0.082724,0.642784,0.458145,0.509283,0.533728,-0.417713,-0.530359,0.556166,0.522421,-0.421532,-0.489966,-0.491706,0.638825,0.134778,0.576162,0.562614,-0.460027,0.497753,-0.473374,0.527447,-0.465701,0.518772,-0.485591
0.709322,0.027875,0.024833,-0.703895,-0.660195,0.255811,0.244687,0.662444,-0.681077,-0.166172,-0.168915,0.692812,-0.701253,0.028067,-0.002379,0.712355,-0.649994,0.280662,0.224531,0.669568,-0.632853,-0.190224,-0.142889,0.736814,-0.648338,0.005615,0.022737,0.760992,0.702304,0.116273,0.128521,-0.690458,-0.604804,0.086039,0.652717,0.448073,0.502350,0.534927,-0.431322,-0.524841,0.550882,0.520802,-0.436210,-0.484783,-0.474738,0.649747,0.146904,0.575214,0.551758,-0.473891,0.496145,-0.474164,0.518322,-0.477955,0.514151,-0.488416
