body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.713201,-0.026698,0.032146,0.699713,0.706876,0.102459,-0.034701,0.699016,0.641881,-0.042629,0.076906,0.761746,0.648821,0.019367,-0.055965,0.758633,0.712669,0.046743,-0.054287,0.697833,0.703492,-0.053634,0.044033,0.707307,0.704405,0.018969,-0.012809,0.709429,0.711153,-0.008459,0.047950,0.701349,0.697374,0.028702,0.162477,0.697457,0.571502,-0.316220,0.558553,0.511282,0.647124,-0.225598,0.561004,0.464338,0.702730,-0.179827,0.008450,0.688303,0.541706,-0.502561,0.305657,0.600466,0.511120,-0.476493,0.244691,0.672188
0.715864,-0.026429,0.032349,0.696989,0.710036,0.098976,-0.033904,0.696350,0.643374,-0.041413,0.074057,0.760835,0.649780,0.021013,-0.053293,0.757960,0.715343,0.046646,-0.056178,0.694948,0.704718,-0.053745,0.042182,0.706190,0.705428,0.020284,-0.011847,0.708392,0.715432,-0.006299,0.047062,0.697067,0.702050,0.032517,0.158775,0.693440,0.577597,-0.309631,0.558689,0.508308,0.655059,-0.213337,0.564575,0.454577,0.707745,-0.176135,0.010373,0.684080,0.548625,-0.496944,0.310659,0.596279,0.514440,-0.474289,0.250681,0.669000
0.718047,-0.025794,0.031995,0.694780,0.712563,0.096261,-0.033615,0.694160,0.644597,-0.040825,0.071800,0.760048,0.650599,0.022183,-0.051989,0.757315,0.717492,0.046760,-0.058198,0.692554,0.705588,-0.054202,0.040680,0.705374,0.706136,0.020972,-0.011754,0.707668,0.719106,-0.004413,0.046231,0.693347,0.706181,0.035896,0.154900,0.689946,0.582985,-0.303932,0.558118,0.506219,0.660666,-0.203900,0.566618,0.448207,0.712105,-0.172727,0.012223,0.680384,0.555539,-0.491147,0.314977,0.592403,0.516471,-0.472213,0.255455,0.667095
0.719988,-0.024976,0.031363,0.692828,0.714773,0.093931,-0.033575,0.692206,0.645682,-0.040549,0.069844,0.759323,0.651342,0.022999,-0.051265,0.756701,0.719374,0.047032,-0.060334,0.690398,0.706283,-0.054877,0.039391,0.704699,0.706693,0.021290,-0.012047,0.707097,0.722455,-0.002944,0.045591,0.689907,0.710038,0.038763,0.151099,0.686668,0.587677,-0.299136,0.557407,0.504431,0.664936,-0.195918,0.567896,0.443812,0.716057,-0.169672,0.014129,0.676959,0.562316,-0.485416,0.318996,0.588569,0.517754,-0.470371,0.259706,0.665759
0.721397,-0.023563,0.030266,0.691459,0.716329,0.092524,-0.033999,0.690764,0.646295,-0.040940,0.068589,0.758895,0.651745,0.023195,-0.051801,0.756312,0.720705,0.047592,-0.062209,0.688802,0.705885,-0.056157,0.038875,0.705026,0.706254,0.020690,-0.011862,0.707557,0.724738,-0.001520,0.044395,0.687592,0.712818,0.041307,0.146951,0.684536,0.590619,-0.296066,0.555514,0.504894,0.667037,-0.191173,0.566574,0.444419,0.719035,-0.166452,0.015300,0.674573,0.568287,-0.480249,0.322091,0.585379,0.518456,-0.468617,0.261971,0.665562
0.722551,-0.021929,0.029026,0.690360,0.717618,0.091249,-0.034574,0.689567,0.646852,-0.041412,0.067366,0.758504,0.652082,0.023357,-0.051966,0.756005,0.721762,0.048558,-0.064592,0.687408,0.705660,-0.057625,0.038520,0.705152,0.705969,0.020618,-0.011972,0.707841,0.726785,-0.000691,0.043442,0.685490,0.715389,0.043208,0.143158,0.682537,0.593255,-0.293675,0.553706,0.505186,0.668425,-0.187980,0.565392,0.445201,0.721677,-0.163386,0.016218,0.672476,0.573847,-0.475427,0.324830,0.582369,0.519450,-0.467169,0.263652,0.665141
0.723198,-0.019852,0.027498,0.689807,0.718380,0.090236,-0.035467,0.688861,0.647308,-0.042051,0.066190,0.758184,0.652308,0.023878,-0.051777,0.755807,0.722325,0.049526,-0.067146,0.686502,0.705701,-0.060243,0.039357,0.704846,0.706073,0.019141,-0.012297,0.707773,0.728421,-0.000197,0.042490,0.683811,0.717539,0.044698,0.139597,0.680920,0.595472,-0.291907,0.551767,0.505724,0.669091,-0.186632,0.563568,0.447076,0.723872,-0.160199,0.016597,0.670873,0.578726,-0.471170,0.327150,0.579697,0.521372,-0.465529,0.263804,0.664727
0.723573,-0.017626,0.025695,0.689544,0.718774,0.089875,-0.036620,0.688437,0.647372,-0.043056,0.065445,0.758137,0.652184,0.024398,-0.051047,0.755947,0.722554,0.051260,-0.070529,0.685795,0.706161,-0.062930,0.040403,0.704091,0.706584,0.018588,-0.011883,0.707285,0.729650,0.000057,0.041529,0.682559,0.719247,0.045855,0.136346,0.679699,0.597088,-0.290800,0.549770,0.506630,0.668934,-0.187119,0.561606,0.449570,0.725608,-0.156938,0.016351,0.669773,0.582608,-0.467649,0.328872,0.577681,0.523863,-0.464558,0.263499,0.663567
0.723808,-0.015324,0.023755,0.689422,0.718987,0.089840,-0.037904,0.688150,0.647139,-0.044268,0.064885,0.758315,0.651778,0.024867,-0.050035,0.756349,0.722634,0.053050,-0.073981,0.685210,0.706714,-0.065980,0.041892,0.703169,0.707234,0.017800,-0.011125,0.706668,0.730679,0.000196,0.040570,0.681515,0.720752,0.046557,0.132977,0.678724,0.598595,-0.290267,0.547496,0.507619,0.668540,-0.188723,0.559306,0.452343,0.727108,-0.153638,0.015796,0.668925,0.585980,-0.464485,0.330309,0.576001,0.526739,-0.463450,0.262391,0.662504
0.724008,-0.013142,0.022008,0.689315,0.719143,0.090114,-0.039195,0.687878,0.647433,-0.045368,0.064723,0.758013,0.651980,0.025039,-0.049733,0.756189,0.722654,0.055373,-0.077568,0.684608,0.707026,-0.069262,0.043913,0.702416,0.707708,0.016270,-0.010959,0.706232,0.731781,0.000381,0.039460,0.680396,0.722234,0.048137,0.130450,0.677528,0.599159,-0.289426,0.546905,0.508071,0.667805,-0.189586,0.558535,0.454017,0.728681,-0.149922,0.014723,0.668079,0.589131,-0.461426,0.331550,0.574530,0.531727,-0.461301,0.262416,0.660004
