body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.226267,-0.160127,-0.059567,0.179003,-0.217517,-0.003902,0.093018,-0.140371,0.015031,-0.008376,-0.015257,-0.011524,0.177656,-0.195256,-0.108918,0.133505,-0.463243,-0.114375,0.083456,-0.149493,-0.265240,0.239872,-0.144646,-0.059848,0.261391,-0.292613,-0.050870,0.352995,-0.307575,-0.065290,0.340806,-0.460964,-0.060560,0.186491,-0.056798,-0.066423,0.171058,0.098367,-0.103388,0.009767,0.247374,-0.087456
0.251451,-0.167243,-0.064232,0.199690,-0.209338,-0.007211,0.100082,-0.114745,0.016544,-0.006303,-0.013176,-0.003475,0.200659,-0.203119,-0.114451,0.137411,-0.427663,-0.118665,0.042521,-0.126034,-0.263566,0.266216,-0.153873,-0.064541,0.290789,-0.264591,-0.053048,0.365073,-0.265903,-0.068769,0.363251,-0.373106,-0.065455,0.229608,-0.079217,-0.074413,0.204293,0.054774,-0.109871,0.033940,0.202707,-0.090789
0.275618,-0.172388,-0.064812,0.221657,-0.199208,-0.008744,0.109917,-0.093552,0.019098,-0.003886,-0.010830,0.004422,0.224698,-0.207861,-0.114026,0.141754,-0.394216,-0.118530,0.012165,-0.109958,-0.253754,0.291266,-0.161397,-0.065093,0.320336,-0.237987,-0.049132,0.375831,-0.223887,-0.067051,0.378316,-0.286119,-0.065397,0.274371,-0.100364,-0.078948,0.238623,0.011440,-0.113988,0.065521,0.150620,-0.093088
0.298165,-0.175591,-0.060696,0.244588,-0.187428,-0.008209,0.123048,-0.080762,0.022163,-0.001385,-0.008662,0.011276,0.249468,-0.209533,-0.106882,0.147551,-0.362690,-0.112548,-0.005897,-0.096371,-0.236901,0.314359,-0.167257,-0.060880,0.349892,-0.213573,-0.038601,0.386025,-0.182572,-0.059513,0.386589,-0.202671,-0.058938,0.319225,-0.119007,-0.079577,0.272767,-0.030386,-0.114994,0.102982,0.093696,-0.093933
0.318600,-0.177229,-0.051574,0.268318,-0.174797,-0.005594,0.139536,-0.080034,0.025027,0.001151,-0.007240,0.016150,0.274737,-0.208233,-0.092553,0.155675,-0.331579,-0.099717,-0.012059,-0.082459,-0.213027,0.334877,-0.171849,-0.051591,0.378565,-0.192019,-0.021740,0.396096,-0.143539,-0.046115,0.389524,-0.125829,-0.045573,0.362041,-0.134373,-0.075919,0.305344,-0.069572,-0.111984,0.144035,0.034685,-0.092567
0.336233,-0.178036,-0.038135,0.292233,-0.162523,-0.001565,0.158736,-0.093138,0.026704,0.004023,-0.007198,0.018194,0.299859,-0.204660,-0.071751,0.166133,-0.299959,-0.080426,-0.008730,-0.067662,-0.182857,0.352004,-0.175821,-0.037929,0.404867,-0.173400,0.000011,0.405863,-0.108075,-0.027840,0.389240,-0.057869,-0.026318,0.400811,-0.146805,-0.068465,0.335034,-0.105591,-0.105010,0.186308,-0.024503,-0.089062
0.349857,-0.178862,-0.022357,0.314744,-0.151906,0.002463,0.179069,-0.118658,0.026094,0.007826,-0.009065,0.016908,0.323253,-0.199998,-0.046831,0.177730,-0.267783,-0.056879,0.000340,-0.052850,-0.148656,0.364502,-0.179805,-0.021900,0.426891,-0.156995,0.024064,0.414285,-0.076809,-0.006734,0.387833,0.000452,-0.003672,0.433962,-0.157726,-0.058983,0.360599,-0.138698,-0.095627,0.227664,-0.082986,-0.084839
0.357828,-0.180208,-0.007121,0.333281,-0.143837,0.004754,0.198127,-0.151764,0.022399,0.013279,-0.013121,0.012412,0.342359,-0.195258,-0.021475,0.188318,-0.235176,-0.032704,0.011218,-0.039286,-0.113905,0.370835,-0.184032,-0.006422,0.442585,-0.141571,0.047114,0.419569,-0.049873,0.014465,0.386486,0.049590,0.019023,0.460203,-0.168829,-0.050136,0.380792,-0.169489,-0.086454,0.265974,-0.140092,-0.082139
0.358526,-0.181911,0.004715,0.344775,-0.138408,0.004103,0.213245,-0.185210,0.015662,0.021305,-0.019625,0.005644,0.354077,-0.190768,0.000231,0.195376,-0.202061,-0.011955,0.020770,-0.027968,-0.082374,0.369650,-0.188115,0.005611,0.450099,-0.125971,0.065877,0.419510,-0.027216,0.032937,0.384823,0.090311,0.038498,0.478245,-0.181204,-0.044428,0.394262,-0.198325,-0.080014,0.298813,-0.194409,-0.082778
0.350976,-0.183273,0.011442,0.346416,-0.134903,0.000697,0.222462,-0.211087,0.007170,0.033581,-0.029573,-0.001563,0.355580,-0.186293,0.015055,0.196676,-0.168646,0.002200,0.027076,-0.019419,-0.057090,0.360360,-0.191276,0.012455,0.448113,-0.109627,0.078024,0.411936,-0.008723,0.046562,0.380964,0.122998,0.052477,0.486822,-0.195162,-0.042976,0.399700,-0.225164,-0.077458,0.323765,-0.243592,-0.086906
0.335303,-0.183529,0.013294,0.336532,-0.132067,-0.003583,0.225597,-0.222715,-0.000642,0.053226,-0.045605,-0.006702,0.345270,-0.181543,0.021807,0.190965,-0.136215,0.008681,0.029474,-0.013667,-0.039445,0.343482,-0.192839,0.014331,0.436218,-0.092709,0.083048,0.395266,0.005928,0.054716,0.372408,0.147689,0.060410,0.485186,-0.210701,-0.044775,0.396297,-0.249846,-0.077848,0.339348,-0.285100,-0.092512
0.312765,-0.182135,0.012317,0.315265,-0.128387,-0.005917,0.224790,-0.216525,-0.005169,0.084525,-0.072119,-0.007389,0.323501,-0.176527,0.021762,0.178477,-0.107276,0.008883,0.028436,-0.010284,-0.028858,0.320528,-0.192482,0.013288,0.415245,-0.075862,0.082507,0.369165,0.017597,0.058500,0.357319,0.164668,0.063543,0.473731,-0.227884,-0.047121,0.384206,-0.272484,-0.078633,0.345713,-0.317346,-0.096235
0.285249,-0.178670,0.011127,0.284629,-0.122234,-0.004203,0.223806,-0.193696,-0.005275,0.130727,-0.113603,-0.002649,0.292599,-0.171509,0.017856,0.160917,-0.084724,0.005810,0.025185,-0.008546,-0.023340,0.293371,-0.190008,0.011965,0.387263,-0.059771,0.079210,0.334952,0.027867,0.059997,0.335402,0.174991,0.064087,0.454119,-0.246660,-0.047216,0.364628,-0.293521,-0.077210,0.344401,-0.340430,-0.095233
0.254520,-0.172620,0.011327,0.247878,-0.112109,0.001421,0.226119,-0.160475,-0.002413,0.190821,-0.171400,0.006221,0.256120,-0.166827,0.013144,0.140798,-0.070599,0.002465,0.021040,-0.007722,-0.020634,0.263487,-0.184984,0.011996,0.355037,-0.044960,0.075756,0.295422,0.038626,0.060974,0.307820,0.180422,0.063932,0.428666,-0.266343,-0.043914,0.339498,-0.313385,-0.072519,0.337451,-0.355898,-0.088805
0.221810,-0.163568,0.012791,0.208580,-0.097223,0.008504,0.232967,-0.126031,-0.000008,0.258206,-0.240969,0.016127,0.217808,-0.162997,0.009570,0.120525,-0.065308,0.000615,0.016826,-0.007308,-0.019160,0.231630,-0.176823,0.013283,0.321137,-0.031929,0.073391,0.254032,0.051034,0.061980,0.276443,0.182847,0.063822,0.399355,-0.285418,-0.038241,0.310918,-0.332038,-0.065414,0.326493,-0.365803,-0.078545
0.188014,-0.151731,0.014192,0.169879,-0.078208,0.013752,0.242840,-0.098645,-0.001372,0.323094,-0.311902,0.023691,0.180766,-0.160969,0.007672,0.101788,-0.067720,0.000536,0.012788,-0.007054,-0.018288,0.198209,-0.165329,0.014519,0.287190,-0.021241,0.071789,0.213870,0.064706,0.062364,0.243176,0.183776,0.063368,0.367210,-0.301943,-0.032397,0.280586,-0.348812,-0.057721,0.312278,-0.371816,-0.067077
