joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-1.053094,-0.981984,-0.063357,0.000000,0.000000,0.000000,0.000000,0.063355,-0.184232,0.810383,0.672124,0.000000,0.260357,-0.259617,-0.233556,0.074121,-0.168163,0.000000,-0.079001,0.081405,0.000000,-0.351238,-0.345403,0.115242,-0.064612,0.000000,-0.063884,0.000000,0.000000
-1.041509,-1.055608,-0.046509,0.053073,-0.066695,0.003059,0.070486,0.065286,-0.157441,0.718133,0.753450,0.156852,0.318002,-0.212513,-0.258589,0.123053,-0.195533,-0.049733,-0.067263,0.190698,-0.128309,-0.564796,-0.403744,0.146555,-0.063992,-0.026668,-0.071724,0.068626,0.056773
-1.035709,-1.092412,0.001657,-0.000093,-0.045079,-0.046998,0.035042,0.066248,-0.144050,0.672005,0.794106,0.193875,0.346822,-0.188959,-0.271102,0.147521,-0.209216,-0.052661,-0.061395,0.245346,-0.133249,-0.671583,-0.432903,0.162211,-0.042456,-0.059561,-0.050430,0.046667,0.032916
-1.021096,-1.250899,0.000000,0.000000,-0.121805,0.000000,0.068587,0.129856,-0.065330,0.543867,1.010767,0.387066,0.422304,-0.088076,-0.328180,0.262486,-0.259006,0.000000,-0.076392,0.423911,-0.151965,-1.080567,-0.500047,0.331024,-0.097896,0.000000,-0.088484,0.109695,0.000000
-1.033021,-1.275753,0.046953,-0.070552,-0.129988,-0.064132,0.094302,0.140583,-0.008822,0.546026,1.039524,0.403923,0.433955,-0.083359,-0.337595,0.280564,-0.261808,-0.041998,-0.080679,0.425979,-0.167120,-1.125640,-0.496322,0.394259,-0.101332,-0.071766,-0.106490,0.115835,0.014989
-1.056851,-1.325438,0.000000,0.000000,-0.146351,-0.071714,0.000000,0.162037,0.000000,0.550333,1.097023,0.437625,0.457248,-0.073921,-0.356419,0.316714,-0.267407,0.000000,-0.089251,0.430126,-0.197455,-1.215762,-0.488865,0.520720,-0.108208,0.000000,-0.142499,0.128115,0.000000
-1.170772,-1.396583,0.055511,-0.093840,-0.151759,-0.068422,0.093381,0.149428,0.151869,0.716402,1.181316,0.432712,0.463065,-0.133469,-0.378951,0.321443,-0.267995,-0.040071,-0.092117,0.470154,-0.197022,-1.243377,-0.479370,0.500784,-0.082167,-0.029745,-0.147733,0.113918,-0.043610
-1.227741,-1.432166,0.037273,-0.091447,-0.154463,-0.066620,0.044803,0.143126,0.175704,0.799444,1.223466,0.430259,0.465976,-0.163241,-0.390220,0.323813,-0.268292,-0.022823,-0.093550,0.490180,-0.196807,-1.257193,-0.474632,0.490819,-0.054041,-0.065149,-0.150351,0.106822,-0.041204
-1.423090,-1.488005,0.000000,0.000000,-0.174302,0.000000,0.000000,0.073823,0.350980,1.186238,1.372869,0.412923,0.538858,-0.310267,-0.450610,0.307244,-0.251503,0.000000,-0.096923,0.544740,-0.264536,-1.246464,-0.519812,0.412632,0.000000,0.000000,-0.124554,0.084388,-0.109014
-1.547232,-1.570373,-0.041455,-0.074022,-0.178064,0.007592,-0.013299,0.069843,0.382242,1.357718,1.475306,0.352600,0.544337,-0.373594,-0.487486,0.301739,-0.266002,-0.037492,-0.102671,0.490603,-0.214213,-1.167881,-0.539523,0.376875,-0.016845,-0.060088,-0.127852,0.086203,-0.117011
