body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.415619,-0.047659,0.064696,-0.873766,-0.029710,0.075475,0.586936,-0.053197,0.067872,0.058717,-0.012548,0.082407,-1.224429,0.143262,0.054571,0.753269,-0.281528,0.190238,0.079287,-0.010471,0.137355,1.198778,-0.078000,0.029694,1.362716,-0.347500,-0.006509,0.450992,-0.055239,0.275299,0.186534,-0.100986,0.042384,1.690596,0.269052,0.001668,1.105461,-0.024615,-0.046128,0.988974,-0.011370,-0.012872
0.372312,-0.037358,0.071131,-0.847367,-0.031605,0.070113,0.594500,-0.047949,0.068347,0.056651,-0.003465,0.094095,-1.365496,0.161469,0.055309,0.876225,-0.313928,0.207466,0.093208,-0.008044,0.145323,1.277148,-0.074995,0.020672,1.374027,-0.331106,-0.036445,0.531100,-0.079011,0.230251,0.175336,-0.078064,0.073963,1.746068,0.281295,0.017915,1.126418,-0.044765,-0.009413,1.041142,-0.061776,0.035593
0.381464,-0.034050,0.078166,-0.917957,-0.040533,0.060607,0.605850,-0.042686,0.061765,0.057490,0.007621,0.095480,-1.513587,0.174129,0.038439,1.004067,-0.347620,0.222561,0.109071,-0.001016,0.150129,1.349366,-0.067387,0.001605,1.382328,-0.314841,-0.077424,0.589288,-0.092955,0.177772,0.156140,-0.050113,0.132985,1.777482,0.293332,0.029559,1.123219,-0.059857,0.011507,1.071719,-0.110341,0.072611
0.424445,-0.033945,0.079722,-1.134673,-0.056622,0.054049,0.684830,-0.042537,0.055109,0.067320,0.020730,0.086855,-1.657713,0.178799,0.006761,1.122980,-0.381134,0.233040,0.124896,0.011373,0.149872,1.414413,-0.055969,-0.029499,1.380153,-0.300532,-0.133782,0.623234,-0.097114,0.105608,0.139394,-0.024255,0.213155,1.780805,0.301950,0.034029,1.100190,-0.067104,0.013922,1.075018,-0.145484,0.090342
0.463835,-0.029344,0.068986,-1.446615,-0.075944,0.051728,0.860435,-0.050437,0.054360,0.094399,0.034545,0.073936,-1.785038,0.175279,-0.030958,1.218849,-0.413106,0.237715,0.137014,0.028198,0.144014,1.470242,-0.042250,-0.073258,1.352342,-0.287700,-0.209069,0.636509,-0.093505,0.000250,0.118335,-0.004648,0.287208,1.749829,0.303638,0.030472,1.064086,-0.064732,0.001444,1.049934,-0.158908,0.085539
0.477127,-0.013869,0.046735,-1.751111,-0.092504,0.052165,1.091600,-0.064954,0.058486,0.143880,0.045006,0.062847,-1.884798,0.165949,-0.063344,1.282443,-0.442617,0.237042,0.143181,0.045763,0.133756,1.513543,-0.028061,-0.127426,1.280682,-0.272894,-0.302924,0.637031,-0.085977,-0.144229,0.081722,0.004508,0.320944,1.676752,0.295509,0.021297,1.021628,-0.052595,-0.015683,1.001003,-0.148288,0.061705
0.464812,0.013559,0.020725,-1.977249,-0.101011,0.055661,1.302212,-0.082228,0.060703,0.210711,0.046933,0.054266,-1.952291,0.154632,-0.081669,1.313018,-0.469285,0.233066,0.146220,0.058829,0.121926,1.539707,-0.015332,-0.186470,1.150584,-0.250425,-0.409074,0.632206,-0.079495,-0.319775,0.030530,-0.004167,0.293903,1.554699,0.275663,0.011754,0.977277,-0.031940,-0.024363,0.935759,-0.116664,0.027987
0.436009,0.048402,-0.001377,-2.111419,-0.098391,0.063150,1.441648,-0.099455,0.054389,0.278616,0.037792,0.043715,-1.988696,0.144383,-0.083396,1.316887,-0.492797,0.228888,0.152907,0.064244,0.112185,1.541590,-0.006012,-0.242070,0.955711,-0.214067,-0.515263,0.622364,-0.078516,-0.503694,-0.024718,-0.038248,0.210993,1.379617,0.242551,0.007986,0.933024,-0.004373,-0.013776,0.861296,-0.069081,-0.004399
0.396659,0.082980,-0.016960,-2.167452,-0.084347,0.072499,1.504180,-0.116476,0.036227,0.327812,0.019690,0.026616,-1.995373,0.135409,-0.071671,1.300884,-0.512322,0.227210,0.166632,0.063404,0.107270,1.506163,-0.001603,-0.284096,0.698242,-0.158582,-0.604962,0.596293,-0.084475,-0.663838,-0.079844,-0.099931,0.100642,1.148331,0.193965,0.014978,0.889897,0.028404,0.023665,0.782170,-0.009427,-0.024812
0.348236,0.109246,-0.027560,-2.156966,-0.061420,0.078550,1.506965,-0.135061,0.005816,0.344196,-0.002038,0.002595,-1.967921,0.124633,-0.051709,1.266388,-0.526588,0.228813,0.180776,0.060746,0.107374,1.411761,-0.002117,-0.301857,0.387583,-0.080748,-0.659823,0.531553,-0.092905,-0.765920,-0.146379,-0.183934,0.003793,0.854746,0.126687,0.035779,0.848432,0.063447,0.095661,0.699382,0.060153,-0.023766
