body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.003733,-0.030153,-0.187427,-0.033515,-0.034051,-0.253935,-0.171944,0.180278,-0.469918,-0.070663,0.263562,-0.194920,-0.043939,0.028581,-0.130712,-0.066980,-0.057629,-0.059708,0.011803,-0.010248,0.000292,0.011874,-0.040764,-0.189513,-0.049590,-0.165325,-0.280202,-0.121898,-1.037061,-0.873628,-0.187971,-1.724026,-1.073986,-0.031780,-0.068424,-0.270746,-0.148275,-0.746335,-0.758823,-0.242227,-1.270826,-0.882966
-0.000307,-0.036662,-0.151499,-0.037818,-0.051384,-0.215453,-0.174005,0.104925,-0.357774,-0.063594,0.174519,-0.108914,-0.046756,-0.009111,-0.105365,-0.053970,-0.068241,-0.055988,0.013380,-0.012820,0.005210,0.010010,-0.036911,-0.150634,-0.026737,-0.118048,-0.197281,-0.184766,-1.011067,-0.699832,-0.344355,-1.782052,-0.853165,-0.009793,-0.060478,-0.183328,-0.150923,-0.831754,-0.640182,-0.269930,-1.506829,-0.734875
-0.005715,-0.043656,-0.115352,-0.043110,-0.064854,-0.174784,-0.179001,0.028197,-0.242620,-0.059925,0.076132,-0.047361,-0.050926,-0.045468,-0.079323,-0.041841,-0.079208,-0.050855,0.011707,-0.014998,0.010870,0.007893,-0.035450,-0.111850,-0.007020,-0.086479,-0.129178,-0.230252,-0.976134,-0.534514,-0.540063,-1.843735,-0.612193,0.008329,-0.046494,-0.090807,-0.150244,-0.884134,-0.487316,-0.258895,-1.753880,-0.511602
-0.010562,-0.051429,-0.077828,-0.046802,-0.076608,-0.130903,-0.180265,-0.045606,-0.129413,-0.057943,-0.023899,-0.008242,-0.053673,-0.078187,-0.051479,-0.031446,-0.087143,-0.043852,0.008596,-0.017209,0.016461,0.006308,-0.036642,-0.072233,0.007685,-0.067319,-0.070968,-0.250441,-0.925683,-0.375530,-0.757935,-1.899145,-0.327880,0.021583,-0.029247,0.000563,-0.154421,-0.901536,-0.310024,-0.217584,-1.991444,-0.202234
-0.014031,-0.060823,-0.038306,-0.047560,-0.088971,-0.083646,-0.173765,-0.112704,-0.023441,-0.055945,-0.118001,0.014446,-0.053507,-0.107385,-0.021630,-0.023091,-0.090841,-0.035624,0.005896,-0.019759,0.021272,0.005141,-0.040905,-0.031217,0.017503,-0.055721,-0.016483,-0.240451,-0.858172,-0.220667,-0.969036,-1.929978,0.023839,0.030368,-0.013774,0.085585,-0.166779,-0.896468,-0.122367,-0.157565,-2.191128,0.195082
-0.016392,-0.072584,0.003329,-0.045456,-0.103588,-0.033429,-0.158150,-0.170854,0.071615,-0.052640,-0.200278,0.030354,-0.050409,-0.134270,0.009920,-0.016392,-0.090359,-0.027126,0.004587,-0.022395,0.024793,0.003627,-0.048463,0.011375,0.022408,-0.048485,0.038886,-0.204553,-0.784905,-0.069409,-1.138443,-1.915089,0.454312,0.034895,-0.004100,0.161598,-0.185042,-0.888816,0.064200,-0.087374,-2.318990,0.669260
-0.018220,-0.086880,0.046965,-0.041113,-0.121350,0.019250,-0.134212,-0.220128,0.155124,-0.047131,-0.267605,0.051577,-0.044958,-0.160044,0.042776,-0.010366,-0.086378,-0.018804,0.004511,-0.024511,0.026932,0.001046,-0.058961,0.055558,0.021686,-0.044066,0.098240,-0.155183,-0.727547,0.080569,-1.234367,-1.834942,0.951910,0.034869,-0.001373,0.228718,-0.204640,-0.895406,0.246323,-0.009399,-2.341519,1.194736
-0.019601,-0.103110,0.092389,-0.034807,-0.142478,0.074124,-0.104750,-0.262891,0.230197,-0.038722,-0.320004,0.090782,-0.037386,-0.185282,0.076636,-0.003767,-0.079856,-0.010214,0.004629,-0.025657,0.028069,-0.002663,-0.071328,0.101257,0.015367,-0.040539,0.164240,-0.104620,-0.706348,0.237744,-1.235978,-1.675984,1.479672,0.030605,-0.004385,0.288924,-0.222601,-0.922555,0.429708,0.077749,-2.234375,1.732756
-0.020022,-0.120117,0.139132,-0.026314,-0.166482,0.131031,-0.074389,-0.302844,0.303024,-0.026897,-0.360101,0.158767,-0.027410,-0.209787,0.111190,0.004447,-0.071667,-0.000347,0.003662,-0.025825,0.028790,-0.006856,-0.084131,0.148091,0.005767,-0.034091,0.239198,-0.056788,-0.727132,0.416349,-1.137704,-1.436269,1.982508,0.024132,-0.010859,0.345209,-0.238295,-0.963969,0.625538,0.174076,-1.990263,2.235565
-0.019054,-0.136763,0.186346,-0.015549,-0.192190,0.189714,-0.048099,-0.343606,0.380811,-0.011503,-0.391942,0.261824,-0.014866,-0.232880,0.145988,0.014687,-0.062243,0.011638,0.000891,-0.025428,0.029477,-0.010834,-0.096316,0.195225,-0.002805,-0.019172,0.324473,-0.006288,-0.774641,0.630677,-0.950752,-1.130399,2.402127,0.018820,-0.017772,0.401534,-0.251446,-1.002314,0.844494,0.274242,-1.623429,2.653459
