body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.106796,0.358489,-0.193027,-1.600015,-0.665005,0.032369,2.296611,0.119239,-0.121565,1.118906,-0.142566,-0.133253,-0.013314,-0.374096,-0.077257,0.516640,-0.340156,0.109336,0.229733,-0.068725,0.070156,0.144206,-0.121390,-0.254834,0.304364,-0.399398,-0.198128,-0.302064,0.043213,-0.141406,-0.471818,0.089485,-0.165498,0.901438,0.162489,-0.274371,1.165639,0.238993,-0.419560,1.302141,0.167250,-0.428443
0.028237,0.392842,-0.183722,-1.890797,-0.731892,0.110240,2.564061,0.148847,-0.039141,1.531250,-0.101755,-0.059763,-0.030700,-0.393117,-0.061192,0.580016,-0.362368,0.103203,0.224341,-0.048264,0.054029,0.175811,-0.128611,-0.194679,0.419099,-0.468597,-0.110244,-0.264449,0.031976,-0.060558,-0.468638,0.093144,-0.081314,0.855624,0.174230,-0.183968,1.093724,0.227469,-0.279301,1.219861,0.145628,-0.308958
-0.051973,0.371397,-0.170177,-2.131710,-0.760208,0.181689,2.717214,0.182061,0.042338,2.054909,-0.072783,0.013074,-0.040527,-0.393480,-0.053161,0.644304,-0.366600,0.087031,0.208133,-0.031234,0.027354,0.215811,-0.131734,-0.117992,0.523993,-0.521882,-0.013076,-0.186612,0.003820,0.007184,-0.428190,0.082995,0.006418,0.776949,0.188252,-0.072680,1.035994,0.211992,-0.096625,1.136779,0.126980,-0.160803
-0.113698,0.293543,-0.155964,-2.334976,-0.745650,0.232585,2.735923,0.224176,0.106934,2.655213,-0.054165,0.068698,-0.034478,-0.375860,-0.056419,0.695087,-0.352310,0.065636,0.189673,-0.021750,-0.002709,0.254661,-0.126882,-0.029179,0.615676,-0.551193,0.091220,-0.059174,-0.043241,0.067164,-0.336999,0.052772,0.100221,0.649754,0.201341,0.052295,1.003091,0.194228,0.115410,1.071764,0.117218,0.003923
-0.144161,0.176599,-0.143942,-2.514669,-0.688927,0.252370,2.605865,0.277594,0.145333,3.200115,-0.024125,0.097525,-0.002388,-0.343826,-0.070363,0.719722,-0.322449,0.043189,0.177305,-0.021469,-0.029770,0.280592,-0.111777,0.061938,0.697539,-0.554673,0.198526,0.115637,-0.106067,0.130671,-0.190728,-0.000432,0.198104,0.470130,0.210588,0.177206,0.992857,0.179292,0.328623,1.032588,0.118530,0.164883
-0.143150,0.047942,-0.135642,-2.662209,-0.589411,0.233271,2.302155,0.339835,0.150396,3.463252,0.044031,0.094991,0.063336,-0.301035,-0.091627,0.713323,-0.280639,0.022382,0.173886,-0.027780,-0.050293,0.285330,-0.087596,0.142453,0.776690,-0.536972,0.301800,0.324176,-0.177874,0.206395,0.000454,-0.072409,0.288952,0.251665,0.214431,0.285636,0.985747,0.174310,0.505930,1.009960,0.130860,0.294710
-0.119899,-0.068150,-0.131429,-2.743845,-0.449611,0.172478,1.791875,0.401321,0.121576,3.223685,0.155277,0.065604,0.162084,-0.250149,-0.116158,0.681909,-0.229735,0.005097,0.175000,-0.035148,-0.063595,0.269086,-0.058642,0.201283,0.859620,-0.507207,0.392335,0.545176,-0.250572,0.291403,0.207595,-0.149181,0.353383,0.021914,0.213098,0.364868,0.948766,0.184216,0.615324,0.975773,0.154318,0.367075
-0.085725,-0.159382,-0.130893,-2.726384,-0.289222,0.079441,1.062472,0.444975,0.079470,2.412712,0.279017,0.032829,0.282925,-0.194348,-0.140477,0.639958,-0.173195,-0.007416,0.173442,-0.038664,-0.070983,0.240631,-0.029841,0.233763,0.949445,-0.475867,0.463076,0.751394,-0.315261,0.368954,0.389890,-0.210829,0.372882,-0.187715,0.208606,0.410678,0.847207,0.207642,0.643931,0.891515,0.188416,0.368168
-0.048952,-0.224916,-0.133397,-2.604436,-0.147403,-0.021885,0.150031,0.451474,0.067009,1.176329,0.363272,0.035626,0.407386,-0.138765,-0.162071,0.604991,-0.116635,-0.015053,0.166466,-0.036682,-0.074816,0.212052,-0.004185,0.243622,1.045467,-0.451433,0.512373,0.907460,-0.360648,0.416299,0.525425,-0.245649,0.345773,-0.352115,0.204508,0.428377,0.657904,0.235892,0.605055,0.723998,0.227865,0.308338
-0.014437,-0.269007,-0.139154,-2.401921,-0.061058,-0.105440,-0.863022,0.408983,0.122133,-0.213830,0.367987,0.102768,0.514403,-0.089153,-0.180182,0.593813,-0.066400,-0.018764,0.158201,-0.030596,-0.077287,0.192424,0.017680,0.241526,1.144167,-0.437761,0.545605,0.977381,-0.374935,0.419596,0.645618,-0.264867,0.298285,-0.458258,0.205429,0.430564,0.377040,0.255822,0.535599,0.459543,0.260018,0.227671
0.014949,-0.295746,-0.150751,-2.151665,-0.037613,-0.162813,-1.880880,0.319454,0.243735,-1.516551,0.293566,0.226374,0.584407,-0.048565,-0.197401,0.621225,-0.025892,-0.019899,0.154623,-0.023071,-0.079400,0.184895,0.035873,0.240400,1.240781,-0.433593,0.572664,0.956067,-0.356422,0.389084,0.818889,-0.296381,0.274035,-0.506742,0.216351,0.432594,0.019418,0.255035,0.484534,0.107867,0.268757,0.186577
0.037553,-0.307818,-0.173637,-1.877287,-0.049696,-0.211699,-2.828696,0.195792,0.384910,-2.609097,0.184407,0.359865,0.602052,-0.015427,-0.220309,0.698834,0.006502,-0.020226,0.156716,-0.016574,-0.080932,0.187825,0.049931,0.249391,1.330728,-0.434237,0.602294,0.902492,-0.324999,0.362875,1.077300,-0.355928,0.304225,-0.510763,0.241429,0.446891,-0.388481,0.226671,0.495617,-0.305293,0.243082,0.240039
0.052652,-0.307258,-0.213989,-1.590731,-0.055428,-0.283849,-3.663469,0.053166,0.479396,-3.467476,0.105261,0.439778,0.558698,0.015020,-0.257110,0.832617,0.035571,-0.022740,0.160459,-0.012630,-0.082201,0.197370,0.059307,0.269660,1.410314,-0.433842,0.637025,0.916457,-0.314512,0.386379,1.371905,-0.428884,0.386712,-0.492483,0.282355,0.478045,-0.816913,0.171523,0.590434,-0.749894,0.183451,0.409260
0.060094,-0.295550,-0.274585,-1.300518,-0.024562,-0.402176,-4.362733,-0.097860,0.476881,-4.101594,0.107146,0.412428,0.455092,0.047084,-0.312798,1.020041,0.065065,-0.031530,0.166156,-0.011704,-0.087229,0.209211,0.064939,0.294250,1.476978,-0.426916,0.672008,1.053453,-0.343965,0.476055,1.618246,-0.486211,0.493928,-0.476934,0.337041,0.521059,-1.239540,0.097088,0.759387,-1.199651,0.101481,0.670453
0.060378,-0.273208,-0.351700,-1.019648,0.049083,-0.565351,-4.908640,-0.252338,0.360688,-4.516013,0.202955,0.250462,0.302372,0.081693,-0.385328,1.249121,0.094635,-0.049107,0.187664,-0.013860,-0.104530,0.219295,0.069872,0.312000,1.529567,-0.409303,0.698203,1.270905,-0.399264,0.604383,1.770543,-0.511805,0.595586,-0.485297,0.399785,0.564208,-1.637432,0.014200,0.967220,-1.634048,0.014441,0.970307
0.055094,-0.240410,-0.435788,-0.767071,0.151871,-0.749577,-5.279308,-0.408135,0.141596,-4.712223,0.359705,-0.043171,0.118843,0.115878,-0.465911,1.502068,0.119960,-0.072074,0.247030,-0.019734,-0.140230,0.224582,0.078050,0.313286,1.568293,-0.379304,0.707358,1.474477,-0.448966,0.724867,1.838807,-0.508753,0.672376,-0.529816,0.463115,0.595231,-2.001455,-0.067955,1.172004,-2.038436,-0.061423,1.258187
