body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.686118,0.012024,-0.006257,0.727364,-0.686755,0.048688,0.097275,0.718704,0.762192,0.130274,0.143996,-0.617541,0.775299,-0.014840,-0.008979,-0.631357,-0.687560,0.019916,0.092415,0.719947,0.711707,0.138687,0.074225,-0.684638,0.714011,-0.013393,-0.017303,-0.699793,-0.636960,-0.065060,-0.015674,0.767987,-0.623360,-0.112923,0.080689,0.769519,-0.393514,-0.592215,-0.192100,0.676407,-0.434228,-0.595212,-0.217061,0.640354,-0.620622,-0.067275,-0.196825,0.756017,0.492548,0.448687,0.556754,-0.496086,0.434538,0.439958,0.594334,-0.514179
-0.684861,0.016679,-0.008841,0.728429,-0.686385,0.057599,0.119438,0.715047,0.758395,0.151977,0.163812,-0.612295,0.775941,-0.001012,0.002673,-0.630799,-0.687003,0.017412,0.095959,0.720080,0.711619,0.146080,0.075922,-0.683004,0.714144,-0.012001,-0.016007,-0.699712,-0.635745,-0.067638,-0.016299,0.768757,-0.622091,-0.121076,0.079898,0.769389,-0.395506,-0.590615,-0.190571,0.677076,-0.437094,-0.592086,-0.214165,0.642275,-0.618871,-0.071490,-0.204676,0.754980,0.486157,0.453137,0.561833,-0.492607,0.428140,0.445322,0.599340,-0.509094
-0.683682,0.021769,-0.010550,0.729379,-0.686265,0.066710,0.141581,0.710314,0.754488,0.173397,0.183866,-0.605702,0.776954,0.014603,0.016315,-0.629176,-0.686470,0.014843,0.099244,0.720201,0.711201,0.154057,0.078255,-0.681422,0.714053,-0.010686,-0.014446,-0.699861,-0.634882,-0.070556,-0.017217,0.769188,-0.621071,-0.129868,0.078819,0.768891,-0.397456,-0.589245,-0.189309,0.677481,-0.440081,-0.588935,-0.211604,0.643979,-0.617653,-0.075350,-0.212530,0.753431,0.480697,0.456570,0.567052,-0.488801,0.422859,0.449866,0.604080,-0.503883
-0.682645,0.024135,-0.009549,0.730289,-0.685358,0.078205,0.163133,0.705376,0.749244,0.192146,0.202593,-0.600558,0.776116,0.044375,0.037085,-0.627932,-0.685603,0.013286,0.102345,0.720623,0.710380,0.162232,0.081937,-0.679946,0.713661,-0.010016,-0.013737,-0.700285,-0.635661,-0.074040,-0.019321,0.768167,-0.621472,-0.139006,0.076849,0.767166,-0.397532,-0.590377,-0.189964,0.676267,-0.442940,-0.587044,-0.211411,0.643807,-0.618875,-0.076327,-0.218188,0.750707,0.478096,0.457472,0.574719,-0.481500,0.419383,0.451064,0.610795,-0.497584
-0.681651,0.025500,-0.008246,0.731187,-0.684123,0.091245,0.187062,0.699040,0.744539,0.210099,0.221493,-0.593684,0.774481,0.080572,0.064032,-0.624169,-0.684648,0.011373,0.104848,0.721203,0.709578,0.169852,0.085276,-0.678511,0.713320,-0.008882,-0.012906,-0.700663,-0.636832,-0.077093,-0.021517,0.766837,-0.622315,-0.148248,0.074219,0.765009,-0.396990,-0.592400,-0.191801,0.674295,-0.445478,-0.586070,-0.212277,0.642658,-0.620710,-0.075907,-0.222349,0.748009,0.475755,0.457976,0.583150,-0.473129,0.416389,0.452319,0.617767,-0.490297
-0.680748,0.024866,-0.006341,0.732068,-0.682067,0.107368,0.215834,0.690415,0.740893,0.226376,0.240970,-0.584606,0.770253,0.128926,0.103661,-0.615908,-0.683522,0.008737,0.106141,0.722118,0.708379,0.176585,0.087819,-0.677720,0.712610,-0.006682,-0.011830,-0.701429,-0.638782,-0.079287,-0.023862,0.764919,-0.624108,-0.157696,0.070305,0.762023,-0.395982,-0.595937,-0.196279,0.670471,-0.448125,-0.586648,-0.215541,0.639195,-0.623741,-0.072723,-0.223496,0.745458,0.473886,0.457677,0.593154,-0.462743,0.413151,0.452668,0.626339,-0.481764
-0.679821,0.023864,-0.004311,0.732977,-0.678810,0.126078,0.237448,0.683330,0.736234,0.233091,0.253065,-0.582740,0.764768,0.149668,0.125771,-0.613931,-0.682264,0.005484,0.105198,0.723477,0.707372,0.182026,0.090798,-0.676940,0.712162,-0.004848,-0.010714,-0.701917,-0.640857,-0.080692,-0.025669,0.762976,-0.626320,-0.167350,0.065012,0.758612,-0.394844,-0.600492,-0.203251,0.664979,-0.448474,-0.590295,-0.220931,0.633729,-0.627070,-0.068046,-0.222722,0.743336,0.471683,0.456856,0.602517,-0.453621,0.410029,0.453088,0.634543,-0.473226
-0.678879,0.022677,-0.002220,0.733897,-0.674540,0.146045,0.255437,0.677066,0.730977,0.235597,0.260979,-0.584857,0.759440,0.157337,0.138559,-0.615871,-0.680948,0.001909,0.103135,0.725030,0.706244,0.186925,0.093924,-0.676355,0.711630,-0.003121,-0.009590,-0.702482,-0.642993,-0.081684,-0.027196,0.761018,-0.628673,-0.177064,0.059005,0.754942,-0.393436,-0.605941,-0.211720,0.658194,-0.447787,-0.595650,-0.227988,0.626666,-0.630531,-0.062616,-0.220951,0.741412,0.469209,0.455671,0.611564,-0.445193,0.406472,0.453083,0.642886,-0.464966
-0.677807,0.020172,-0.000266,0.734963,-0.669389,0.164165,0.269548,0.672542,0.731953,0.223006,0.256607,-0.590479,0.760220,0.142591,0.135827,-0.619100,-0.679379,-0.002446,0.098750,0.727109,0.705175,0.190454,0.097182,-0.676026,0.711099,-0.002209,-0.009110,-0.703029,-0.644421,-0.082528,-0.028708,0.759662,-0.630375,-0.187985,0.051687,0.751411,-0.390027,-0.612955,-0.221464,0.650476,-0.442943,-0.604235,-0.236462,0.618698,-0.633525,-0.056425,-0.217472,0.740384,0.467040,0.453865,0.616971,-0.441845,0.401776,0.453464,0.647253,-0.462613
-0.676787,0.017575,0.001682,0.735967,-0.664152,0.180104,0.283417,0.667937,0.735649,0.206177,0.248297,-0.595534,0.762888,0.124986,0.127829,-0.621321,-0.677878,-0.007056,0.094023,0.729103,0.704037,0.194136,0.100603,-0.675664,0.710555,-0.001195,-0.008503,-0.703590,-0.645814,-0.083260,-0.030361,0.758334,-0.631875,-0.199257,0.043997,0.747726,-0.385732,-0.620672,-0.231716,0.642094,0.437001,0.613593,0.245880,-0.609981,-0.636403,-0.050068,-0.214555,0.739223,0.465533,0.450960,0.621107,-0.440614,0.397762,0.453157,0.649992,-0.462542
