joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-2.874503,0.384567,0.411822,0.201020,-0.057673,-0.238210,-0.380547,0.101033,0.242668,4.361293,0.324538,0.842526,-0.594179,1.625310,-0.404567,0.259700,-0.159140,0.507380,-0.120034,-0.031441,0.536260,-0.174695,1.294899,-0.047966,0.233066,-0.182245,0.075835,0.117771,0.104717
-2.729996,0.475981,0.422565,-0.166144,-0.136894,-0.256907,-0.452606,0.118446,0.184623,3.515685,0.193349,0.942026,-0.667039,0.690931,-0.384364,0.218245,-0.128636,0.178349,-0.075162,0.000000,0.495642,0.000000,1.369762,0.000000,0.188178,-0.088623,0.123985,0.078206,0.094096
-2.421206,0.588814,0.360325,-0.405803,-0.335922,-0.343616,0.170355,0.209982,0.067531,1.070380,-0.115252,1.146781,-0.840944,0.047746,-0.397708,0.207300,-0.050922,-0.230918,0.020153,-0.047432,0.163573,0.106496,1.101714,0.171228,0.343627,0.079981,0.173603,-0.042164,0.033083
-2.263199,0.620687,0.349638,-0.270535,-0.351591,-0.367583,0.425661,0.198179,0.064060,0.341266,-0.134774,1.198917,-0.816312,0.047746,-0.405069,0.226091,-0.092615,-0.070595,0.020154,-0.084162,0.056183,0.187045,0.813109,0.151170,0.368462,0.112862,0.164390,-0.077122,0.057175
-1.947172,0.684430,0.328266,0.000000,-0.382927,-0.415520,0.936285,0.174570,0.057113,-1.116931,-0.173812,1.303192,-0.767051,0.000000,-0.419773,0.263664,0.000000,0.250058,0.000000,-0.127670,-0.158611,0.255126,0.235927,0.188166,0.418129,0.178624,0.145967,-0.104877,0.000000
-1.648614,0.584657,0.430506,0.023536,-0.381103,-0.400436,1.156666,0.187210,0.058472,-2.344888,0.077900,1.386143,-0.702281,0.085936,-0.542045,0.262569,-0.139727,0.206639,0.021805,-0.070719,-0.111604,0.206530,-0.441015,0.222632,0.175694,0.179389,0.125501,-0.098322,0.047928
-1.499340,0.534768,0.481626,0.035532,-0.380192,-0.392894,1.266854,0.193529,0.059153,-2.958870,0.203755,1.427617,-0.669898,0.121249,-0.603181,0.262022,-0.147040,0.184929,0.029530,-0.005564,-0.088105,0.182229,-0.779480,0.239864,0.036317,0.179771,0.093807,-0.095045,0.023834
-0.963446,0.173002,0.767303,-0.339817,-0.406163,-0.345902,1.121196,0.256563,0.114547,-4.570952,1.053171,1.446521,-0.687645,0.234255,-1.066633,0.245909,-0.338957,-0.254409,0.173952,0.000000,0.328463,0.159490,-1.610225,0.118470,-0.103992,0.129979,0.000000,-0.105585,0.000000
-0.812155,0.053284,0.807256,-0.446875,-0.400122,-0.336991,0.984636,0.236334,0.134560,-4.920453,1.352592,1.458473,-0.747626,0.569125,-1.187228,0.223543,-0.368914,-0.508435,0.202867,0.062072,0.370760,0.176477,-1.768708,0.112351,-0.102095,0.128583,-0.067899,-0.097880,0.014720
-0.509524,-0.186152,0.887148,-0.660984,-0.388031,-0.319161,0.711505,0.195869,0.174582,-5.619339,1.951398,1.482347,-0.867575,1.238848,-1.428378,0.178799,-0.428827,-1.016477,0.260691,0.118431,0.455353,0.210422,-2.085608,0.100113,-0.098295,0.125785,-0.139310,-0.082465,0.000000
-0.360000,-0.394669,0.901021,-0.783945,-0.280814,-0.240354,0.061969,0.166553,0.170162,-5.792326,2.432045,1.519112,-1.020252,1.600646,-1.489317,0.139350,-0.447595,-1.563401,0.225549,0.243652,0.567150,0.194037,-2.258980,0.154774,-0.168763,0.122382,-0.167457,-0.073499,-0.048786
-0.285244,-0.498927,0.907955,-0.845424,-0.227206,-0.200950,-0.262801,0.151894,0.167954,-5.878809,2.672365,1.537500,-1.096587,1.781542,-1.519799,0.119621,-0.456975,-1.836863,0.207976,0.306258,0.623043,0.185847,-2.345651,0.182106,-0.203998,0.120681,-0.181530,-0.046012,-0.072903
-0.380027,-0.781234,0.822399,-0.765684,-0.078818,-0.221554,-1.317667,0.396197,0.121312,-4.732394,3.353786,1.509506,-1.377767,0.948637,-1.749814,0.100739,-0.393532,-1.114946,0.278066,0.315093,0.666444,0.166386,-2.602410,0.164090,-0.473554,0.078636,-0.120980,-0.114750,-0.156054
-0.455156,-0.830076,0.778985,-0.677563,-0.072870,-0.269387,-1.434511,0.417177,0.171047,-3.944916,3.632155,1.497676,-1.399612,0.996232,-1.841727,0.126791,-0.365320,-0.962645,0.295733,0.365824,0.618106,0.135732,-2.824625,0.215675,-0.711561,0.089706,-0.109797,-0.165357,-0.205310
-0.605401,-0.927757,0.692159,-0.501323,0.000000,-0.365052,-1.668190,0.459134,0.270519,-2.369963,4.188871,1.474020,-1.443300,1.091420,-2.025580,0.178900,-0.308903,-0.658042,0.331069,0.467294,0.521423,0.074440,-3.269047,0.318845,-1.187573,0.111845,-0.087432,-0.266571,-0.303816
-0.920933,-0.378406,0.601649,-0.268565,-0.000458,-0.334971,-1.392517,0.370543,0.504156,0.192012,3.908929,1.289602,-1.407813,0.465100,-2.041745,0.249250,-0.223321,-0.898117,0.254837,0.512120,0.434813,0.121397,-3.714913,0.351199,-1.353118,0.112151,-0.086574,-0.287598,-0.389636
-1.078716,-0.103735,0.556399,-0.152186,0.019865,-0.319934,-1.254684,0.326248,0.620977,1.473010,3.768990,1.197408,-1.390081,0.151952,-2.049837,0.284438,-0.180538,-1.018155,0.216724,0.534533,0.391512,0.144881,-3.937879,0.367378,-1.435902,0.112305,-0.086145,-0.298114,-0.432549
-3.002059,-0.263902,0.255463,-0.149991,-0.330082,-0.523954,-0.341892,-0.071890,0.355872,5.636264,3.584972,0.744291,-1.305566,2.578647,-2.380633,0.541431,-0.266226,1.144689,0.269318,0.242655,0.481662,0.124592,-4.936266,0.126448,-1.552363,0.103470,-0.159808,-0.209882,-0.673520
-3.103930,0.156676,0.238249,-0.112318,-0.173424,-0.390691,-0.497201,-0.070917,0.568177,6.394525,2.980322,0.527239,-1.337143,2.025622,-1.587084,0.602171,-0.283657,1.165463,0.242073,0.053930,0.540833,0.228810,-5.239937,0.066901,-1.361678,0.079503,-0.155117,-0.119113,-0.660055
-3.307623,0.997824,0.203822,0.000000,0.139890,-0.124162,-0.807806,0.000000,0.992775,7.910973,1.771009,0.093134,-1.400285,0.919560,0.000000,0.723635,-0.318508,1.207007,0.187579,-0.323518,0.659162,0.437266,-5.847237,0.000000,-0.980297,0.000000,-0.145734,0.062427,-0.633115
-2.838883,0.884301,0.330962,-0.273032,-0.059859,-0.250101,-0.419272,-0.142220,1.159933,6.627432,1.878983,-0.317387,-1.621244,1.164468,-0.000009,0.796875,-0.274293,2.087440,0.139003,-0.357071,0.734594,0.477481,-6.059310,0.115432,-0.369826,-0.009830,-0.117774,0.251296,-0.481050
-2.604496,0.827536,0.394531,-0.391061,-0.159733,-0.313071,-0.225004,-0.178847,1.243509,5.985639,1.932979,-0.522652,-1.731722,1.286922,0.000000,0.833488,-0.268486,2.527656,0.114713,-0.373849,0.772312,0.497621,-6.165332,0.199245,-0.043059,-0.020352,-0.103794,0.345731,-0.405014
-1.672098,0.789414,0.940289,-0.175957,-0.456195,-0.458458,0.248004,-0.122639,1.374322,4.642221,1.776099,-0.552510,-2.739133,-0.895423,0.000000,0.729971,0.000000,1.470477,-0.320124,0.000000,1.438513,0.275445,-5.097217,0.000000,0.556388,-0.119793,-0.284814,0.577872,-0.313763
-1.708090,0.650368,0.922433,-0.117305,-0.255453,-0.418489,0.136700,-0.033850,1.234965,4.374522,1.626176,-0.519578,-3.073241,-1.069699,0.000000,0.696260,0.164603,1.141529,-0.364079,0.040561,1.605701,0.216162,-4.607435,-0.117341,0.457494,-0.184743,-0.295683,0.599063,-0.245562
-1.780045,0.372274,0.886717,0.000000,0.000000,-0.338548,-0.085906,0.000000,0.956248,3.839087,1.326305,-0.453715,-3.741448,-1.418247,0.000000,0.628857,0.542703,0.483635,-0.451985,0.000000,1.940063,0.097609,-3.627864,-0.364431,0.259706,-0.314639,-0.317422,0.641441,-0.109160
-1.841450,0.191290,0.777747,-0.060119,0.167796,-0.363326,-0.111979,0.047910,0.637260,3.211367,0.785142,-0.333448,-4.013999,-1.232533,0.000000,0.546840,0.861230,0.296475,-0.436430,0.113097,1.880369,-0.082278,-2.815734,-0.274766,-0.111193,-0.311024,-0.269269,0.554417,0.097296
-1.872176,0.100797,0.723268,-0.105798,0.207520,-0.375721,-0.125014,0.026932,0.477776,2.897525,0.484872,-0.273325,-4.150328,-1.139690,0.000000,0.505835,1.020508,0.244536,-0.428660,0.162645,1.850548,-0.172234,-2.409689,-0.229936,-0.296647,-0.309221,-0.245195,0.510908,0.200529
-1.575208,0.139785,0.640042,-0.192543,0.000000,-0.489723,-0.071987,-0.142866,0.454324,2.199203,0.000000,-0.126073,-4.289511,-1.131812,0.000000,0.388499,1.188999,0.000000,-0.502374,0.097002,1.614702,-0.184393,-1.612754,-0.184705,-0.234783,-0.230351,-0.246322,0.330643,0.250166
-1.496679,0.146254,0.558291,-0.181444,0.069487,-0.486765,-0.071807,-0.161187,0.525102,2.115119,0.017089,-0.118983,-4.277253,-1.064271,0.000000,0.332220,1.308468,0.064168,-0.464527,0.028054,1.470658,-0.122935,-1.356344,-0.222583,-0.170878,-0.235671,-0.249085,0.299822,0.283159
-1.339620,0.159194,0.394790,-0.159248,0.121938,-0.480850,-0.071452,-0.197820,0.666663,1.947021,0.140303,-0.104798,-4.252774,-0.929187,0.000000,0.219655,1.547402,0.067585,-0.388833,0.000000,1.182598,0.000000,-0.843532,-0.298339,0.000000,-0.246310,-0.254611,0.238179,0.349142
-1.241255,0.093845,0.349282,-0.182428,0.170466,-0.353572,-0.069320,-0.159559,0.592013,1.742715,0.350839,-0.084183,-3.622821,-0.752769,0.000000,0.096534,1.534979,0.106495,-0.061096,-0.104992,0.794753,0.028580,-0.574274,-0.189255,-0.014356,-0.153209,-0.264382,0.122793,0.433932
-1.192057,0.040781,0.326529,-0.194016,0.194728,-0.289928,-0.030342,-0.140424,0.554678,1.640552,0.456077,-0.049242,-3.307813,-0.664553,0.000000,-0.024286,1.528750,0.102049,0.102775,-0.059561,0.600815,0.126952,-0.439640,-0.170663,-0.013984,-0.106657,-0.269265,0.017219,0.476325
-0.993121,0.101953,0.297377,-0.287665,0.142864,-0.251089,0.000000,-0.071153,0.420207,1.355428,0.325966,0.061585,-2.412865,-0.644141,0.000000,0.000000,1.352718,0.000000,0.268852,0.000000,0.263882,0.000000,-0.275651,0.000000,-0.145347,0.000000,-0.185813,0.000000,0.384939
-0.926256,0.137179,0.288312,-0.276085,0.128078,-0.217664,0.061475,-0.094136,0.394979,1.290953,0.280380,0.100128,-2.113402,-0.635655,0.000000,-0.077495,1.284195,-0.047718,0.219560,0.075096,0.218374,0.076073,-0.275959,-0.035951,-0.186627,0.006302,-0.155907,-0.068344,0.349610
-0.792515,0.207635,0.270180,-0.252929,0.098504,-0.150818,0.000000,-0.140104,0.344536,1.162040,0.189203,0.177212,-1.514471,-0.618688,0.000000,-0.089692,1.147148,-0.071458,0.120975,0.000000,0.000000,0.000000,-0.276583,0.000000,-0.269186,0.000000,-0.096096,-0.061393,0.278949
-0.698245,0.188229,0.274269,-0.209856,0.098165,-0.030745,0.022630,-0.211123,0.269845,1.045537,0.157732,0.196430,-0.950557,-0.664330,0.000000,-0.145034,0.914868,-0.122530,-0.055230,0.201569,0.042447,0.072902,-0.366522,0.057061,-0.231446,0.038597,-0.091739,-0.039354,0.259203
-0.651121,0.178527,0.276315,-0.188320,0.097996,0.000000,0.000000,-0.246633,0.232491,0.987291,0.141990,0.206041,-0.668603,-0.687154,0.000000,-0.172716,0.798730,-0.148065,-0.143332,0.254220,0.000000,0.063115,-0.411496,0.072137,-0.212578,0.000000,-0.089562,0.000000,0.249329
-0.555956,0.169282,0.178070,-0.188252,-0.016749,0.013492,-0.090034,-0.456180,0.048360,0.843132,0.031024,0.334592,-0.112027,-0.598341,0.000000,-0.119416,0.507894,-0.214796,-0.427727,0.048074,0.020275,0.029361,-0.561634,0.079663,-0.128583,0.022411,-0.075719,-0.050697,0.259222
-0.522298,0.204802,0.160854,-0.177418,-0.040984,-0.044399,-0.066015,-0.479365,0.048357,0.809324,-0.013721,0.338110,-0.011146,-0.501078,0.000000,-0.063878,0.427474,-0.121304,-0.435576,0.007431,0.090703,0.064552,-0.547044,0.077415,-0.110753,0.013569,-0.071915,-0.066426,0.264264
-0.455040,0.275844,0.126420,-0.155752,-0.072709,0.000000,0.000000,-0.525746,0.000000,0.741768,-0.134224,0.345162,0.190598,-0.306546,0.000000,0.000000,0.266645,0.000000,-0.451282,-0.121936,0.000000,0.000000,-0.517872,0.000000,-0.075094,0.000000,0.000000,0.000000,0.274352
