joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-1.429276,0.212438,0.310878,0.020297,0.109782,-0.132057,0.137902,0.058857,0.520000,1.754488,1.342408,0.464968,-1.111819,-0.242675,-0.872670,0.461110,-0.101169,0.094449,-0.139952,-0.387047,0.797548,1.174237,-0.322115,-0.070307,-0.143674,0.011136,-0.006143,0.107799,-0.099207
-1.423880,0.216020,0.313040,0.022065,0.107891,-0.132667,0.138532,0.061269,0.520000,1.754134,1.345370,0.464044,-1.110078,-0.238795,-0.872670,0.462773,-0.102713,0.097265,-0.134792,-0.387622,0.797855,1.173389,-0.310801,-0.070785,-0.144622,0.012232,-0.006332,0.106858,-0.096587
-1.415541,0.217786,0.313040,0.026416,0.105066,-0.132667,0.140036,0.063557,0.520000,1.747961,1.345370,0.459982,-1.101986,-0.229339,-0.872670,0.462773,-0.107647,0.100177,-0.135979,-0.387622,0.795835,1.169248,-0.289939,-0.070785,-0.146504,0.012232,-0.006332,0.105017,-0.095064
-1.406251,0.218470,0.312459,0.030360,0.102029,-0.132100,0.141618,0.065083,0.520000,1.739153,1.346117,0.454728,-1.088781,-0.218849,-0.872670,0.464573,-0.114234,0.102749,-0.138852,-0.388844,0.792308,1.164695,-0.264411,-0.070581,-0.148421,0.012869,-0.007831,0.103106,-0.094516
-1.395056,0.216989,0.309887,0.033491,0.098570,-0.132100,0.143358,0.065083,0.520000,1.725072,1.347321,0.447091,-1.065351,-0.206288,-0.872670,0.464573,-0.124127,0.104639,-0.145100,-0.391089,0.785768,1.159316,-0.229553,-0.070581,-0.148421,0.012869,-0.010745,0.101052,-0.094516
-1.382223,0.213186,0.305035,0.034053,0.093923,-0.129366,0.145215,0.064354,0.515659,1.705280,1.347197,0.437127,-1.027726,-0.192151,-0.872670,0.465462,-0.136927,0.104091,-0.149793,-0.395001,0.775724,1.154818,-0.186263,-0.070215,-0.148960,0.013887,-0.014058,0.099313,-0.097247
-1.368570,0.208223,0.299042,0.033570,0.088682,-0.126390,0.147132,0.062868,0.510297,1.682633,1.346672,0.426000,-0.983002,-0.177227,-0.872670,0.464506,-0.151180,0.102324,-0.153710,-0.399746,0.763928,1.150759,-0.138757,-0.069931,-0.148838,0.015121,-0.017571,0.097040,-0.100644
-1.351993,0.201138,0.289650,0.031159,0.085451,-0.120893,0.148537,0.062868,0.502037,1.650301,1.342044,0.411408,-0.922233,-0.157616,-0.872670,0.464506,-0.171893,0.100806,-0.151304,-0.410148,0.748877,1.147708,-0.079567,-0.068530,-0.150459,0.015121,-0.018833,0.097040,-0.108555
-1.334871,0.194205,0.279015,0.029011,0.084083,-0.114608,0.149118,0.063601,0.493366,1.616408,1.336417,0.397201,-0.859387,-0.136236,-0.872670,0.462974,-0.193961,0.100620,-0.147233,-0.421295,0.733318,1.144951,-0.015540,-0.066403,-0.150752,0.015952,-0.020349,0.097163,-0.118678
-1.316656,0.187578,0.265894,0.027387,0.086443,-0.106746,0.149118,0.065848,0.483874,1.579396,1.328789,0.383761,-0.792386,-0.111316,-0.872670,0.460819,-0.218740,0.100620,-0.139830,-0.433931,0.716742,1.142782,0.058161,-0.062824,-0.150752,0.015952,-0.022371,0.097163,-0.133224
-1.296724,0.180861,0.251339,0.025454,0.090326,-0.098090,0.147306,0.067757,0.472638,1.538132,1.319130,0.374009,-0.724271,-0.083642,-0.872670,0.457314,-0.243231,0.103514,-0.133269,-0.443811,0.696119,1.142884,0.134029,-0.057892,-0.149965,0.015019,-0.023268,0.100270,-0.147230
-1.275934,0.174100,0.236067,0.023366,0.094971,-0.089037,0.145123,0.069128,0.460531,1.494743,1.308454,0.366101,-0.655598,-0.054591,-0.872670,0.453135,-0.267578,0.107201,-0.127130,-0.452314,0.673474,1.144121,0.210980,-0.052282,-0.150101,0.013245,-0.023491,0.103710,-0.160965
-1.251159,0.166589,0.223652,0.020195,0.098394,-0.079016,0.139857,0.069128,0.446431,1.443175,1.295651,0.366101,-0.587324,-0.021622,-0.872670,0.446375,-0.294418,0.107201,-0.124073,-0.452314,0.648436,1.146951,0.293262,-0.047221,-0.157038,0.010909,-0.020812,0.108466,-0.171193
-1.225057,0.157707,0.211864,0.017297,0.102286,-0.069281,0.133833,0.069534,0.432067,1.388013,1.283259,0.369750,-0.522008,0.012759,-0.872670,0.439278,-0.318917,0.106984,-0.122034,-0.450879,0.623302,1.149406,0.379469,-0.043044,-0.160242,0.008857,-0.020360,0.113044,-0.181933
-1.196302,0.146085,0.201326,0.017297,0.107115,-0.060116,0.126294,0.069534,0.417176,1.325659,1.271687,0.379284,-0.462608,0.049965,-0.872670,0.431504,-0.338734,0.104577,-0.122034,-0.447868,0.597979,1.151110,0.473527,-0.040635,-0.155979,0.007374,-0.024364,0.117263,-0.193697
-1.163591,0.130118,0.191776,0.015612,0.111937,-0.053456,0.117537,0.073748,0.402379,1.251730,1.262285,0.392010,-0.410625,0.090239,-0.872670,0.422998,-0.355007,0.095640,-0.122641,-0.440891,0.571153,1.150134,0.564984,-0.039832,-0.152586,0.007170,-0.027623,0.118670,-0.206266
-1.128901,0.111978,0.182719,0.014259,0.116756,-0.048049,0.108170,0.078911,0.387628,1.172014,1.253968,0.406332,-0.362350,0.132047,-0.872670,0.414125,-0.369507,0.083438,-0.123411,-0.431930,0.543576,1.147817,0.655140,-0.041391,-0.149627,0.007459,-0.030511,0.118283,-0.219239
-1.076994,0.092517,0.174890,0.014259,0.118507,-0.045967,0.103158,0.085082,0.375033,1.063826,1.243751,0.417984,-0.320436,0.148324,-0.872670,0.403897,-0.379576,0.070435,-0.126602,-0.422261,0.512314,1.143663,0.739618,-0.041391,-0.163630,0.012547,-0.023834,0.110868,-0.232253
-1.023679,0.073323,0.166175,0.015610,0.118937,-0.045462,0.101892,0.090961,0.361681,0.952973,1.229741,0.426941,-0.280454,0.142881,-0.872670,0.393018,-0.387642,0.058812,-0.129344,-0.415070,0.480654,1.141437,0.823571,-0.041761,-0.172437,0.018935,-0.016644,0.102424,-0.245499
-0.967547,0.054663,0.155688,0.018416,0.116726,-0.045462,0.108116,0.096253,0.346814,0.836791,1.208144,0.430508,-0.244339,0.093995,-0.872670,0.380839,-0.391704,0.049948,-0.131188,-0.412836,0.448200,1.143066,0.906471,-0.041761,-0.170855,0.027924,-0.008426,0.091921,-0.259209
