body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.004823,-0.002776,0.010888,0.003171,-0.001803,0.006215,0.000196,-0.000097,0.000543,0.005728,0.001963,-0.000329,0.021356,-0.007702,0.012547,-0.012749,-0.001577,0.013704,-0.009973,-0.002832,0.015746,0.001159,0.001631,0.001523,0.006306,0.014021,0.004943,0.001832,0.024856,0.022343,0.003873,0.044513,0.013405,0.028367,0.030813,-0.000015,0.028480,0.032025,-0.003602,0.035306,0.059373,0.036850
0.005232,-0.001306,0.007453,0.003310,-0.002636,0.004487,0.000050,-0.000023,0.000134,0.001464,-0.000200,0.000210,0.019224,-0.007558,0.010532,-0.010604,-0.002043,0.009602,-0.007788,-0.002459,0.013049,0.000770,0.001033,-0.000031,0.008998,0.014883,0.003480,0.004980,0.016122,0.013564,0.006617,0.034304,0.006527,0.021382,0.029267,-0.001537,0.024304,0.032840,-0.003419,0.029257,0.060103,0.038852
0.005807,0.000644,0.002696,0.002990,-0.004033,0.001823,0.000010,-0.000004,0.000026,-0.001130,-0.000885,0.001093,0.014669,-0.006061,0.007452,-0.007001,-0.002179,0.003439,-0.002610,0.000527,0.007691,0.001005,0.001240,-0.001545,0.012414,0.011875,0.000679,0.010167,0.007569,0.004740,0.010966,0.021097,-0.000938,0.016758,0.027686,-0.003741,0.021853,0.032847,-0.002872,0.022136,0.065544,0.049337
0.006593,0.002814,-0.001747,0.002606,-0.005432,-0.000771,0.000002,-0.000001,0.000004,-0.001310,0.000531,0.001284,0.009592,-0.004031,0.004435,-0.003891,-0.002081,-0.002138,0.004026,0.004850,0.001703,0.001676,0.002008,-0.003263,0.016197,0.006513,-0.002129,0.016797,-0.000053,-0.002620,0.016052,0.006807,-0.007519,0.014413,0.026201,-0.005993,0.021202,0.032492,-0.002114,0.011453,0.080717,0.077345
0.006869,0.004742,-0.004502,0.002224,-0.005978,-0.002294,0.000002,0.000000,-0.000000,0.000122,0.003025,0.000786,0.005343,-0.002231,0.002227,-0.001988,-0.001832,-0.005200,0.009750,0.008233,-0.002742,0.002410,0.002838,-0.004892,0.018671,0.000413,-0.003739,0.022719,-0.006900,-0.007643,0.019988,-0.006747,-0.011892,0.013157,0.024304,-0.007450,0.020735,0.031249,-0.001851,-0.004146,0.103120,0.122207
0.006004,0.005673,-0.005134,0.001737,-0.005221,-0.002502,0.000015,0.000002,-0.000002,0.001586,0.004808,0.000150,0.002489,-0.001026,0.000926,-0.001021,-0.001428,-0.005440,0.012115,0.008784,-0.004528,0.002764,0.003112,-0.005850,0.018251,-0.005041,-0.003288,0.025449,-0.013473,-0.009728,0.020937,-0.018116,-0.013342,0.011688,0.021248,-0.007513,0.018270,0.028017,-0.003102,-0.022426,0.122554,0.170903
0.004237,0.005163,-0.004226,0.001197,-0.003588,-0.001934,0.000075,0.000010,-0.000012,0.002069,0.004849,-0.000211,0.000927,-0.000410,0.000230,-0.000527,-0.000930,-0.003944,0.010157,0.006150,-0.004160,0.002578,0.002439,-0.006090,0.015114,-0.008640,-0.000531,0.023887,-0.019993,-0.009026,0.018339,-0.026842,-0.012722,0.009212,0.016567,-0.006465,0.012878,0.022381,-0.006406,-0.037545,0.127231,0.204273
0.002440,0.003613,-0.002981,0.000884,-0.001975,-0.001452,0.000298,0.000038,-0.000049,0.001642,0.003522,-0.000263,0.000177,-0.000223,-0.000326,-0.000248,-0.000488,-0.002147,0.004895,0.001112,-0.003123,0.002183,0.000903,-0.006451,0.011159,-0.009486,0.003920,0.018624,-0.026201,-0.007004,0.013055,-0.033498,-0.012283,0.005504,0.010289,-0.005515,0.005637,0.015193,-0.011338,-0.043566,0.111242,0.208085
0.001341,0.001919,-0.002619,0.001168,-0.001015,-0.001861,0.000925,0.000114,-0.000154,0.000892,0.001871,-0.000182,-0.000329,-0.000353,-0.001326,-0.000093,-0.000207,-0.000882,-0.001879,-0.005434,-0.002701,0.002174,-0.001099,-0.007809,0.008305,-0.007607,0.008681,0.010918,-0.031233,-0.005769,0.006512,-0.038540,-0.013723,0.000868,0.002883,-0.005717,-0.001212,0.007877,-0.016512,-0.038694,0.078151,0.181828
0.001173,0.000697,-0.003953,0.002373,-0.000855,-0.003759,0.002253,0.000259,-0.000386,0.000235,0.000529,-0.000133,-0.001110,-0.000765,-0.003401,-0.000001,-0.000096,-0.000193,-0.008684,-0.012330,-0.003273,0.002959,-0.003147,-0.009817,0.007023,-0.004746,0.011954,0.002022,-0.033648,-0.006211,-0.000020,-0.041246,-0.016200,-0.003751,-0.004773,-0.006733,-0.005607,0.001482,-0.019770,-0.026199,0.038866,0.139192
0.001834,0.000021,-0.007125,0.004574,-0.001408,-0.007313,0.004344,0.000428,-0.000788,-0.000263,-0.000636,-0.000237,-0.002592,-0.001360,-0.006880,0.000118,-0.000144,0.000319,-0.014035,-0.017269,-0.004319,0.004476,-0.004990,-0.010805,0.006371,-0.003851,0.012429,-0.006708,-0.032391,-0.006905,-0.005668,-0.040573,-0.016653,-0.007068,-0.011624,-0.006923,-0.006601,-0.003727,-0.018602,-0.011918,0.005642,0.100437
