body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.002898,-0.003390,-0.000447,-0.002631,-0.001553,-0.000262,-0.000430,-0.001596,-0.000262,0.000904,0.000289,0.000020,-0.002657,-0.003310,-0.000649,-0.000480,0.002878,-0.000588,-0.000402,-0.000554,-0.001107,-0.002870,-0.003731,-0.000417,-0.001272,-0.003208,-0.001342,-0.005639,-0.001420,-0.002145,-0.009550,-0.000715,-0.002296,-0.001231,-0.004502,0.000361,-0.007214,0.000340,0.001527,-0.014934,0.004493,0.000733
-0.003363,-0.003510,-0.000627,-0.003389,-0.002098,-0.000690,-0.001103,-0.002248,-0.000694,0.000351,-0.000318,-0.000392,-0.003404,-0.002923,-0.000587,-0.001191,0.002515,-0.000524,-0.000602,0.000153,-0.000861,-0.003235,-0.003893,-0.000592,-0.001694,-0.004334,-0.001628,-0.005049,-0.002140,-0.002333,-0.008152,-0.000511,-0.002808,-0.001699,-0.004564,0.000156,-0.007445,-0.000639,0.001308,-0.015196,0.002684,0.000725
-0.003825,-0.003509,-0.000485,-0.004163,-0.002579,-0.000810,-0.001686,-0.002653,-0.000824,-0.000033,-0.000259,-0.000432,-0.004164,-0.002376,-0.000188,-0.002003,0.001764,-0.000128,-0.000801,0.000743,-0.000239,-0.003595,-0.003938,-0.000445,-0.002135,-0.005543,-0.001607,-0.004327,-0.002809,-0.002209,-0.006383,-0.000053,-0.003083,-0.002187,-0.004687,0.000219,-0.007674,-0.001242,0.001338,-0.015590,0.001321,0.000974
-0.004189,-0.003403,-0.000179,-0.004814,-0.002893,-0.000746,-0.002091,-0.002575,-0.000773,-0.000138,0.000533,-0.000258,-0.004804,-0.001797,0.000354,-0.002648,0.001084,0.000411,-0.000850,0.001202,0.000493,-0.003868,-0.003868,-0.000136,-0.002459,-0.006456,-0.001415,-0.003370,-0.003226,-0.001893,-0.004157,0.000591,-0.003149,-0.002549,-0.004761,0.000453,-0.007739,-0.001514,0.001517,-0.016058,0.000098,0.001433
-0.004410,-0.003279,0.000001,-0.005244,-0.003111,-0.000742,-0.002398,-0.002274,-0.000782,-0.000165,0.001289,-0.000194,-0.005225,-0.001377,0.000708,-0.003035,0.000588,0.000764,-0.000808,0.001393,0.000967,-0.004021,-0.003742,0.000046,-0.002575,-0.006764,-0.001322,-0.002169,-0.003399,-0.001634,-0.001548,0.001063,-0.003132,-0.002680,-0.004699,0.000638,-0.007447,-0.001658,0.001617,-0.016150,-0.001448,0.001898
-0.004510,-0.003260,-0.000124,-0.005420,-0.003374,-0.000926,-0.002683,-0.002127,-0.000975,-0.000287,0.001260,-0.000427,-0.005395,-0.001243,0.000642,-0.003176,0.000188,0.000700,-0.000750,0.001184,0.000944,-0.004099,-0.003683,-0.000084,-0.002573,-0.006471,-0.001461,-0.000885,-0.003533,-0.001551,0.001183,0.000908,-0.003065,-0.002671,-0.004519,0.000588,-0.006803,-0.001908,0.001439,-0.015449,-0.003535,0.002128
-0.004547,-0.003384,-0.000505,-0.005382,-0.003731,-0.001234,-0.002931,-0.002194,-0.001288,-0.000455,0.000468,-0.000876,-0.005351,-0.001338,0.000193,-0.003060,-0.000152,0.000254,-0.000541,0.000661,0.000485,-0.004165,-0.003752,-0.000470,-0.002679,-0.005911,-0.001722,0.000247,-0.003902,-0.001540,0.003702,-0.000155,-0.002842,-0.002760,-0.004249,0.000260,-0.006016,-0.002347,0.000935,-0.013898,-0.005865,0.001971
-0.004531,-0.003562,-0.000964,-0.005192,-0.004101,-0.001535,-0.003075,-0.002251,-0.001593,-0.000535,-0.000437,-0.001336,-0.005155,-0.001472,-0.000421,-0.002667,-0.000389,-0.000354,0.000035,0.000098,-0.000150,-0.004221,-0.003886,-0.000934,-0.003053,-0.005519,-0.001902,0.001063,-0.004668,-0.001430,0.005696,-0.002115,-0.002350,-0.003129,-0.003884,-0.000284,-0.005274,-0.002880,0.000166,-0.011735,-0.007819,0.001380
-0.004394,-0.003683,-0.001379,-0.004859,-0.004407,-0.001770,-0.003052,-0.002126,-0.001837,-0.000488,-0.000831,-0.001670,-0.004815,-0.001485,-0.001012,-0.002065,-0.000556,-0.000938,0.000941,-0.000333,-0.000746,-0.004178,-0.003980,-0.001352,-0.003637,-0.005548,-0.001914,0.001525,-0.005760,-0.001180,0.006917,-0.004669,-0.001626,-0.003727,-0.003516,-0.000983,-0.004559,-0.003444,-0.000802,-0.009222,-0.008994,0.000376
-0.004046,-0.003745,-0.001695,-0.004341,-0.004677,-0.001930,-0.002838,-0.001888,-0.002008,-0.000379,-0.000550,-0.001821,-0.004287,-0.001367,-0.001482,-0.001460,-0.000859,-0.001406,0.001773,-0.000681,-0.001199,-0.003928,-0.004034,-0.001669,-0.004191,-0.005952,-0.001779,0.001695,-0.006863,-0.000869,0.007258,-0.007279,-0.000819,-0.004298,-0.003440,-0.001756,-0.003715,-0.004152,-0.001871,-0.006524,-0.009503,-0.000893
-0.003502,-0.003835,-0.001808,-0.003671,-0.004979,-0.001925,-0.002483,-0.001697,-0.002014,-0.000263,0.000124,-0.001722,-0.003606,-0.001212,-0.001713,-0.001122,-0.001512,-0.001646,0.002036,-0.001028,-0.001388,-0.003484,-0.004141,-0.001780,-0.004522,-0.006444,-0.001464,0.001647,-0.007588,-0.000487,0.006869,-0.009337,0.000006,-0.004625,-0.003965,-0.002406,-0.002673,-0.005172,-0.002814,-0.003769,-0.009810,-0.002096
-0.002969,-0.004006,-0.001576,-0.003052,-0.005273,-0.001615,-0.002108,-0.001586,-0.001714,-0.000097,0.000762,-0.001317,-0.002979,-0.001119,-0.001563,-0.001230,-0.002484,-0.001514,0.001525,-0.001276,-0.001162,-0.003047,-0.004369,-0.001544,-0.004706,-0.006687,-0.000844,0.001374,-0.007720,0.000110,0.006077,-0.010454,0.000934,-0.004766,-0.005094,-0.002696,-0.001598,-0.006488,-0.003370,-0.001174,-0.010319,-0.002864
-0.002721,-0.004253,-0.001018,-0.002750,-0.005425,-0.001011,-0.001854,-0.001475,-0.001114,0.000160,0.001115,-0.000685,-0.002673,-0.001189,-0.001056,-0.001723,-0.003467,-0.001026,0.000513,-0.001215,-0.000542,-0.002890,-0.004707,-0.000979,-0.004992,-0.006559,0.000067,0.000781,-0.007397,0.000960,0.005114,-0.010682,0.001973,-0.004982,-0.006500,-0.002572,-0.000768,-0.007871,-0.003478,0.000965,-0.011172,-0.003065
-0.002885,-0.004635,-0.000394,-0.002866,-0.005400,-0.000356,-0.001806,-0.001395,-0.000456,0.000378,0.001177,-0.000055,-0.002797,-0.001631,-0.000466,-0.002276,-0.004135,-0.000447,-0.000368,-0.000778,0.000184,-0.003124,-0.005189,-0.000345,-0.005474,-0.006286,0.000966,-0.000170,-0.007056,0.001788,0.003956,-0.010488,0.002858,-0.005391,-0.007801,-0.002214,-0.000311,-0.009098,-0.003313,0.002401,-0.012327,-0.002862
-0.003353,-0.005317,-0.000005,-0.003278,-0.005367,0.000063,-0.001968,-0.001569,-0.000024,0.000317,0.000953,0.000348,-0.003228,-0.002718,-0.000110,-0.002509,-0.004437,-0.000087,-0.000533,-0.000159,0.000681,-0.003626,-0.005941,0.000049,-0.005914,-0.006257,0.001440,-0.001355,-0.007135,0.002171,0.002450,-0.010423,0.003206,-0.005783,-0.008840,-0.001816,-0.000101,-0.010141,-0.003048,0.003124,-0.013681,-0.002478
