body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.714638,-0.008248,-0.003673,-0.699437,0.712377,-0.061172,-0.138613,-0.685247,0.796406,0.086045,0.089133,-0.591937,0.801472,0.014416,0.002391,-0.597854,0.706924,-0.107126,-0.081090,-0.694411,-0.616974,-0.099718,-0.060445,0.778297,-0.620028,-0.007937,-0.002615,0.784536,0.714267,0.042275,0.059004,-0.696099,0.702418,0.115917,-0.041147,-0.701055,-0.444467,-0.583279,-0.296545,0.611797,0.464426,0.602313,0.263299,-0.593465,0.723528,-0.099503,0.097480,-0.676094,0.682754,0.183741,0.531080,-0.466947,0.711982,0.136481,0.560069,-0.400970
0.714598,-0.008681,-0.006471,-0.699452,0.712005,-0.061525,-0.136057,-0.686114,0.796341,0.084487,0.090023,-0.592114,0.801476,0.014486,0.002538,-0.597846,0.705922,-0.111449,-0.081642,-0.694685,-0.616636,-0.101923,-0.064686,0.777938,-0.620111,-0.008251,-0.002968,0.784465,0.715218,0.042790,0.059565,-0.695043,0.703476,0.118576,-0.038580,-0.699695,-0.438827,-0.589824,-0.301528,0.607141,0.458769,0.607507,0.272396,-0.588444,0.724444,-0.096739,0.098547,-0.675360,0.679563,0.188945,0.539822,-0.459441,0.710138,0.142141,0.570335,-0.387579
0.714542,-0.008950,-0.009395,-0.699472,0.711605,-0.061799,-0.133300,-0.687045,0.796271,0.082790,0.090757,-0.592335,0.801458,0.014658,0.002824,-0.597865,0.704831,-0.115784,-0.082234,-0.695014,-0.616307,-0.104197,-0.069016,0.777525,-0.620231,-0.007998,-0.002702,0.784374,0.716077,0.043256,0.060107,-0.694082,0.704413,0.121553,-0.036114,-0.698372,-0.433306,-0.596307,-0.306290,0.602370,0.453264,0.612665,0.281096,-0.583248,0.725251,-0.093904,0.099626,-0.674735,0.676017,0.194296,0.548580,-0.452006,0.707629,0.148079,0.580516,-0.374613
0.714460,-0.008893,-0.012569,-0.699507,0.711143,-0.061916,-0.130144,-0.688117,0.796181,0.080812,0.091177,-0.592665,0.801387,0.014116,0.002162,-0.597976,0.703596,-0.120149,-0.082906,-0.695445,-0.616061,-0.106599,-0.073527,0.776981,-0.620470,-0.006603,-0.001191,0.784202,0.716762,0.043643,0.060605,-0.693307,0.705247,0.124439,-0.033109,-0.697169,0.427858,0.602067,0.311196,-0.598004,0.447866,0.617201,0.289627,-0.578442,0.725858,-0.090905,0.100717,-0.674331,0.671899,0.200087,0.557405,-0.444767,0.704048,0.154623,0.590693,-0.362614
0.714207,-0.008299,-0.015456,-0.699715,0.710523,-0.061817,-0.126712,-0.689406,0.796144,0.078561,0.091204,-0.593013,0.801327,0.013868,0.001984,-0.598063,0.702101,-0.124561,-0.083755,-0.696078,-0.615808,-0.108953,-0.077938,0.776425,-0.620735,-0.005093,0.000158,0.784004,0.717103,0.043875,0.061036,-0.692902,0.705683,0.128012,-0.030319,-0.696207,0.422897,0.607568,0.315559,-0.593668,0.442967,0.621430,0.297511,-0.573666,0.726033,-0.087587,0.102144,-0.674367,0.667156,0.206524,0.565582,-0.438598,0.699510,0.162121,0.600087,-0.352560
0.713865,-0.007436,-0.018200,-0.700007,0.709836,-0.061603,-0.123137,-0.690778,0.796153,0.076183,0.091041,-0.593336,0.801296,0.013353,0.001485,-0.598117,0.700448,-0.128989,-0.084687,-0.696823,-0.615505,-0.111290,-0.082310,0.775882,-0.620984,-0.003530,0.001410,0.783814,0.717270,0.044031,0.061432,-0.692684,0.705956,0.131643,-0.027355,-0.695377,0.418069,0.612660,0.319830,-0.589555,0.438231,0.625224,0.305253,-0.569095,0.725979,-0.084109,0.103737,-0.674625,0.662061,0.213255,0.573393,-0.432918,0.694434,0.170070,0.609014,-0.343424
0.713855,-0.006571,-0.020801,-0.699953,0.709547,-0.061107,-0.119264,-0.691799,0.796306,0.073453,0.090157,-0.593610,0.801332,0.012911,0.001085,-0.598080,0.699257,-0.132621,-0.085112,-0.697285,-0.615030,-0.113022,-0.085965,0.775612,-0.621006,-0.002427,0.001791,0.783800,0.717191,0.044045,0.061824,-0.692730,0.705943,0.135533,-0.024498,-0.694748,0.413613,0.617164,0.323428,-0.586027,0.433643,0.628504,0.311890,-0.565386,0.725517,-0.080597,0.106197,-0.675167,0.657037,0.219726,0.580167,-0.428286,0.689160,0.177736,0.616731,-0.336321
0.713932,-0.005661,-0.022956,-0.699815,0.709421,-0.060480,-0.115327,-0.692650,0.796558,0.070607,0.088975,-0.593796,0.801438,0.012448,0.000704,-0.597947,0.698287,-0.135706,-0.085271,-0.697644,-0.614569,-0.114297,-0.089115,0.775435,-0.620994,-0.001515,0.002005,0.783811,0.716942,0.044105,0.062201,-0.692950,0.705730,0.139362,-0.021734,-0.694299,0.409090,0.621581,0.326731,-0.582690,0.429081,0.631724,0.318198,-0.561751,0.724835,-0.076991,0.108900,-0.675890,0.651910,0.226271,0.586530,-0.424026,0.683775,0.185591,0.623878,-0.329824
0.714190,-0.004662,-0.024220,-0.699517,0.709590,-0.059598,-0.111272,-0.693216,0.796965,0.067529,0.087179,-0.593875,0.801639,0.011931,0.000348,-0.597689,0.697808,-0.137712,-0.084905,-0.697776,-0.614224,-0.114640,-0.091251,0.775409,-0.620965,-0.000973,0.001903,0.783836,0.717180,0.043747,0.062214,-0.692726,0.706030,0.142663,-0.019385,-0.693393,0.405513,0.625236,0.329871,-0.579503,0.425886,0.633785,0.323988,-0.558542,0.724468,-0.073761,0.111629,-0.676199,0.647270,0.231962,0.592180,-0.420189,0.678769,0.192752,0.630075,-0.324230
0.714699,-0.003645,-0.024403,-0.698997,0.710124,-0.058542,-0.107254,-0.693392,0.797445,0.064336,0.084826,-0.593924,0.801864,0.011355,-0.000105,-0.597399,0.697949,-0.138594,-0.083952,-0.697575,-0.613896,-0.113998,-0.092224,0.775648,-0.620785,-0.000996,0.002017,0.783978,0.716775,0.043536,0.062188,-0.693160,0.705676,0.145495,-0.017366,-0.693218,0.402090,0.628682,0.332449,-0.576681,0.422791,0.636058,0.329171,-0.555270,0.723382,-0.070195,0.114921,-0.677189,0.642572,0.238062,0.596773,-0.417480,0.673968,0.200134,0.635072,-0.319996
