body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.023069,-0.082092,0.096851,0.322030,0.264081,0.020815,-0.271621,0.093994,-0.003957,-0.051589,-0.010992,0.005989,-0.053881,0.203661,0.067283,0.239099,0.138834,0.077970,0.046957,0.012146,0.067709,-0.066839,0.038055,0.193655,-0.068479,0.190170,0.278457,0.572288,-0.065237,0.198688,0.639426,0.111704,0.391962,-0.109800,-0.053860,0.273008,0.058495,-0.012363,0.619337,0.037506,-0.084130,0.595115
-0.038760,-0.091021,0.108346,0.256354,0.252462,0.024491,-0.211503,0.116184,0.002218,-0.019635,0.004498,0.009264,-0.092339,0.220189,0.063223,0.273095,0.133790,0.084326,0.051015,0.013915,0.072305,-0.042096,0.030008,0.166112,-0.023433,0.169783,0.287693,0.693650,-0.110940,0.176156,0.772678,0.105379,0.433158,-0.042078,-0.066276,0.262399,0.275677,0.041154,0.620898,0.318258,-0.025470,0.657967
-0.060779,-0.097360,0.118508,0.195145,0.238359,0.027006,-0.154117,0.135363,0.010189,0.000237,0.014398,0.013505,-0.134615,0.231366,0.055631,0.307418,0.126612,0.086621,0.055693,0.015132,0.073618,-0.017016,0.021764,0.148390,0.020724,0.144272,0.285737,0.802020,-0.154562,0.136005,0.882481,0.099464,0.444706,0.019235,-0.078296,0.246483,0.477236,0.095921,0.610052,0.582247,0.035073,0.716955
-0.086896,-0.099462,0.119234,0.145518,0.224205,0.024833,-0.105603,0.150315,0.016504,0.010796,0.018345,0.016225,-0.178161,0.239495,0.043303,0.341892,0.118135,0.084300,0.060999,0.015000,0.070866,0.005411,0.015737,0.149555,0.059883,0.115515,0.270013,0.894280,-0.194199,0.083116,0.946318,0.092088,0.427091,0.072804,-0.087696,0.225607,0.656745,0.151446,0.588837,0.823827,0.095858,0.771981
-0.114328,-0.101225,0.108992,0.112559,0.212137,0.015112,-0.070773,0.160807,0.019555,0.015489,0.017549,0.016301,-0.221320,0.245776,0.024677,0.375645,0.109498,0.077762,0.065111,0.013272,0.064063,0.024688,0.012061,0.162686,0.089199,0.085836,0.239383,0.964686,-0.227200,0.027264,0.939407,0.079575,0.382480,0.118824,-0.094359,0.200961,0.809704,0.205466,0.556027,1.038008,0.155059,0.816666
-0.140798,-0.107581,0.090602,0.098436,0.203646,-0.002797,-0.051981,0.167160,0.019548,0.016496,0.014192,0.014071,-0.261894,0.250368,-0.000427,0.406851,0.101894,0.068520,0.064460,0.010582,0.054491,0.041538,0.009327,0.173085,0.109044,0.057475,0.197920,1.003524,-0.249853,-0.020053,0.861149,0.059193,0.317908,0.158879,-0.099247,0.174113,0.935133,0.255390,0.509805,1.219555,0.212243,0.840760
-0.164429,-0.120930,0.068003,0.102243,0.199356,-0.027101,-0.048806,0.169677,0.017238,0.014375,0.010180,0.010463,-0.296871,0.252758,-0.030283,0.433455,0.096086,0.058550,0.054351,0.008086,0.044150,0.055458,0.006527,0.171836,0.129610,0.032048,0.157414,0.995791,-0.257624,-0.050034,0.760236,0.032101,0.251278,0.194960,-0.103259,0.146013,1.034816,0.299296,0.449939,1.362829,0.268637,0.833399
-0.182962,-0.140746,0.044747,0.120591,0.199077,-0.054472,-0.058907,0.168523,0.013135,0.008946,0.006409,0.006274,-0.323807,0.252382,-0.061913,0.454127,0.092158,0.049614,0.030359,0.007033,0.034954,0.064499,0.003903,0.159198,0.165847,0.010347,0.132350,0.926861,-0.246931,-0.059902,0.714726,0.003897,0.207715,0.228216,-0.106910,0.116483,1.111158,0.335827,0.378114,1.463778,0.324885,0.786819
-0.193516,-0.164604,0.023688,0.148588,0.202018,-0.081139,-0.079310,0.163957,0.007912,0.000268,0.003006,0.002228,-0.342099,0.249115,-0.092069,0.468398,0.089714,0.042930,-0.008413,0.008542,0.028295,0.067140,0.002399,0.139088,0.223760,-0.007505,0.128349,0.801723,-0.219313,-0.053811,0.765582,-0.018272,0.201555,0.258754,-0.110166,0.084628,1.165483,0.363792,0.297552,1.522450,0.378482,0.700372
-0.193533,-0.188973,0.006898,0.181149,0.206985,-0.103603,-0.107333,0.156296,0.002897,-0.010842,-0.000049,-0.000818,-0.352213,0.243312,-0.117801,0.475448,0.088313,0.038667,-0.055724,0.013266,0.024555,0.063639,0.002778,0.114478,0.293185,-0.022041,0.136663,0.663215,-0.185307,-0.040568,0.876869,-0.029928,0.223307,0.286680,-0.112023,0.049672,1.197570,0.382085,0.212208,1.542870,0.423926,0.581657
-0.182283,-0.209671,-0.004137,0.214283,0.212607,-0.118828,-0.140929,0.145539,-0.000248,-0.022833,-0.002527,-0.002015,-0.353315,0.235401,-0.136398,0.472549,0.087807,0.035487,-0.098530,0.020839,0.022635,0.055682,0.005134,0.087196,0.356411,-0.034388,0.142574,0.575506,-0.160760,-0.029006,0.974358,-0.031131,0.249384,0.312994,-0.110417,0.011702,1.206325,0.389944,0.125959,1.530328,0.455565,0.443625
-0.161254,-0.222318,-0.008167,0.245629,0.217658,-0.124142,-0.178631,0.131232,-0.000247,-0.034033,-0.004073,-0.000766,-0.341787,0.225480,-0.145010,0.454860,0.088443,0.031162,-0.123329,0.029569,0.020467,0.045231,0.008843,0.059448,0.401248,-0.045507,0.137838,0.571891,-0.154797,-0.023809,1.011322,-0.025047,0.262497,0.338970,-0.103085,-0.027724,1.191123,0.387342,0.042862,1.489326,0.470232,0.300841
-0.132641,-0.223011,-0.004293,0.274043,0.221258,-0.117632,-0.219243,0.112830,0.003372,-0.043469,-0.004585,0.003202,-0.312563,0.213199,-0.140955,0.417150,0.090672,0.024222,-0.124048,0.036738,0.016566,0.033544,0.012775,0.034155,0.424316,-0.055162,0.123938,0.624117,-0.162376,-0.024244,0.988095,-0.015697,0.260630,0.364723,-0.089037,-0.065660,1.153103,0.375173,-0.032579,1.424031,0.467678,0.166633
-0.097416,-0.209139,0.007204,0.298789,0.222763,-0.099151,-0.261339,0.090278,0.010336,-0.051166,-0.004372,0.009884,-0.262494,0.197961,-0.123000,0.356441,0.094747,0.015043,-0.104684,0.039436,0.011129,0.020788,0.015573,0.013715,0.426275,-0.061819,0.106446,0.673084,-0.171044,-0.026009,0.927359,-0.006805,0.251816,0.388728,-0.069433,-0.099086,1.095523,0.355014,-0.097017,1.339512,0.449477,0.050334
-0.055326,-0.180254,0.024357,0.319004,0.221514,-0.070907,-0.302802,0.064331,0.019988,-0.057865,-0.003887,0.019047,-0.193022,0.179356,-0.092478,0.274035,0.100332,0.005372,-0.075146,0.035704,0.005499,0.006462,0.016083,-0.001548,0.408140,-0.063419,0.089115,0.680430,-0.172520,-0.024392,0.849175,-0.001012,0.245378,0.408755,-0.046877,-0.126632,1.022734,0.328716,-0.150396,1.241440,0.418105,-0.044740
-0.006940,-0.138690,0.043892,0.333621,0.216761,-0.037080,-0.340567,0.036529,0.031619,-0.064554,-0.003231,0.030257,-0.110433,0.157537,-0.053360,0.176059,0.106329,-0.003065,-0.044905,0.025527,0.000625,-0.009741,0.013944,-0.013266,0.371307,-0.058205,0.072519,0.643932,-0.165786,-0.016700,0.764172,0.001362,0.246587,0.422773,-0.023700,-0.148807,0.938642,0.298382,-0.195484,1.134700,0.376837,-0.120462
0.044556,-0.089475,0.061762,0.341630,0.207739,-0.003128,-0.370678,0.008894,0.044297,-0.071853,-0.002074,0.042646,-0.024182,0.133301,-0.011744,0.072399,0.111191,-0.009584,-0.019418,0.011087,-0.003840,-0.027397,0.009843,-0.023280,0.318535,-0.045350,0.055990,0.578439,-0.152630,-0.002877,0.676289,0.002768,0.255650,0.428825,-0.000995,-0.166399,0.846004,0.266520,-0.234700,1.022838,0.329711,-0.180395
0.093412,-0.039312,0.073330,0.342333,0.193852,0.024721,-0.388681,-0.016429,0.056178,-0.079437,-0.000318,0.054336,0.055459,0.107969,0.024771,-0.025480,0.113659,-0.014686,-0.000217,-0.004042,-0.009024,-0.045384,0.005044,-0.032411,0.254193,-0.025612,0.039278,0.496773,-0.134070,0.015048,0.586013,0.006723,0.269095,0.424680,0.020938,-0.179229,0.746856,0.235672,-0.267473,0.908592,0.280758,-0.226485
0.132779,0.005139,0.073934,0.335286,0.175027,0.040390,-0.390362,-0.037292,0.064230,-0.085933,0.001292,0.062288,0.119610,0.083014,0.048497,-0.107131,0.113238,-0.019335,0.013324,-0.016402,-0.015514,-0.062100,0.000749,-0.041133,0.183882,-0.001472,0.022170,0.405072,-0.110222,0.033389,0.492500,0.015365,0.281281,0.408339,0.041866,-0.186870,0.643081,0.207596,-0.290702,0.794037,0.232910,-0.258633
0.156589,0.039155,0.060456,0.319814,0.152110,0.039759,-0.372570,-0.051438,0.065158,-0.089523,0.001751,0.063282,0.162528,0.059323,0.054245,-0.165622,0.109738,-0.023951,0.022522,-0.024022,-0.022544,-0.075736,-0.001809,-0.050771,0.113342,0.023883,0.003376,0.305697,-0.080913,0.046777,0.393827,0.028962,0.284867,0.378809,0.061703,-0.189997,0.536148,0.183020,-0.301540,0.679613,0.187755,-0.277014
0.161197,0.061102,0.033032,0.294535,0.126724,0.022518,-0.333765,-0.056720,0.056882,-0.088681,0.000844,0.055361,0.182515,0.036942,0.041844,-0.199014,0.102671,-0.028146,0.028653,-0.026837,-0.028591,-0.084798,-0.001122,-0.063266,0.047069,0.047914,-0.019107,0.200135,-0.045780,0.048747,0.287190,0.047191,0.271567,0.336154,0.080672,-0.190273,0.426725,0.162172,-0.300013,0.563500,0.146401,-0.284558
0.146223,0.072077,-0.004581,0.257569,0.100329,-0.007457,-0.274336,-0.052075,0.039306,-0.082440,-0.001016,0.038541,0.181603,0.016087,0.016551,-0.209766,0.091691,-0.031398,0.032679,-0.025934,-0.032699,-0.088700,0.003822,-0.079776,-0.012110,0.068789,-0.046037,0.090389,-0.004936,0.033876,0.170327,0.069683,0.234310,0.281008,0.098427,-0.189075,0.315309,0.145104,-0.289858,0.443008,0.110500,-0.287033
0.114365,0.074479,-0.046452,0.207707,0.073296,-0.043708,-0.196932,-0.038537,0.014364,-0.070362,-0.003827,0.014774,0.164172,-0.001732,-0.012894,-0.202282,0.077475,-0.033451,0.035399,-0.022504,-0.034890,-0.088106,0.012307,-0.100011,-0.062207,0.084256,-0.075289,-0.021449,0.039902,0.000622,0.043534,0.095320,0.170467,0.214393,0.112795,-0.187022,0.203370,0.131247,-0.277827,0.317052,0.082396,-0.290799
0.070453,0.070789,-0.086759,0.145995,0.045129,-0.079772,-0.106469,-0.019025,-0.014222,-0.052646,-0.008145,-0.012356,0.135195,-0.014309,-0.037825,-0.180542,0.061570,-0.033870,0.037949,-0.017383,-0.035333,-0.084793,0.021860,-0.122604,-0.100792,0.091101,-0.101723,-0.133955,0.085232,-0.047248,-0.089996,0.121924,0.084180,0.138049,0.120037,-0.184796,0.093328,0.118915,-0.271904,0.187163,0.064086,-0.300203
0.020530,0.063174,-0.121244,0.076461,0.015653,-0.111177,-0.008912,0.003173,-0.041732,-0.030307,-0.014002,-0.038434,0.098997,-0.020811,-0.054334,-0.147409,0.045344,-0.032014,0.041772,-0.011170,-0.033869,-0.080894,0.029657,-0.144962,-0.125569,0.086600,-0.119234,-0.246240,0.127044,-0.101526,-0.225730,0.146558,-0.014020,0.054734,0.117086,-0.183483,-0.012756,0.105693,-0.277901,0.056251,0.055653,-0.315990
-0.028605,0.053539,-0.147056,0.005517,-0.014047,-0.135750,0.090556,0.025807,-0.063855,-0.005016,-0.020056,-0.059499,0.059047,-0.023178,-0.066519,-0.105445,0.029360,-0.027969,0.047728,-0.004612,-0.030579,-0.077484,0.033757,-0.161992,-0.138967,0.071626,-0.125924,-0.356889,0.162355,-0.152190,-0.359431,0.165677,-0.110814,-0.031771,0.103915,-0.183355,-0.114233,0.089417,-0.295104,-0.073082,0.054271,-0.334768
-0.069626,0.043477,-0.161388,-0.059495,-0.041617,-0.152339,0.188078,0.047770,-0.077941,0.021159,-0.024164,-0.073103,0.018128,-0.025043,-0.083314,-0.057967,0.013625,-0.023055,0.055148,0.001160,-0.026185,-0.073731,0.033308,-0.166874,-0.153060,0.052717,-0.129474,-0.462060,0.189546,-0.190552,-0.487654,0.175492,-0.195415,-0.116746,0.083928,-0.182818,-0.211611,0.068698,-0.314824,-0.199040,0.054586,-0.350028
-0.096458,0.034190,-0.161393,-0.111226,-0.063743,-0.159102,0.280102,0.068344,-0.083582,0.045859,-0.025011,-0.078822,-0.021853,-0.028771,-0.109352,-0.009187,-0.001874,-0.018986,0.061945,0.005080,-0.021570,-0.068592,0.028654,-0.156962,-0.184926,0.039337,-0.144048,-0.552999,0.207605,-0.211628,-0.607622,0.173514,-0.263305,-0.194698,0.062298,-0.179478,-0.305780,0.042802,-0.324849,-0.320494,0.050357,-0.355413
-0.108827,0.026809,-0.147753,-0.143792,-0.077068,-0.153546,0.362736,0.086697,-0.082489,0.066802,-0.022970,-0.078225,-0.059748,-0.033731,-0.139494,0.036938,-0.016940,-0.016585,0.066029,0.006859,-0.017256,-0.064026,0.021764,-0.140236,-0.241804,0.036733,-0.177163,-0.613824,0.214919,-0.214482,-0.717062,0.160343,-0.316070,-0.260004,0.043774,-0.172351,-0.397453,0.011535,-0.316747,-0.436920,0.036539,-0.348187
-0.115965,0.022898,-0.128983,-0.157680,-0.081110,-0.135777,0.432627,0.101931,-0.077696,0.082802,-0.019326,-0.074182,-0.094003,-0.037711,-0.163599,0.078118,-0.031188,-0.015353,0.066832,0.006845,-0.013454,-0.064767,0.015640,-0.131853,-0.312893,0.041754,-0.220947,-0.626727,0.209562,-0.201729,-0.812250,0.139643,-0.357628,-0.307766,0.031156,-0.162295,-0.486380,-0.024512,-0.289264,-0.547879,0.010971,-0.329005
-0.132164,0.024127,-0.118498,-0.165204,-0.081466,-0.112229,0.488028,0.113244,-0.072307,0.094462,-0.014993,-0.069622,-0.121850,-0.039429,-0.175085,0.113538,-0.044073,-0.014177,0.065344,0.005238,-0.010304,-0.073096,0.012326,-0.140354,-0.379308,0.046982,-0.259434,-0.591122,0.193237,-0.180689,-0.884142,0.116164,-0.389169,-0.334101,0.024813,-0.150231,-0.570410,-0.063692,-0.246025,-0.651981,-0.024957,-0.298595
-0.164634,0.030933,-0.123600,-0.185459,-0.087577,-0.093691,0.528506,0.120040,-0.068311,0.103357,-0.010163,-0.066370,-0.140352,-0.039353,-0.173946,0.142084,-0.054914,-0.012313,0.062464,0.002017,-0.007839,-0.085109,0.011530,-0.159133,-0.429426,0.047807,-0.282141,-0.542634,0.175766,-0.164404,-0.915243,0.093463,-0.405151,-0.335579,0.023069,-0.135470,-0.645545,-0.103537,-0.191942,-0.746417,-0.067127,-0.256452
-0.206548,0.041774,-0.138853,-0.227209,-0.104440,-0.086875,0.553905,0.122067,-0.065808,0.110378,-0.004749,-0.064433,-0.148142,-0.038844,-0.164027,0.161379,-0.063061,-0.009764,0.057845,-0.002243,-0.005871,-0.093879,0.011341,-0.173899,-0.462546,0.044326,-0.288518,-0.538866,0.171505,-0.165992,-0.886256,0.072784,-0.395478,-0.310089,0.023136,-0.116271,-0.707177,-0.141457,-0.132006,-0.827452,-0.110583,-0.203573
