body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.035745,-0.014047,0.016904,0.027024,0.011575,0.008655,-0.010526,0.095640,0.004921,0.002760,0.003333,-0.012248,0.026853,0.006181,0.022810,0.025116,0.060290,0.015518,-0.001207,0.001603,-0.002630,0.038576,-0.022502,0.017824,0.036486,-0.011473,0.020767,0.027459,-0.010235,0.018813,0.032857,0.020239,0.020143,0.035628,0.013762,0.022317,0.018914,0.076951,0.027257,-0.020244,0.152783,0.018416
0.030391,-0.013248,0.014873,0.020780,0.003899,0.005929,-0.009854,0.074526,0.003122,0.002028,0.002858,-0.009957,0.020217,0.008719,0.021752,0.021215,0.060984,0.014806,-0.001070,0.001730,-0.003052,0.033676,-0.020389,0.015650,0.032553,-0.012491,0.017509,0.020862,-0.022851,0.013651,0.018443,-0.013523,0.013392,0.031645,0.017881,0.020986,0.012234,0.070192,0.026876,-0.022934,0.125413,0.021804
0.025228,-0.012083,0.011966,0.015690,-0.005415,0.003181,-0.007580,0.048013,0.001233,0.000872,0.001809,-0.007061,0.014780,0.009866,0.019107,0.017071,0.056374,0.013047,-0.000588,0.001211,-0.003217,0.028756,-0.017123,0.012521,0.029042,-0.013650,0.012829,0.015441,-0.034737,0.007381,0.004742,-0.047553,0.005414,0.028111,0.022556,0.018835,0.006890,0.062101,0.025239,-0.024901,0.096841,0.023570
0.020366,-0.010729,0.008679,0.011543,-0.015381,0.000625,-0.003657,0.017829,-0.000539,0.000079,0.000245,-0.003629,0.010371,0.009611,0.015578,0.012762,0.047788,0.010728,-0.000135,0.000390,-0.002995,0.023967,-0.013172,0.008966,0.025553,-0.014688,0.007716,0.010960,-0.045998,0.001025,-0.007810,-0.081485,-0.002495,0.024627,0.027872,0.016175,0.003015,0.053146,0.022529,-0.025882,0.068169,0.023924
0.016001,-0.009357,0.005317,0.008235,-0.025162,-0.001677,0.001632,-0.013779,-0.002131,0.000001,-0.001349,0.000182,0.006906,0.008181,0.011663,0.008408,0.036421,0.008198,0.000125,-0.000286,-0.002296,0.019542,-0.009011,0.005320,0.021899,-0.015211,0.002897,0.007255,-0.056614,-0.004703,-0.018775,-0.114735,-0.009357,0.021011,0.033939,0.013200,0.000679,0.044020,0.018918,-0.025487,0.040446,0.023071
0.012269,-0.008088,0.001965,0.005623,-0.034143,-0.003860,0.007632,-0.044631,-0.003650,0.000342,-0.002271,0.004140,0.004244,0.005978,0.007650,0.004133,0.023235,0.005665,0.000290,-0.000635,-0.001128,0.015673,-0.005037,0.001693,0.018159,-0.014813,-0.001333,0.004266,-0.066277,-0.009528,-0.027873,-0.146361,-0.014692,0.017354,0.040567,0.009996,-0.000291,0.035281,0.014632,-0.023423,0.014141,0.021312
0.009160,-0.006968,-0.001439,0.003449,-0.041935,-0.006186,0.013587,-0.073235,-0.005307,0.000569,-0.002241,0.007967,0.002112,0.003442,0.003667,-0.000011,0.009032,0.003217,0.000509,-0.000840,0.000361,0.012403,-0.001494,-0.001964,0.014484,-0.013306,-0.005028,0.001927,-0.074529,-0.013507,-0.035131,-0.175276,-0.018436,0.013815,0.047137,0.006520,-0.000420,0.027172,0.009895,-0.019695,-0.010906,0.018974
0.006517,-0.005951,-0.005003,0.001380,-0.048325,-0.008908,0.018914,-0.098952,-0.007290,0.000377,-0.001781,0.011378,0.000155,0.000906,-0.000239,-0.004034,-0.005412,0.000857,0.000808,-0.001266,0.001913,0.009622,0.001566,-0.005751,0.010916,-0.010857,-0.008401,0.000048,-0.081084,-0.016851,-0.040949,-0.200675,-0.020762,0.010441,0.052894,0.002650,-0.000463,0.019891,0.004880,-0.014633,-0.034934,0.016339
0.004126,-0.004942,-0.008773,-0.000888,-0.053254,-0.012155,0.023266,-0.121575,-0.009670,-0.000199,-0.001756,0.014162,-0.001947,-0.001514,-0.004025,-0.007928,-0.019262,-0.001451,0.001102,-0.002073,0.003270,0.007147,0.004266,-0.009721,0.007405,-0.007875,-0.011664,-0.001665,-0.085983,-0.019788,-0.045963,-0.222230,-0.021931,0.007165,0.057381,-0.001686,-0.001115,0.013878,-0.000259,-0.008756,-0.057706,0.013665
0.001824,-0.003871,-0.012675,-0.003520,-0.056786,-0.015864,0.026486,-0.140772,-0.012369,-0.000916,-0.002537,0.016251,-0.004377,-0.003890,-0.007595,-0.011608,-0.031594,-0.003724,0.001279,-0.002963,0.004269,0.004834,0.006784,-0.013810,0.003943,-0.004761,-0.014922,-0.003456,-0.089493,-0.022470,-0.050727,-0.239950,-0.022183,0.003956,0.060504,-0.006388,-0.002712,0.009673,-0.005327,-0.002541,-0.078476,0.011220
-0.000439,-0.002757,-0.016511,-0.006510,-0.059059,-0.019811,0.028548,-0.155930,-0.015194,-0.001477,-0.003754,0.017703,-0.007148,-0.006323,-0.010783,-0.014910,-0.041498,-0.005920,0.001276,-0.003432,0.004845,0.002636,0.009198,-0.017833,0.000658,-0.001778,-0.018149,-0.005380,-0.091921,-0.024939,-0.055452,-0.253958,-0.021667,0.000921,0.062277,-0.011176,-0.005137,0.007494,-0.010074,0.003736,-0.096388,0.009264
