body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-0.001671,0.004590,0.784974,0.111939,0.001341,0.649599,0.137488,-0.038600,0.347009,0.133143,0.037766,0.039252,-0.120924,0.001973,0.654381,-0.103831,-0.018390,0.349229,-0.073405,0.030909,0.037254,-0.000535,0.008595,0.838959,0.144259,-0.030150,1.068149,0.187553,-0.030055,0.889005,0.201557,-0.082853,0.713013,-0.136750,-0.030003,1.073521,-0.189712,-0.048295,0.897941,-0.198169,-0.141902,0.739516
0.000356,0.003906,0.785238,0.114338,0.001083,0.650152,0.138348,-0.037417,0.347248,0.133174,0.037776,0.039204,-0.118535,0.000806,0.654328,-0.102838,-0.020263,0.349150,-0.073395,0.030651,0.037352,0.001389,0.007945,0.839223,0.146580,-0.029620,1.068357,0.189173,-0.029301,0.889047,0.203857,-0.079428,0.712329,-0.134422,-0.031072,1.073947,-0.186873,-0.049716,0.898257,-0.194324,-0.142332,0.739201
0.002402,0.003282,0.785443,0.116724,0.000842,0.650624,0.139275,-0.036496,0.347463,0.133182,0.037792,0.039203,-0.116154,-0.000322,0.654245,-0.101895,-0.022125,0.349048,-0.073422,0.030645,0.037483,0.003336,0.007364,0.839426,0.148863,-0.029083,1.068526,0.190802,-0.028438,0.889065,0.206266,-0.075621,0.711602,-0.132124,-0.032145,1.074268,-0.183987,-0.050901,0.898419,-0.190581,-0.142054,0.738479
0.004556,0.002836,0.785511,0.119107,0.000567,0.650873,0.140411,-0.036237,0.347556,0.133192,0.037709,0.039239,-0.113771,-0.001427,0.654129,-0.100960,-0.024310,0.348946,-0.073313,0.030600,0.037692,0.005418,0.007033,0.839486,0.151238,-0.028598,1.068528,0.192704,-0.027303,0.888965,0.209006,-0.071043,0.710697,-0.129729,-0.033151,1.074389,-0.181051,-0.051685,0.898364,-0.187061,-0.140421,0.737048
0.006729,0.002438,0.785544,0.121509,0.000270,0.651088,0.141614,-0.036056,0.347633,0.133327,0.037663,0.039285,-0.111365,-0.002489,0.653977,-0.100086,-0.026646,0.348834,-0.073282,0.030548,0.037935,0.007519,0.006763,0.839510,0.153596,-0.028175,1.068491,0.194519,-0.026169,0.888815,0.211619,-0.066264,0.709762,-0.127344,-0.034097,1.074454,-0.178108,-0.052317,0.898241,-0.183792,-0.138336,0.735441
0.008939,0.002137,0.785504,0.123951,-0.000070,0.651238,0.142886,-0.036044,0.347665,0.133517,0.037605,0.039331,-0.108917,-0.003463,0.653755,-0.099187,-0.029308,0.348697,-0.072993,0.030403,0.038241,0.009654,0.006617,0.839458,0.155926,-0.027883,1.068380,0.196672,-0.025042,0.888679,0.214886,-0.061282,0.708916,-0.124989,-0.034932,1.074403,-0.175156,-0.052658,0.897974,-0.180887,-0.135450,0.733505
0.011099,0.001965,0.785389,0.126412,-0.000406,0.651372,0.144052,-0.035957,0.347670,0.133497,0.037518,0.039331,-0.106451,-0.004341,0.653405,-0.098460,-0.032152,0.348471,-0.072988,0.030301,0.038519,0.011719,0.006638,0.839328,0.158142,-0.027625,1.068187,0.198560,-0.023711,0.888437,0.217692,-0.055959,0.708005,-0.122746,-0.035722,1.074225,-0.172340,-0.052799,0.897576,-0.178422,-0.131976,0.731342
0.013234,0.001859,0.785238,0.128881,-0.000739,0.651501,0.145207,-0.035817,0.347668,0.133510,0.037443,0.039319,-0.103976,-0.005169,0.652993,-0.097739,-0.035103,0.348222,-0.072897,0.030169,0.038825,0.013749,0.006742,0.839159,0.160305,-0.027381,1.067950,0.200562,-0.022283,0.888199,0.220734,-0.050521,0.707204,-0.120555,-0.036486,1.073985,-0.169594,-0.052835,0.897119,-0.176222,-0.128197,0.729132
0.015328,0.001797,0.785049,0.131423,-0.001171,0.651692,0.146297,-0.035362,0.347680,0.133572,0.037463,0.039266,-0.101432,-0.005897,0.652447,-0.096982,-0.037952,0.347864,-0.072753,0.030114,0.039050,0.015705,0.006927,0.838947,0.162329,-0.027062,1.067711,0.202520,-0.020491,0.887997,0.223745,-0.044802,0.706547,-0.118507,-0.036987,1.073691,-0.167017,-0.052323,0.896592,-0.174677,-0.123503,0.726824
0.017397,0.001731,0.784784,0.133993,-0.001591,0.651857,0.147358,-0.034772,0.347660,0.133629,0.037506,0.039154,-0.098857,-0.006626,0.651782,-0.096214,-0.040815,0.347414,-0.072608,0.030079,0.039227,0.017625,0.007105,0.838659,0.164321,-0.026761,1.067391,0.204553,-0.018666,0.887751,0.226892,-0.039115,0.705955,-0.116492,-0.037435,1.073331,-0.164468,-0.051728,0.896003,-0.173297,-0.118631,0.724551
0.019416,0.001654,0.784367,0.136619,-0.001987,0.651967,0.148362,-0.033916,0.347565,0.133696,0.037532,0.038909,-0.096221,-0.007354,0.650876,-0.095421,-0.043712,0.346754,-0.072472,0.030082,0.039254,0.019470,0.007267,0.838216,0.166239,-0.026495,1.066913,0.206355,-0.016773,0.887331,0.229555,-0.033496,0.705257,-0.114553,-0.037784,1.072836,-0.161976,-0.050975,0.895278,-0.172172,-0.113426,0.722218
0.021378,0.001567,0.783919,0.139230,-0.002308,0.652090,0.149288,-0.032775,0.347473,0.133768,0.037597,0.038604,-0.093598,-0.007930,0.649900,-0.094639,-0.046543,0.346063,-0.072331,0.030083,0.039266,0.021254,0.007355,0.837748,0.168107,-0.026358,1.066395,0.208350,-0.014913,0.886945,0.232487,-0.028180,0.704705,-0.112674,-0.037980,1.072356,-0.159600,-0.049888,0.894578,-0.171327,-0.107925,0.720073
