body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.001627,-0.001113,0.791417,0.116412,-0.001626,0.656990,0.095199,0.029449,0.353102,0.075289,0.063143,0.038182,-0.116464,0.000789,0.659828,-0.105132,0.023725,0.354726,-0.092941,0.058656,0.039453,0.002639,0.003932,0.845315,0.150827,-0.035732,1.072192,0.181703,-0.035304,0.890613,0.188349,-0.060648,0.708135,-0.130081,-0.038835,1.081099,-0.176398,-0.047898,0.903081,-0.195430,-0.082129,0.722949
0.001677,-0.002156,0.791432,0.116357,-0.002451,0.656917,0.095162,0.029092,0.353076,0.075283,0.063179,0.038200,-0.116516,-0.000037,0.659944,-0.105046,0.023976,0.354929,-0.092901,0.058918,0.039656,0.002704,0.002817,0.845337,0.150866,-0.037123,1.072185,0.181698,-0.036407,0.890599,0.188492,-0.061266,0.708060,-0.130042,-0.040546,1.080997,-0.176377,-0.049205,0.902964,-0.195316,-0.083080,0.722754
0.001714,-0.003239,0.791455,0.116394,-0.003497,0.656943,0.095205,0.028427,0.353141,0.075332,0.062908,0.038309,-0.116477,-0.001003,0.659976,-0.104802,0.024174,0.355061,-0.092738,0.058593,0.039723,0.002741,0.001733,0.845360,0.150902,-0.038207,1.072207,0.181735,-0.037491,0.890622,0.188529,-0.062350,0.708082,-0.130005,-0.041629,1.081019,-0.176341,-0.050289,0.902986,-0.195279,-0.084164,0.722777
0.001794,-0.004309,0.791765,0.116301,-0.004447,0.657113,0.095167,0.028138,0.353377,0.075405,0.062927,0.038567,-0.116566,-0.001979,0.660455,-0.104566,0.024963,0.355701,-0.092617,0.058655,0.040267,0.002871,0.000672,0.845668,0.151229,-0.039564,1.072335,0.181952,-0.038578,0.890732,0.188819,-0.063018,0.708138,-0.129667,-0.043398,1.081313,-0.176354,-0.051761,0.903359,-0.195367,-0.085486,0.723128
0.001895,-0.005371,0.792218,0.116195,-0.005503,0.657399,0.094718,0.027570,0.353739,0.074672,0.062627,0.038967,-0.116667,-0.003072,0.661109,-0.104860,0.025628,0.356505,-0.093653,0.058180,0.040909,0.003022,-0.000323,0.846114,0.151468,-0.040596,1.072718,0.182355,-0.039486,0.891144,0.189422,-0.063855,0.708549,-0.129422,-0.044815,1.081734,-0.176269,-0.053121,0.903819,-0.195278,-0.086856,0.723591
0.002184,-0.006105,0.792972,0.116486,-0.006141,0.658163,0.095022,0.027898,0.354609,0.075169,0.062852,0.039792,-0.116378,-0.003844,0.661859,-0.104196,0.024436,0.357227,-0.092457,0.058165,0.041763,0.003306,-0.001057,0.846868,0.151815,-0.041573,1.073390,0.182681,-0.040435,0.891812,0.189750,-0.064797,0.709216,-0.129067,-0.046174,1.082412,-0.176193,-0.054602,0.904577,-0.195600,-0.088232,0.724371
0.002596,-0.006567,0.793821,0.116701,-0.006601,0.658847,0.095201,0.027347,0.355285,0.075242,0.062637,0.040494,-0.116161,-0.004618,0.662862,-0.104530,0.021514,0.358013,-0.092704,0.057650,0.042813,0.003753,-0.001495,0.847714,0.152300,-0.042001,1.074215,0.183461,-0.040895,0.892687,0.190651,-0.065646,0.710150,-0.128571,-0.047271,1.083163,-0.175938,-0.056016,0.905407,-0.195550,-0.089852,0.725263
0.003254,-0.006484,0.794861,0.117021,-0.006640,0.659585,0.095736,0.025493,0.355810,0.075426,0.062396,0.041216,-0.115836,-0.005141,0.664156,-0.105187,0.015730,0.358861,-0.092668,0.057080,0.044333,0.004492,-0.001405,0.848752,0.153049,-0.042201,1.075197,0.184246,-0.041152,0.893673,0.191019,-0.066685,0.711227,-0.127817,-0.047674,1.084119,-0.175540,-0.056770,0.906475,-0.195519,-0.090958,0.726437
0.004078,-0.005875,0.795912,0.117735,-0.006357,0.660499,0.096891,0.020888,0.356217,0.075499,0.061994,0.042222,-0.115121,-0.005258,0.665263,-0.105890,0.009509,0.359564,-0.092856,0.056488,0.045856,0.005339,-0.000806,0.849804,0.154049,-0.041602,1.076146,0.185759,-0.040028,0.894710,0.191554,-0.067775,0.712554,-0.126801,-0.047719,1.085140,-0.175170,-0.057049,0.907678,-0.194545,-0.093158,0.727948
0.004986,-0.005002,0.796970,0.118647,-0.005915,0.661512,0.098299,0.014887,0.356689,0.075406,0.061468,0.043578,-0.114210,-0.005170,0.666285,-0.106631,0.003065,0.360294,-0.093220,0.055876,0.047541,0.006244,0.000047,0.850864,0.155051,-0.040805,1.077128,0.187322,-0.038536,0.895791,0.191716,-0.069339,0.714086,-0.125792,-0.047239,1.086185,-0.174934,-0.056689,0.908934,-0.193411,-0.095420,0.729652
