joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.044801,0.028602,0.022708,-0.001924,0.008737,-0.009870,0.174163,-0.164859,0.183756,0.167582,0.177515,-0.070306,-0.129347,-0.177580,-0.114034,0.236464,-0.270472,0.032653,0.012031,-0.570698,0.608358,1.137569,1.153553,-0.119526,0.281558,0.041579,0.063645,0.236606,-0.010890
-0.003902,0.010279,0.015442,0.006932,0.009839,-0.005213,0.169757,-0.167707,0.182316,0.251703,0.201098,-0.056063,-0.114342,-0.208129,-0.115000,0.248531,-0.280969,0.038141,0.012950,-0.544948,0.566600,1.050161,1.079248,-0.110053,0.250681,0.050961,0.098956,0.257938,-0.011337
-0.058714,-0.002844,0.006070,0.021575,0.017220,0.006377,0.166074,-0.173266,0.182316,0.346410,0.213819,-0.038191,-0.087852,-0.243262,-0.113350,0.264063,-0.296360,0.044510,0.012950,-0.519167,0.515325,0.924173,0.970480,-0.088040,0.197680,0.072961,0.165332,0.299980,-0.013206
-0.099493,-0.014262,0.001676,0.025233,0.024495,0.018617,0.149016,-0.176129,0.186233,0.403642,0.226446,-0.033292,-0.066559,-0.272103,-0.117323,0.271896,-0.308763,0.044437,0.010916,-0.492448,0.469783,0.781131,0.857674,-0.077927,0.165435,0.093679,0.217834,0.334328,-0.017750
-0.133255,-0.024827,-0.000229,0.023399,0.031716,0.031183,0.124739,-0.177644,0.192501,0.442136,0.239025,-0.034879,-0.047437,-0.297798,-0.124108,0.275878,-0.319670,0.041143,0.009213,-0.465262,0.427108,0.629562,0.742848,-0.073764,0.143567,0.113758,0.263398,0.364830,-0.023631
-0.163450,-0.043687,0.004286,0.021150,0.029881,0.034615,0.124739,-0.170140,0.211957,0.494528,0.278296,-0.056209,-0.047437,-0.303107,-0.162258,0.277742,-0.331434,0.060307,0.005740,-0.452979,0.405781,0.483284,0.653183,-0.114255,0.190166,0.103080,0.232466,0.387875,-0.041908
-0.198847,-0.074300,0.006531,0.021528,0.026526,0.036904,0.127265,-0.161692,0.234632,0.562253,0.343120,-0.082172,-0.054902,-0.313120,-0.208401,0.273384,-0.336328,0.078705,0.004221,-0.442145,0.382744,0.364429,0.586757,-0.159949,0.278517,0.069951,0.161519,0.413103,-0.045433
-0.244648,-0.128418,0.004234,0.027160,0.020130,0.036904,0.136434,-0.151357,0.263745,0.660646,0.459050,-0.117398,-0.078582,-0.332541,-0.270528,0.256579,-0.327484,0.095572,0.006609,-0.434207,0.356284,0.300420,0.566810,-0.216048,0.450372,-0.008080,0.010543,0.442697,-0.019455
-0.286079,-0.202939,0.001420,0.023059,-0.004595,0.023398,0.157141,-0.144161,0.284878,0.744348,0.604113,-0.136692,-0.093120,-0.355522,-0.323335,0.227337,-0.301360,0.108663,0.008042,-0.404718,0.307908,0.318658,0.578239,-0.270212,0.629684,-0.054360,-0.069305,0.445145,0.035922
-0.325326,-0.287663,-0.001651,0.014091,-0.038484,0.003542,0.183616,-0.138534,0.302022,0.820706,0.763744,-0.148019,-0.103087,-0.380284,-0.371482,0.191874,-0.266596,0.119865,0.008680,-0.364451,0.248573,0.378020,0.605356,-0.323408,0.812726,-0.084765,-0.113590,0.434020,0.106000
-0.334438,-0.359296,0.004835,-0.002697,-0.086662,-0.020758,0.213954,-0.138534,0.316823,0.862342,0.932980,-0.115394,-0.071869,-0.400198,-0.379534,0.170907,-0.241015,0.127423,-0.028575,-0.315376,0.205931,0.516596,0.664694,-0.421404,0.941168,-0.110317,-0.111457,0.413402,0.072641
-0.340903,-0.425368,0.011279,-0.017381,-0.128308,-0.040940,0.237771,-0.137557,0.329405,0.902365,1.111283,-0.060980,-0.023145,-0.419052,-0.394008,0.160075,-0.225262,0.135001,-0.059086,-0.257552,0.164984,0.634695,0.724186,-0.557308,1.063911,-0.139797,-0.109273,0.399657,0.014207
-0.340903,-0.480315,0.017637,-0.027857,-0.156889,-0.052884,0.248549,-0.133880,0.337548,0.939166,1.307720,0.037011,0.060591,-0.435782,-0.421328,0.169517,-0.229163,0.142618,-0.076111,-0.182230,0.127427,0.711843,0.783986,-0.769031,1.175260,-0.177133,-0.106984,0.399657,-0.094376
-0.337064,-0.528415,0.022880,-0.037940,-0.174242,-0.055847,0.254628,-0.126084,0.332364,0.957258,1.505976,0.172527,0.180413,-0.442476,-0.450285,0.191910,-0.246197,0.152023,-0.088198,-0.058139,0.028876,0.698830,0.800437,-1.019622,1.351940,-0.206820,-0.125132,0.448498,-0.233821
-0.330722,-0.573092,0.027566,-0.047827,-0.185982,-0.054319,0.258359,-0.115282,0.320518,0.965995,1.705142,0.326804,0.318279,-0.444152,-0.480060,0.220778,-0.269798,0.162321,-0.097815,0.090338,-0.100173,0.640735,0.795214,-1.289648,1.561286,-0.232683,-0.153499,0.522034,-0.388697
-0.318567,-0.611836,0.026014,-0.055782,-0.189340,-0.043506,0.255365,-0.115282,0.301866,0.929272,1.866397,0.461671,0.453726,-0.418565,-0.496967,0.262295,-0.304737,0.171372,-0.115509,0.265310,-0.270604,0.575639,0.742465,-1.360045,1.653095,-0.247300,-0.203024,0.553229,-0.482070
-0.302237,-0.651095,0.021131,-0.062576,-0.187259,-0.030825,0.250277,-0.115430,0.283797,0.874400,2.009216,0.582292,0.573337,-0.382545,-0.508775,0.312811,-0.347592,0.177906,-0.131806,0.431466,-0.428251,0.524565,0.690133,-1.394366,1.710269,-0.255973,-0.248016,0.573639,-0.559043
-0.277559,-0.691387,0.009584,-0.067044,-0.174298,-0.014411,0.240998,-0.118712,0.266895,0.783229,2.115162,0.674421,0.661277,-0.325657,-0.510385,0.381323,-0.406277,0.179408,-0.145307,0.579983,-0.560326,0.501532,0.638640,-1.356532,1.698172,-0.252760,-0.283942,0.573639,-0.603212
-0.232591,-0.730840,-0.007544,-0.070286,-0.155406,0.003449,0.227904,-0.128330,0.250437,0.644400,2.180642,0.742792,0.718979,-0.248378,-0.508271,0.468520,-0.481161,0.177723,-0.157194,0.713794,-0.674823,0.504253,0.586143,-1.292989,1.649684,-0.244322,-0.312921,0.573974,-0.633562
-0.177478,-0.769875,-0.027463,-0.072915,-0.133547,0.022030,0.212903,-0.141117,0.234201,0.481740,2.225890,0.799286,0.762451,-0.160903,-0.504295,0.565060,-0.564145,0.174445,-0.168273,0.840252,-0.780530,0.519850,0.533144,-1.216592,1.583000,-0.233271,-0.338426,0.574695,-0.657003
-0.120235,-0.807876,-0.054535,-0.055852,-0.109676,0.049944,0.197647,-0.177152,0.215547,0.325228,2.209536,0.823996,0.762451,-0.098751,-0.500859,0.700312,-0.675505,0.149962,-0.169618,0.934425,-0.858279,0.568973,0.486864,-1.128186,1.493952,-0.218167,-0.353535,0.588790,-0.666798
