body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.010295,0.050780,0.024542,-0.066207,-0.008353,0.026227,0.134785,0.027867,0.028738,0.310879,0.056228,0.020642,-0.168207,0.090015,0.025435,0.239000,0.003098,-0.157595,0.389947,-0.140521,-0.156198,0.071788,0.003927,0.066442,0.035474,-0.031340,0.050989,-0.116651,0.056038,0.135602,-0.095338,0.015978,0.109947,0.011286,0.082670,0.087224,-0.085623,0.018028,0.029741,-0.056808,0.014674,0.030141
-0.005341,0.055233,0.033052,-0.213197,-0.021196,0.038469,0.262412,0.062871,0.021436,0.386655,0.057355,0.016219,-0.374217,0.129940,0.033652,0.411709,-0.019442,-0.134574,0.484689,-0.170439,-0.136013,0.073507,0.003734,0.066442,0.065452,-0.056771,0.055406,-0.282429,0.145768,0.219352,-0.178376,0.045127,0.153446,0.015237,0.108516,0.087501,-0.228242,-0.047946,-0.059337,-0.155704,-0.011639,-0.015064
0.005016,0.056317,0.045303,-0.400577,-0.036020,0.057300,0.468928,0.118911,0.010905,0.446617,0.053273,0.012754,-0.553611,0.163572,0.045511,0.564799,-0.038604,-0.086892,0.545630,-0.187263,-0.091601,0.076152,0.004930,0.059626,0.131832,-0.101326,0.060429,-0.561247,0.302242,0.340275,-0.279077,0.068665,0.196406,0.057072,0.150483,0.069784,-0.476629,-0.189751,-0.215034,-0.298994,-0.071583,-0.082481
0.018106,0.056966,0.060044,-0.579604,-0.046050,0.080478,0.743317,0.194526,-0.001250,0.477785,0.044363,0.012212,-0.644721,0.177952,0.060717,0.652510,-0.048672,-0.019939,0.558966,-0.185515,-0.027172,0.083310,0.005957,0.045912,0.240387,-0.174549,0.065187,-0.997599,0.542989,0.477533,-0.444196,0.071544,0.220684,0.157517,0.215890,0.029083,-0.858339,-0.424731,-0.435442,-0.481567,-0.153979,-0.154396
0.031130,0.067419,0.076437,-0.710913,-0.042874,0.106857,1.039755,0.281284,-0.017623,0.465670,0.034363,0.010947,-0.622172,0.167085,0.080618,0.654559,-0.048441,0.055235,0.521102,-0.162350,0.047193,0.100541,0.002792,0.028609,0.379224,-0.275895,0.068129,-1.621185,0.873438,0.591311,-0.781465,0.056665,0.225820,0.326396,0.304130,-0.031787,-1.372069,-0.745530,-0.688437,-0.689184,-0.234524,-0.203627
0.042404,0.101080,0.096574,-0.813151,-0.019436,0.140043,1.282466,0.366313,-0.048517,0.399650,0.031138,-0.003992,-0.523506,0.139326,0.109667,0.588006,-0.040690,0.126263,0.435954,-0.117868,0.119393,0.134596,-0.008318,0.015026,0.513452,-0.384822,0.067880,-2.422807,1.279259,0.640924,-1.379318,0.050733,0.237451,0.548674,0.401497,-0.097932,-1.972193,-1.110672,-0.911653,-0.921340,-0.301784,-0.219346
0.050251,0.161529,0.121132,-0.953477,0.026542,0.181533,1.398225,0.437915,-0.108094,0.286221,0.040042,-0.050471,-0.435804,0.114170,0.148754,0.502550,-0.029956,0.184421,0.308251,-0.054973,0.180072,0.192285,-0.026710,0.012613,0.593141,-0.461952,0.061604,-3.336250,1.723868,0.602699,-2.152104,0.083540,0.279214,0.778682,0.483211,-0.145764,-2.568293,-1.449962,-1.034996,-1.218848,-0.394689,-0.238459
0.048555,0.230804,0.139385,-1.170380,0.087717,0.217349,1.369057,0.491243,-0.197649,0.166388,0.052618,-0.133264,-0.446692,0.109116,0.183417,0.465315,-0.021017,0.226147,0.142364,0.020771,0.224415,0.277557,-0.045313,0.021741,0.576212,-0.464513,0.041049,-4.231720,2.151306,0.475366,-2.808259,0.173454,0.345381,0.952616,0.522949,-0.156798,-3.043277,-1.686071,-1.021250,-1.659172,-0.620953,-0.356969
0.026535,0.275594,0.129550,-1.427921,0.142710,0.219409,1.261898,0.530328,-0.290184,0.113666,0.046098,-0.226947,-0.600168,0.128942,0.185605,0.543029,-0.018988,0.248722,-0.045795,0.099846,0.248531,0.385194,-0.053926,0.031854,0.454130,-0.364472,-0.008226,-4.922625,2.492640,0.279492,-3.074046,0.358676,0.423832,1.016594,0.500528,-0.134246,-3.283968,-1.763509,-0.904148,-2.294685,-1.115452,-0.693579
-0.021893,0.270600,0.076950,-1.661883,0.162096,0.168351,1.190982,0.565011,-0.342127,0.187921,0.004486,-0.286109,-0.884622,0.166960,0.135270,0.783390,-0.029119,0.242148,-0.209247,0.168846,0.242231,0.492325,-0.046460,0.027953,0.263654,-0.155569,-0.098615,-5.190682,2.675277,0.066245,-2.954510,0.730451,0.547766,0.954469,0.400687,-0.108762,-3.212397,-1.671190,-0.797039,-3.056537,-1.929981,-1.310189
