joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.525382,-0.238857,3.953520,-0.321301,-0.409348,-0.495118,-1.099075,-0.612250,-0.343582,2.794990,3.867083,1.208287,1.717281,-0.751626,-1.508719,7.274032,-2.848947,0.826436,0.256631,5.116609,0.962344,-6.102771,-5.424956,-2.058597,0.826807,0.427753,-0.167891,0.699188,-0.035109
-0.374997,-1.535153,3.710404,-0.224065,-1.691153,-0.896144,-0.471879,-0.527433,0.121309,2.853182,6.867998,0.762916,3.305084,-1.983681,-1.518944,7.670352,-4.038021,-0.275470,-0.136843,6.408731,0.899646,-3.256255,-7.999990,-3.222841,0.395770,0.000000,-0.115501,0.861074,0.140301
1.184979,-3.107210,2.874668,0.193182,-2.495153,-0.238338,-0.120381,0.584665,0.441895,0.515309,10.457520,-1.303464,4.811508,-1.100883,2.418816,6.045369,-4.126242,-0.091825,-0.912938,3.897394,0.612813,-1.085424,-8.445138,-3.883016,-0.423694,-0.827401,0.085302,0.713006,0.428634
1.964957,-3.893209,2.456775,0.401804,-2.897132,0.090563,0.036914,1.140708,0.602182,-0.653625,12.252194,-2.336642,5.564684,-0.630035,4.387675,5.232826,-4.170325,0.002779,-1.300977,2.641702,0.469387,0.000000,-8.667648,-4.213068,-0.833425,-1.219619,0.185708,0.638967,0.572798
1.594122,-4.588189,0.751117,0.392321,-2.325174,1.281375,-1.066699,1.628798,0.759959,-0.380227,12.370393,-6.464741,9.187551,0.000000,0.741421,1.465303,-3.571403,-0.316811,-0.253124,-2.278347,-1.940110,0.000000,-6.715739,-1.818511,-1.857393,-0.927427,0.156876,-0.332064,0.879030
1.757002,-4.528129,-0.196293,0.386608,-1.820327,1.632260,-1.598254,1.983394,0.992755,-0.528878,11.776907,-6.390211,9.681325,0.154099,0.255038,0.352138,-2.768821,-0.390672,0.028967,-3.065147,-2.497202,0.000000,-5.208489,-1.110092,-1.849626,-0.662113,0.051156,-0.486440,0.811181
2.082749,-4.408005,-2.091110,0.375181,-0.810640,2.334028,-2.661361,2.692573,1.458342,-0.826195,10.589987,-6.241161,10.668870,0.373963,-0.717717,-1.874220,-1.163632,-0.538388,0.593146,-4.638739,-3.611399,0.000000,-2.193999,0.306755,-1.834096,-0.131490,-0.160291,-0.795189,0.675483
2.246334,-4.638595,-3.791404,0.857348,0.074624,2.429079,-3.083485,3.677334,1.845133,-1.033786,9.233594,-5.274529,10.126593,0.494805,-0.515135,-2.067369,0.342089,-0.946959,1.007980,-4.624438,-3.833316,0.000000,0.485048,0.708699,-0.730768,0.110079,-0.494703,-0.620457,-0.152024
2.328137,-4.753910,-4.641560,1.098434,0.517254,2.476617,-3.294561,4.169725,2.038534,-1.137590,8.555430,-4.791248,9.855506,0.555230,-0.413844,-2.163965,1.094964,-1.151254,1.215400,-4.617316,-3.944287,0.000000,1.824567,0.909674,-0.179110,0.230864,-0.661909,-0.533094,-0.565776
2.471882,-4.832980,-6.497672,2.071637,0.843288,1.685341,-2.973458,5.918854,2.579284,-1.474401,5.591691,-4.222340,7.643183,0.338162,-0.215232,-3.510123,2.177012,-1.345895,0.612519,-4.831028,-4.179012,4.062080,4.501209,1.911449,0.765229,0.230581,-0.985436,-0.468056,-1.298980
2.447659,-4.814342,-6.634417,2.335273,0.595829,1.123561,-2.689252,6.284359,2.681883,-1.497242,4.154587,-3.738838,6.974195,0.279954,-0.173838,-4.117912,2.358237,-1.239794,0.047942,-4.589790,-4.079107,5.337590,5.075207,2.304929,0.615899,0.083781,-1.017489,-0.549411,-1.035402
2.399185,-4.776997,-6.907821,2.862509,0.100914,0.000000,-2.120817,7.015281,2.887046,-1.542890,1.280355,-2.771801,5.636135,0.163528,-0.091043,-5.333424,2.720666,-1.027584,-1.081194,-4.107275,-3.879244,7.888481,6.223098,3.091845,0.317235,-0.209824,-1.081581,-0.712109,-0.508243
2.341346,-4.851902,-6.519723,3.085363,-1.136290,-1.122393,-1.626685,5.994390,2.552161,-1.736569,-2.347660,-1.722246,4.279742,0.003425,-0.065124,-7.975072,2.463094,-0.878462,-2.038972,-2.481401,-3.147499,12.745663,6.647892,6.946324,0.963550,-0.779894,-1.480292,-1.476875,-0.032778
2.312415,-4.889333,-6.325646,3.196776,-1.754882,-1.696157,-1.379608,5.483922,2.384709,-1.833379,-4.161620,-1.197481,3.601521,-0.051086,-0.034773,-9.295860,2.334306,-0.803898,-2.517845,-1.668471,-2.781618,15.174169,6.860253,8.873509,1.257761,-1.064926,-1.679634,-1.859248,0.204953
2.285536,-4.744655,-5.310040,3.174764,-2.966040,-3.238878,-0.828099,1.359390,1.031566,-2.693391,-9.501934,2.267003,1.664385,0.745700,0.000000,-7.202254,0.904685,-0.236970,-2.621690,1.901454,-1.315793,17.635250,7.325971,6.701553,0.000000,-1.251674,-0.667682,-0.668895,1.087209
2.285917,-4.088566,-4.265009,3.000990,-2.570589,-3.393802,-0.491385,0.201368,0.687709,-2.934867,-11.385578,1.547509,1.424509,1.173893,0.955029,-7.541822,0.988206,-0.099463,-1.681060,3.939358,-0.800581,18.544603,6.993978,7.320811,-0.059396,-1.134610,-0.629295,-0.086974,1.141947
2.286700,-2.776420,-2.174989,2.653480,-1.779710,-3.703683,0.182042,-2.114679,0.000000,-3.417841,-15.153027,0.000000,0.944757,2.030288,2.855393,-8.221033,1.155251,0.175552,0.200192,8.015201,0.229844,20.363501,6.330050,8.559402,-0.091366,-0.900494,-0.552540,1.076872,1.251433
3.497310,-0.106055,-0.960997,2.202266,-0.150886,-3.315585,1.326814,-2.818497,0.000000,-2.982590,-17.243969,3.352875,1.774544,1.824139,2.608100,-2.070203,0.564677,-0.012495,2.711052,6.085819,0.162889,8.322257,4.227890,6.194971,0.724167,0.007534,-0.184180,1.285805,0.988114
4.102650,1.229137,-0.315461,1.976666,0.663537,-3.121559,1.899221,-3.170427,0.000000,-2.764985,-18.289602,4.975116,2.189451,1.721077,2.484471,1.005237,0.269398,-0.106520,3.961476,5.121157,0.129412,2.301639,3.176831,5.012786,1.131948,0.461556,-0.001062,1.390284,0.856461
3.310622,0.621575,0.000000,0.746882,1.104675,0.581253,2.962907,-1.825000,0.000000,-1.019345,-12.600580,2.858657,2.581054,0.554034,1.668830,3.423426,0.226891,0.087874,0.000000,-3.968147,-1.160533,-8.650905,1.242517,-0.607599,0.778843,-0.090362,0.180893,0.195343,0.620184
2.701514,0.228828,0.206640,0.296172,0.892782,0.890242,2.498309,-1.194637,0.000000,-0.813656,-9.044600,2.877259,1.735020,0.329384,1.617394,4.160961,0.572914,0.168809,0.150002,-4.164994,-0.614758,-10.846374,1.518492,-1.428665,0.849249,-0.187714,0.187902,0.401302,0.596855
1.483326,-0.556666,0.504306,-0.605229,0.469003,1.508231,1.569142,0.066083,0.000000,-0.402273,-1.932699,2.914494,0.000000,-0.119912,1.514546,5.636079,1.264971,0.330682,0.465141,-4.558766,0.476791,-15.237439,2.070470,-3.070793,0.990064,-0.382422,0.201918,0.813226,0.550202
-0.279582,-1.815659,0.947428,-0.880730,-0.068371,1.949322,0.350072,1.495298,0.000000,0.617748,5.531985,2.994555,0.014305,-0.604770,0.470286,5.536556,1.582542,0.413828,-0.664848,-1.729769,1.450827,-15.374275,0.786775,-3.153253,0.381342,-0.010069,0.171730,0.477342,0.496092
-1.161051,-2.445167,1.169002,-1.018491,-0.337064,2.169884,-0.259469,2.209925,0.000000,1.127774,9.264410,3.034610,0.000000,-0.847207,-0.034565,5.486837,1.741344,0.455407,-1.229856,-0.315279,1.937864,-15.442821,0.144930,-3.194502,0.051314,0.176111,0.182787,0.309403,0.469039
-2.709784,-2.832061,1.335472,-0.771037,0.068060,2.938390,-1.238795,2.765679,0.000000,1.806627,14.873255,3.407389,0.000000,-0.916151,-1.895333,4.587272,1.110286,0.394268,-1.396872,1.481566,2.072684,-10.125933,-1.357105,-2.007291,-0.501049,0.582738,0.000000,-0.510472,0.216217
-2.648067,-2.267861,1.414928,-0.992143,-0.118526,2.733150,-1.305374,2.314612,0.000000,1.884680,14.655993,3.650972,-0.521213,-0.904558,-2.194405,4.766549,0.698917,0.494385,-1.224865,1.535773,1.882079,-8.904997,-1.289816,-1.955903,-0.534428,0.537159,0.042710,-0.469474,0.196200
-2.524666,-1.139492,1.573855,-1.434341,-0.491694,2.322711,-1.438544,1.412514,0.000000,2.040799,14.221686,4.138196,-1.563632,-0.881382,-2.792578,5.125186,-0.123790,0.694620,-0.880871,1.644173,1.500898,-6.463284,-1.155265,-1.853156,-0.601190,0.446011,0.000000,-0.387484,0.156168
-1.864795,0.941885,2.035518,-1.721929,-0.118726,1.653052,-0.900567,0.249796,0.000000,1.854448,11.605906,4.706490,-2.288228,-0.636185,-1.781319,4.988792,-1.032706,1.151092,-0.499557,2.057460,0.970065,-4.581973,-0.827257,-1.567900,-0.632878,0.402737,0.054832,-0.340117,0.025025
-1.534866,1.982605,2.266362,-1.865725,0.045173,1.318229,-0.631581,-0.331570,0.000000,1.761286,10.298085,4.990667,-2.650553,-0.513591,-1.275693,4.920620,-1.487184,1.379337,-0.308902,2.264115,0.704651,-3.641331,-0.663249,-1.425279,-0.648724,0.381104,0.059272,-0.316434,-0.027032
-0.977444,4.104459,2.727945,-1.623608,1.588945,0.612905,0.307985,-2.221082,0.000000,1.505291,7.524973,5.394484,-2.866369,-0.224925,0.192958,3.032801,-2.172300,1.421371,0.829854,2.737838,-0.231703,-0.704387,-0.464205,-0.718772,-0.511027,0.327142,0.000000,-0.413745,-0.236998
-1.028560,4.223239,2.771522,-1.741983,1.601506,0.307885,0.540087,-2.599816,0.000000,1.335424,6.671584,5.120425,-3.049567,-0.099793,0.303173,2.558348,-2.192488,1.275984,1.030718,2.845234,-0.426604,-0.193170,-0.363138,-0.666643,-0.443541,0.261562,0.048847,-0.408182,-0.261113
-1.130803,4.460835,2.858716,-1.978760,1.626649,-0.302135,1.004286,-3.357304,0.000000,0.995734,4.964876,4.572386,-3.415984,0.150456,0.523600,1.609516,-2.232912,0.985228,1.432456,3.060055,-0.816405,0.829276,-0.161006,-0.562395,-0.308578,0.130411,0.000000,-0.397060,-0.309345
-1.492653,4.221240,2.747502,-2.373248,0.473149,-0.977935,1.110408,-3.597888,-1.087298,0.550732,3.212118,4.535211,-3.067690,0.303133,0.425826,1.199365,-2.166814,0.404684,1.319956,2.841592,-0.642891,1.439527,0.145793,-0.237753,-0.266815,0.022334,0.085396,-0.369348,-0.302530
-1.673591,4.101461,2.691910,-2.570512,-0.103608,-1.315846,1.163478,-3.718206,-1.630962,0.328240,2.335751,4.516651,-2.893564,0.379470,0.376937,0.994313,-2.133781,0.114410,1.263713,2.732390,-0.556137,1.744664,0.299202,-0.075430,-0.245936,-0.021138,0.086334,-0.355493,-0.299125
-2.179921,4.084581,1.945346,-2.383053,-0.999440,-1.578863,1.030515,-3.625426,-2.280866,0.108486,-0.897515,4.380440,-2.571154,0.281175,-0.244410,0.203979,-1.722369,0.000000,0.543301,2.208991,-0.415383,2.697951,0.594385,-0.179452,-0.214752,-0.197864,0.095358,-0.124392,-0.291814
