body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.353344,-0.363812,1.979128,0.841281,-0.510346,1.755478,1.947823,-0.238693,2.290093,0.315652,0.675852,2.174941,-1.011873,-0.146812,1.922935,-1.216246,-0.155508,0.334478,-0.457674,-0.125416,0.348027,0.309146,-0.209623,3.610828,0.963199,0.322098,3.779734,6.912551,-1.445742,-1.432124,6.222186,-1.747299,-2.051932,2.918185,0.825665,4.679993,2.702916,0.021740,6.008450,1.897070,0.659068,6.287196
0.356344,-0.340844,1.752567,0.780750,-0.531991,1.487026,1.386883,-0.234617,1.631076,-0.878744,0.689713,1.450869,-0.621955,-0.189775,1.702667,-1.631243,-0.120808,0.363649,-0.709729,-0.075984,0.385163,0.391259,-0.200867,3.974138,-0.325842,1.288046,5.076055,6.520928,-0.502242,0.716451,5.494532,-1.049308,0.144724,2.420942,0.376907,4.410252,2.570794,0.050407,6.217641,1.708028,0.647066,6.492976
0.361834,-0.291750,1.522360,0.743703,-0.492632,1.248405,0.669945,-0.322686,0.977309,-1.670949,0.616073,0.791327,-0.099236,-0.252733,1.495586,-2.138923,-0.084935,0.406945,-1.153549,-0.051833,0.436138,0.460160,-0.246145,4.274971,-1.532417,2.235085,6.284646,5.847378,0.752046,3.027413,4.596782,-0.154112,2.387052,2.001568,-0.386430,3.848672,2.500646,-0.078652,6.489974,1.660053,0.432494,6.764856
0.385204,-0.229467,1.299781,0.672023,-0.419856,1.058432,-0.054326,-0.473957,0.466716,-1.836112,0.454545,0.351384,0.620221,-0.336624,1.312378,-2.774661,-0.057565,0.476434,-1.919137,-0.081286,0.512257,0.499124,-0.335847,4.414083,-2.417921,3.002911,7.092183,4.906137,2.115682,5.099333,3.603177,0.778157,4.253442,1.670151,-1.403062,2.989203,2.418287,-0.360579,6.717187,1.724146,0.020321,6.985482
0.446109,-0.175890,1.108071,0.515730,-0.374816,0.928408,-0.598788,-0.610305,0.189202,-1.491315,0.246564,0.185648,1.565590,-0.425165,1.168691,-3.524904,-0.053284,0.603652,-3.069720,-0.182956,0.644752,0.489363,-0.445549,4.313712,-2.801704,3.531806,7.282345,3.794976,3.325086,6.482831,2.603337,1.556232,5.318287,1.381177,-2.585731,1.890265,2.204230,-0.787329,6.733165,1.803545,-0.551215,6.980093
0.566932,-0.157344,0.988034,0.280303,-0.414033,0.878498,-0.845715,-0.655606,0.147169,-0.949199,0.049655,0.237639,2.683104,-0.477951,1.093841,-4.294541,-0.092888,0.835266,-4.459922,-0.347059,0.878810,0.422229,-0.543249,3.958210,-2.590587,3.874861,6.802535,2.679832,4.162138,6.846717,1.706792,2.081364,5.337045,1.048439,-3.852936,0.661503,1.754991,-1.354226,6.347625,1.777685,-1.229099,6.561801
0.763927,-0.193571,0.989533,0.039662,-0.554552,0.940235,-0.808815,-0.581075,0.262215,-0.471171,-0.100791,0.391661,3.829136,-0.439811,1.133236,-4.918213,-0.204279,1.216428,-5.696690,-0.538362,1.252971,0.306621,-0.603727,3.394995,-1.804140,4.121665,5.741903,1.728705,4.527891,6.111720,1.012316,2.393642,4.364197,0.577641,-5.135832,-0.575658,1.048706,-2.049073,5.396466,1.561890,-1.961015,5.583615
1.036492,-0.286392,1.145106,-0.111773,-0.770266,1.135684,-0.598532,-0.406956,0.426937,-0.151034,-0.201470,0.542174,4.825216,-0.264365,1.334218,-5.220731,-0.419297,1.772467,-6.321443,-0.727190,1.779099,0.167870,-0.618906,2.691685,-0.602531,4.304163,4.260096,1.031173,4.445913,4.471882,0.552668,2.596641,2.711802,-0.090868,-6.345180,-1.734497,0.177386,-2.833873,3.801104,1.144417,-2.697113,3.985041
1.365110,-0.417787,1.439654,-0.131221,-1.014788,1.450385,-0.339689,-0.173615,0.562054,0.042902,-0.263820,0.635619,5.541237,0.062122,1.716372,-5.084571,-0.765546,2.495910,-6.095949,-0.923722,2.436308,0.043252,-0.594144,1.889991,0.737697,4.372267,2.522899,0.562472,4.019526,2.310128,0.276663,2.748041,0.796755,-0.943720,-7.333996,-2.791238,-0.675257,-3.638418,1.611408,0.587754,-3.383854,1.815736
1.718537,-0.559577,1.801379,-0.056059,-1.243804,1.825667,-0.115638,0.082546,0.639655,0.176357,-0.297435,0.670224,5.947000,0.509891,2.245287,-4.469874,-1.255049,3.336654,-5.109017,-1.182885,3.176158,-0.023896,-0.535295,0.995383,1.932604,4.256481,0.666027,0.223714,3.383450,0.062840,0.100330,2.828663,-1.010058,-1.881351,-7.912916,-3.781625,-1.304540,-4.374646,-1.000409,0.004584,-3.960284,-0.778835
