joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.082941,-0.876243,-0.367011,0.333445,-0.156283,0.132814,-0.290466,0.346239,0.485615,0.623628,2.030705,-1.510549,0.902440,-0.220034,-0.494261,0.401631,-0.708337,0.071958,-0.042144,-1.080587,-0.036893,-0.143040,-0.201485,-0.247969,0.114337,-0.226442,-0.319860,-0.163390,-0.099708
-0.037230,-0.971136,-0.473211,0.396940,-0.215604,0.068037,-0.307028,0.373426,0.506246,0.569760,1.840666,-1.465209,0.935727,-0.205120,-0.494261,0.257586,-0.690244,0.067219,-0.094578,-1.042557,-0.063209,0.209665,-0.054965,-0.113938,0.114337,-0.251475,-0.333213,-0.176768,-0.077964
0.008488,-1.052907,-0.558512,0.456960,-0.267016,0.000160,-0.316856,0.377454,0.520000,0.511063,1.612955,-1.434259,0.964217,-0.181642,-0.475160,0.106749,-0.670480,0.065230,-0.128199,-0.963770,-0.079221,0.580557,0.084914,0.032478,0.113149,-0.274167,-0.345799,-0.178508,-0.055125
0.054222,-1.108436,-0.602011,0.510029,-0.302610,-0.073913,-0.313215,0.335160,0.520000,0.442706,1.309894,-1.434259,0.983113,-0.141037,-0.418052,-0.057671,-0.647375,0.068741,-0.124195,-0.803466,-0.074624,0.987827,0.211515,0.203666,0.111321,-0.292177,-0.356850,-0.156970,-0.030097
0.124168,-1.110557,-0.621231,0.554075,-0.305627,-0.140225,-0.286679,0.278790,0.520000,0.383054,0.965015,-1.367201,1.018603,-0.104554,-0.365890,-0.099075,-0.636081,0.068491,-0.069974,-0.681750,-0.071366,1.154272,0.296073,0.327566,0.125805,-0.292026,-0.360534,-0.131254,-0.010334
0.206221,-1.085974,-0.627541,0.593608,-0.292357,-0.202656,-0.248694,0.215382,0.520000,0.327754,0.599223,-1.267699,1.062392,-0.070132,-0.316201,-0.078971,-0.630693,0.066360,0.009255,-0.579327,-0.068778,1.200305,0.359610,0.427821,0.148444,-0.282795,-0.360555,-0.103449,0.006795
0.272434,-1.073543,-0.627541,0.608545,-0.270263,-0.191031,-0.189436,0.178882,0.520000,0.307367,0.347211,-1.210526,1.114014,-0.059052,-0.282824,-0.010502,-0.626155,0.068118,0.009255,-0.658690,-0.091989,1.027286,0.384460,0.415669,0.164021,-0.284603,-0.356937,-0.099542,0.019198
0.326464,-1.068966,-0.623408,0.614469,-0.252408,-0.173226,-0.139470,0.154989,0.520000,0.291094,0.166319,-1.152980,1.148714,-0.052464,-0.250476,0.072717,-0.614697,0.071494,0.012255,-0.741990,-0.104284,0.810359,0.414830,0.387096,0.181005,-0.288357,-0.353179,-0.091516,0.031136
0.356131,-1.080099,-0.613322,0.602364,-0.243028,-0.143062,-0.108087,0.156311,0.520000,0.283049,0.127665,-1.094691,1.148714,-0.054862,-0.220185,0.185439,-0.589398,0.078108,0.021558,-0.833165,-0.094748,0.505610,0.456239,0.325680,0.200807,-0.296005,-0.349141,-0.075251,0.042140
0.350539,-1.116413,-0.594373,0.584750,-0.244395,-0.104075,-0.101086,0.186217,0.520000,0.295404,0.238305,-1.034799,1.149000,-0.066957,-0.210780,0.296170,-0.557747,0.086384,0.008261,-0.867760,-0.065731,0.198125,0.471975,0.262615,0.208434,-0.296207,-0.345706,-0.065704,0.052061
0.327318,-1.165316,-0.570993,0.564380,-0.251136,-0.060677,-0.106275,0.230415,0.520000,0.317959,0.423593,-0.974107,1.149000,-0.083902,-0.211471,0.405907,-0.522920,0.095492,-0.016336,-0.874066,-0.026974,-0.110732,0.474873,0.198725,0.209460,-0.292684,-0.342050,-0.059516,0.061442
0.273122,-1.221957,-0.544284,0.548959,-0.249775,-0.001910,-0.131051,0.285729,0.520000,0.354092,0.721058,-0.905959,1.149000,-0.102225,-0.249378,0.497652,-0.500714,0.103378,-0.044273,-0.844435,0.014480,-0.313250,0.447731,0.158579,0.199439,-0.281030,-0.342050,-0.069726,0.065767
0.220161,-1.267314,-0.515985,0.529116,-0.252146,0.052753,-0.157159,0.332021,0.520000,0.391785,1.014178,-0.832940,1.138576,-0.120316,-0.293266,0.592983,-0.486736,0.113266,-0.068771,-0.813719,0.052121,-0.491350,0.421935,0.119461,0.188750,-0.270287,-0.341196,-0.079115,0.069691
0.169668,-1.290104,-0.484508,0.500430,-0.261979,0.099208,-0.185930,0.360271,0.520000,0.432601,1.298612,-0.750176,1.107303,-0.137943,-0.349117,0.695487,-0.489212,0.127158,-0.086388,-0.780836,0.082139,-0.620616,0.398829,0.082398,0.176727,-0.261366,-0.341196,-0.086865,0.072814
