body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.008667,-0.027743,-0.001034,-0.012431,-0.039914,-0.004325,-0.006434,-0.030101,-0.004970,-0.000007,-0.000847,-0.002713,-0.013597,-0.007207,0.001953,-0.007796,0.003398,0.001535,0.000156,-0.000574,0.001080,-0.005064,-0.029537,-0.000824,0.003345,-0.049835,-0.011037,-0.018049,-0.032837,-0.018249,-0.014078,0.042508,-0.051751,0.005686,0.002795,0.012476,0.019211,-0.012519,0.009783,0.026592,-0.050619,0.022283
-0.012965,-0.026447,-0.001026,-0.016533,-0.037341,-0.004127,-0.009096,-0.026259,-0.004851,-0.000635,-0.000505,-0.002955,-0.017521,-0.007276,0.001789,-0.010192,0.000664,0.001506,-0.000238,-0.000762,0.001530,-0.009519,-0.028262,-0.000821,0.001239,-0.044629,-0.011450,-0.021359,-0.024064,-0.019058,-0.013676,0.055732,-0.054033,0.003294,-0.000968,0.012832,0.023854,-0.024832,0.008833,0.032058,-0.055741,0.019098
-0.016543,-0.025626,-0.001038,-0.019802,-0.035096,-0.003856,-0.011140,-0.022821,-0.004646,-0.000997,0.000199,-0.003037,-0.020634,-0.007684,0.001504,-0.011993,-0.001319,0.001303,-0.000662,-0.001138,0.001647,-0.013339,-0.027505,-0.000832,-0.000731,-0.039135,-0.011375,-0.023651,-0.015188,-0.019084,-0.012882,0.066463,-0.054267,0.000953,-0.004614,0.012921,0.026838,-0.035143,0.008029,0.036822,-0.059958,0.016329
-0.019406,-0.025085,-0.001070,-0.022320,-0.033191,-0.003576,-0.012421,-0.020395,-0.004404,-0.000842,0.000823,-0.002997,-0.023014,-0.008298,0.001165,-0.013119,-0.001977,0.000975,-0.000877,-0.001306,0.001449,-0.016535,-0.027000,-0.000865,-0.002993,-0.033337,-0.010638,-0.025112,-0.006688,-0.018066,-0.011472,0.074421,-0.052394,-0.001738,-0.007934,0.012472,0.027634,-0.042937,0.007109,0.040443,-0.063217,0.013889
-0.021609,-0.024601,-0.001121,-0.024170,-0.031735,-0.003311,-0.013032,-0.019070,-0.004151,-0.000175,0.001006,-0.002883,-0.024754,-0.008847,0.000807,-0.013663,-0.001061,0.000557,-0.000886,-0.000880,0.000991,-0.019150,-0.026454,-0.000927,-0.005602,-0.027365,-0.009347,-0.025906,0.001274,-0.016150,-0.009511,0.079970,-0.048863,-0.004824,-0.011136,0.011384,0.026126,-0.048299,0.005952,0.042632,-0.065547,0.011672
-0.023191,-0.024075,-0.001185,-0.025409,-0.030821,-0.003066,-0.013161,-0.018549,-0.003903,0.000817,0.000744,-0.002732,-0.025912,-0.009231,0.000453,-0.013804,0.001054,0.000100,-0.000871,0.000128,0.000381,-0.021186,-0.025720,-0.001016,-0.008089,-0.021307,-0.007835,-0.026265,0.008859,-0.013893,-0.007570,0.083857,-0.044512,-0.007840,-0.014540,0.009874,0.022696,-0.051828,0.004755,0.043163,-0.067184,0.009790
-0.024202,-0.023496,-0.001242,-0.026098,-0.030310,-0.002831,-0.013025,-0.018381,-0.003657,0.001783,0.000300,-0.002552,-0.026539,-0.009627,0.000134,-0.013685,0.003395,-0.000325,-0.000930,0.001254,-0.000230,-0.022642,-0.024787,-0.001111,-0.009871,-0.015158,-0.006430,-0.026411,0.016412,-0.011876,-0.006411,0.086774,-0.040075,-0.010199,-0.018225,0.008324,0.017968,-0.054304,0.003869,0.041751,-0.068473,0.008482
-0.024758,-0.022830,-0.001264,-0.026342,-0.029741,-0.002572,-0.012869,-0.018194,-0.003375,0.002252,-0.000122,-0.002311,-0.026725,-0.010272,-0.000130,-0.013373,0.004805,-0.000660,-0.000946,0.001788,-0.000702,-0.023605,-0.023691,-0.001177,-0.010745,-0.008965,-0.005278,-0.026369,0.024272,-0.010321,-0.006394,0.089106,-0.035808,-0.011666,-0.021984,0.007022,0.012454,-0.056390,0.003516,0.038048,-0.069715,0.007863
-0.025040,-0.021971,-0.001230,-0.026283,-0.028544,-0.002239,-0.012898,-0.017835,-0.002993,0.001834,-0.000487,-0.001951,-0.026603,-0.011173,-0.000355,-0.012958,0.004494,-0.000894,-0.000817,0.001189,-0.000977,-0.024255,-0.022448,-0.001182,-0.010973,-0.002958,-0.004364,-0.025860,0.032596,-0.009051,-0.007224,0.090942,-0.031537,-0.012449,-0.025465,0.006051,0.006466,-0.058466,0.003685,0.031856,-0.071055,0.007839
-0.025220,-0.020803,-0.001144,-0.026064,-0.026404,-0.001813,-0.013152,-0.017313,-0.002484,0.000531,-0.000715,-0.001442,-0.026313,-0.012064,-0.000578,-0.012665,0.002460,-0.001056,-0.000744,-0.000374,-0.001057,-0.024766,-0.021054,-0.001120,-0.010962,0.002510,-0.003639,-0.024430,0.041249,-0.007754,-0.008287,0.092200,-0.027000,-0.012893,-0.028231,0.005385,0.000294,-0.060507,0.004239,0.023382,-0.072396,0.008232
-0.025389,-0.019302,-0.001048,-0.025792,-0.023443,-0.001348,-0.013457,-0.016654,-0.001917,-0.001142,-0.000608,-0.000845,-0.025971,-0.012626,-0.000830,-0.012727,-0.000535,-0.001198,-0.001066,-0.001955,-0.000968,-0.025208,-0.019507,-0.001028,-0.010917,0.007165,-0.003135,-0.021744,0.049853,-0.006291,-0.009160,0.092740,-0.022151,-0.013151,-0.029787,0.005018,-0.005679,-0.062074,0.005084,0.013218,-0.073433,0.008975
-0.025553,-0.017561,-0.001003,-0.025536,-0.020040,-0.000956,-0.013548,-0.015815,-0.001422,-0.002422,-0.000171,-0.000317,-0.025651,-0.012743,-0.001123,-0.013105,-0.003485,-0.001370,-0.001763,-0.002626,-0.000773,-0.025557,-0.017850,-0.000974,-0.010764,0.010971,-0.002942,-0.017797,0.057941,-0.004760,-0.009707,0.092449,-0.017212,-0.013130,-0.029755,0.004995,-0.011143,-0.062523,0.006224,0.002017,-0.073859,0.010186
-0.025697,-0.015750,-0.001050,-0.025333,-0.016535,-0.000721,-0.013253,-0.014717,-0.001101,-0.002743,0.000180,-0.000027,-0.025394,-0.012568,-0.001448,-0.013424,-0.005689,-0.001595,-0.002286,-0.002269,-0.000579,-0.025780,-0.016177,-0.001007,-0.010339,0.014107,-0.003108,-0.012921,0.065071,-0.003351,-0.009735,0.091306,-0.012530,-0.012689,-0.028122,0.005346,-0.016056,-0.061367,0.007699,-0.009794,-0.073537,0.012029
-0.025815,-0.014033,-0.001172,-0.025207,-0.013098,-0.000653,-0.012627,-0.013279,-0.000969,-0.002075,-0.000026,-0.000046,-0.025218,-0.012391,-0.001762,-0.013280,-0.006876,-0.001847,-0.002061,-0.001420,-0.000481,-0.025884,-0.014597,-0.001115,-0.009605,0.016763,-0.003564,-0.007670,0.070791,-0.002179,-0.008842,0.089398,-0.008427,-0.011841,-0.025317,0.006016,-0.020566,-0.058555,0.009462,-0.021878,-0.072485,0.014489
-0.025903,-0.012508,-0.001295,-0.025168,-0.009786,-0.000689,-0.011936,-0.011444,-0.000957,-0.000946,-0.000792,-0.000305,-0.025128,-0.012444,-0.001977,-0.012571,-0.007017,-0.002049,-0.001025,-0.000561,-0.000489,-0.025897,-0.013170,-0.001229,-0.008694,0.019011,-0.004135,-0.002724,0.074686,-0.001256,-0.006776,0.086928,-0.005145,-0.010769,-0.022030,0.006866,-0.024709,-0.054546,0.011339,-0.033594,-0.070841,0.017290
-0.025941,-0.011183,-0.001326,-0.025194,-0.006602,-0.000732,-0.011453,-0.009227,-0.000965,-0.000026,-0.001660,-0.000637,-0.025100,-0.012814,-0.002000,-0.011451,-0.006173,-0.002106,0.000479,0.000253,-0.000520,-0.025830,-0.011884,-0.001257,-0.007705,0.020988,-0.004641,0.001275,0.076722,-0.000590,-0.003793,0.084290,-0.002835,-0.009619,-0.018929,0.007785,-0.028231,-0.050213,0.013159,-0.043902,-0.069023,0.020105
-0.025906,-0.010008,-0.001204,-0.025235,-0.003519,-0.000700,-0.011175,-0.006762,-0.000900,0.000508,-0.002156,-0.000881,-0.025084,-0.013442,-0.001792,-0.010030,-0.004516,-0.001971,0.002275,0.001240,-0.000469,-0.025685,-0.010694,-0.001138,-0.006500,0.023135,-0.005008,0.004022,0.077557,-0.000270,-0.000485,0.082057,-0.001521,-0.008296,-0.016440,0.008817,-0.030725,-0.046587,0.014938,-0.051805,-0.067784,0.022850
