body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.078893,-2.858163,0.758097,0.191539,-2.888758,0.625575,0.161615,-2.819003,0.328960,0.148482,-2.699615,0.035799,-0.035356,-2.833182,0.627433,-0.042762,-2.962586,0.349860,-0.036506,-3.067655,0.050432,0.080479,-2.854549,0.812072,0.123802,-2.994784,1.044682,0.136376,-3.069493,0.876886,-0.010365,-3.097888,0.768932,-0.079860,-2.802258,1.028043,-0.063125,-2.718572,0.864700,-0.066611,-2.713027,0.680454
0.076603,-2.874484,0.755229,0.189850,-2.901500,0.622488,0.159776,-2.828551,0.326642,0.148453,-2.700632,0.037136,-0.038361,-2.851525,0.624802,-0.039452,-2.979288,0.346442,-0.035269,-3.095079,0.051001,0.077921,-2.870893,0.809199,0.122344,-3.010079,1.042273,0.138114,-3.083592,0.874226,-0.005641,-3.114141,0.762894,-0.087537,-2.824652,1.022649,-0.074602,-2.739811,0.859565,-0.077642,-2.736032,0.675273
0.075195,-2.891290,0.751514,0.188197,-2.915142,0.617999,0.156933,-2.840463,0.322693,0.148752,-2.700892,0.038689,-0.041260,-2.871069,0.622130,-0.042443,-3.002066,0.345334,-0.029303,-3.102071,0.044430,0.076508,-2.887608,0.805461,0.122362,-3.025672,1.038942,0.140195,-3.096462,0.869938,0.001481,-3.130493,0.753346,-0.093414,-2.847458,1.016578,-0.086208,-2.762559,0.853178,-0.090335,-2.760141,0.668899
0.073473,-2.907832,0.748452,0.185859,-2.928154,0.613861,0.153434,-2.852741,0.318847,0.148747,-2.701596,0.040931,-0.044727,-2.890483,0.620383,-0.045463,-3.023928,0.344786,-0.025803,-3.107218,0.039123,0.074880,-2.904110,0.802370,0.122303,-3.041159,1.036130,0.142737,-3.109031,0.866230,0.010001,-3.146388,0.743839,-0.099032,-2.870231,1.011276,-0.097943,-2.786215,0.847273,-0.103506,-2.784789,0.663036
0.071125,-2.923845,0.746695,0.182183,-2.939919,0.610432,0.148852,-2.865695,0.315194,0.148432,-2.702822,0.044113,-0.049378,-2.909637,0.620478,-0.048928,-3.043648,0.345156,-0.024231,-3.109997,0.035623,0.072837,-2.920165,0.800573,0.122136,-3.056286,1.034440,0.146356,-3.120897,0.863770,0.021437,-3.161528,0.734394,-0.104373,-2.892565,1.007568,-0.110088,-2.811055,0.842406,-0.118031,-2.810028,0.658265
0.068665,-2.938782,0.745700,0.178364,-2.951356,0.607931,0.143434,-2.881130,0.311888,0.147947,-2.704775,0.049548,-0.053818,-2.927893,0.621132,-0.053348,-3.062576,0.346118,-0.024641,-3.112202,0.033787,0.070670,-2.935055,0.799533,0.122089,-3.070054,1.033490,0.151277,-3.130613,0.862115,0.036036,-3.174270,0.724979,-0.109190,-2.913400,1.004894,-0.121629,-2.836235,0.838026,-0.132946,-2.834917,0.654070
0.066149,-2.953181,0.745087,0.174444,-2.962652,0.605904,0.137777,-2.897843,0.308829,0.147071,-2.707312,0.056844,-0.058094,-2.945719,0.622073,-0.058258,-3.081209,0.347423,-0.025939,-3.114352,0.033263,0.068435,-2.949358,0.798869,0.122085,-3.083136,1.032902,0.156881,-3.139182,0.861039,0.052735,-3.185255,0.716057,-0.113669,-2.933554,1.002750,-0.132595,-2.861840,0.834069,-0.147869,-2.860028,0.650407
0.064203,-2.968072,0.744571,0.171829,-2.977318,0.604759,0.131545,-2.922285,0.306197,0.146689,-2.713429,0.069378,-0.060746,-2.963296,0.622060,-0.061748,-3.098647,0.347328,-0.025973,-3.115075,0.032267,0.066598,-2.963850,0.798310,0.123448,-3.095697,1.032475,0.165687,-3.145832,0.860449,0.072815,-3.194810,0.708927,-0.116611,-2.953212,1.001528,-0.141107,-2.889387,0.830402,-0.161517,-2.887630,0.647228
0.062679,-2.984163,0.745769,0.169821,-2.993647,0.605489,0.124865,-2.952013,0.305446,0.144928,-2.723957,0.087002,-0.062710,-2.981896,0.623436,-0.063973,-3.114284,0.347252,-0.025927,-3.115767,0.032093,0.065116,-2.979513,0.799468,0.125336,-3.109046,1.033875,0.176061,-3.153016,0.862449,0.094945,-3.204228,0.705049,-0.118888,-2.973912,1.002189,-0.148701,-2.917961,0.829147,-0.174431,-2.917215,0.646623
0.062001,-3.002652,0.750398,0.169057,-3.013281,0.610013,0.117328,-2.992301,0.308931,0.141221,-2.743112,0.114363,-0.063354,-3.002521,0.627588,-0.063857,-3.126130,0.347359,-0.025808,-3.116222,0.032423,0.064354,-2.997518,0.804060,0.128271,-3.123969,1.038952,0.189591,-3.161400,0.869440,0.120450,-3.214537,0.707046,-0.120022,-2.996551,1.006558,-0.154957,-2.948116,0.832192,-0.186383,-2.950112,0.650550
0.060040,-3.020339,0.754701,0.166845,-3.032560,0.614211,0.112695,-3.034218,0.312855,0.136861,-2.770433,0.138021,-0.065428,-3.022238,0.631588,-0.064238,-3.135950,0.347189,-0.025753,-3.116803,0.032797,0.062390,-3.014643,0.808310,0.130325,-3.137660,1.043709,0.202206,-3.168233,0.876986,0.145826,-3.222142,0.709981,-0.121789,-3.017982,1.011013,-0.161967,-2.976638,0.835931,-0.199109,-2.983147,0.655466
0.057438,-3.037625,0.758839,0.163947,-3.051660,0.618342,0.109930,-3.076903,0.318040,0.130777,-2.801793,0.160841,-0.068213,-3.041493,0.635555,-0.065048,-3.144632,0.347153,-0.026083,-3.117311,0.033486,0.059822,-3.031326,0.812385,0.131898,-3.150673,1.048288,0.213946,-3.173926,0.885107,0.170649,-3.227378,0.714099,-0.123794,-3.038793,1.015551,-0.169153,-3.004431,0.840204,-0.211878,-3.016413,0.661255
0.052151,-3.053848,0.762544,0.159279,-3.068948,0.622730,0.112548,-3.112549,0.323326,0.125693,-2.834991,0.169652,-0.072923,-3.058901,0.638395,-0.066312,-3.150917,0.346301,-0.026208,-3.117849,0.033381,0.054360,-3.047250,0.816082,0.132134,-3.161781,1.052441,0.222422,-3.176895,0.892680,0.193829,-3.229089,0.718223,-0.127248,-3.058307,1.020949,-0.177908,-3.031436,0.845725,-0.225935,-3.050735,0.668777
0.046845,-3.070179,0.766234,0.154747,-3.086157,0.627266,0.115843,-3.146908,0.329747,0.119806,-2.869045,0.176134,-0.077534,-3.076174,0.641151,-0.067207,-3.156005,0.345591,-0.026246,-3.118264,0.033356,0.048851,-3.063339,0.819773,0.132479,-3.172571,1.056563,0.229824,-3.178950,0.900385,0.216103,-3.228775,0.723442,-0.130367,-3.077722,1.026603,-0.185995,-3.058590,0.851852,-0.238838,-3.086136,0.677397
0.041499,-3.086725,0.769898,0.150438,-3.103224,0.631985,0.119850,-3.178888,0.336928,0.114315,-2.904796,0.176763,-0.081959,-3.093194,0.643689,-0.067474,-3.158869,0.344829,-0.026245,-3.118628,0.032971,0.043250,-3.079761,0.823454,0.133158,-3.182928,1.060630,0.235927,-3.179903,0.907841,0.237525,-3.226425,0.729465,-0.132969,-3.097038,1.032700,-0.192866,-3.085957,0.858649,-0.249591,-3.123479,0.687334
0.037403,-3.103543,0.773050,0.147525,-3.120217,0.636323,0.122366,-3.209134,0.344467,0.109626,-2.942821,0.172077,-0.085003,-3.109908,0.645646,-0.066809,-3.160513,0.344061,-0.026120,-3.118930,0.032330,0.038807,-3.096618,0.826642,0.134461,-3.193353,1.064289,0.240687,-3.181267,0.914313,0.257235,-3.223483,0.735614,-0.134669,-3.116864,1.037968,-0.198592,-3.113037,0.865027,-0.258571,-3.161494,0.697639
